DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:34:44:541,04768,----,
2025-07-14,15:34:44:644,04770,----,
2025-07-14,15:34:44:759,04772,----,
2025-07-14,15:34:44:861,04776,----,
2025-07-14,15:34:44:973,04776,----,
2025-07-14,15:34:45:085,04822,----,
2025-07-14,15:34:45:189,04823,----,
2025-07-14,15:34:45:301,04826,----,
2025-07-14,15:34:45:414,04826,----,
2025-07-14,15:34:45:517,04829,----,
2025-07-14,15:34:45:631,04872,----,
2025-07-14,15:34:45:741,04872,----,
2025-07-14,15:34:45:845,04872,----,
2025-07-14,15:34:45:959,04872,----,
2025-07-14,15:34:46:061,04852,----,
2025-07-14,15:34:46:175,04746,----,
2025-07-14,15:34:46:287,03741,----,
2025-07-14,15:34:46:390,03741,----,
2025-07-14,15:34:46:504,03746,----,
2025-07-14,15:34:46:617,03755,----,
2025-07-14,15:34:46:724,03864,----,
2025-07-14,15:34:46:832,03868,----,
2025-07-14,15:34:46:940,03868,----,
2025-07-14,15:34:47:049,03874,----,
2025-07-14,15:34:47:163,01888,----,
2025-07-14,15:34:47:272,01814,----,
2025-07-14,15:34:47:376,01732,----,
2025-07-14,15:34:47:489,01732,----,
2025-07-14,15:34:47:601,01033,----,
2025-07-14,15:34:47:705,01032,----,
2025-07-14,15:34:47:820,01032,----,
2025-07-14,15:34:47:923,01032,----,
2025-07-14,15:34:48:037,01035,----,
2025-07-14,15:34:48:141,01041,----,
2025-07-14,15:34:48:258,01042,----,
2025-07-14,15:34:48:367,01040,----,
2025-07-14,15:34:48:471,01040,----,
2025-07-14,15:34:48:583,01039,----,
2025-07-14,15:34:48:689,01041,----,
2025-07-14,15:34:48:801,01041,----,
2025-07-14,15:34:48:916,01041,----,
2025-07-14,15:34:49:017,01047,----,
2025-07-14,15:34:49:129,01103,----,
2025-07-14,15:34:49:233,01963,----,
2025-07-14,15:34:49:345,01991,----,
2025-07-14,15:34:49:459,01991,----,
2025-07-14,15:34:49:561,02041,----,
2025-07-14,15:34:49:675,02628,----,
2025-07-14,15:34:49:788,02642,----,
2025-07-14,15:34:49:897,02667,----,
2025-07-14,15:34:50:005,02667,----,
2025-07-14,15:34:50:108,02971,----,
2025-07-14,15:34:50:222,02979,----,
2025-07-14,15:34:50:335,02995,----,
2025-07-14,15:34:50:437,02995,----,
2025-07-14,15:34:50:551,03193,----,
2025-07-14,15:34:50:663,03199,----,
2025-07-14,15:34:50:770,03210,----,
2025-07-14,15:34:50:878,03349,----,
2025-07-14,15:34:50:992,03349,----,
2025-07-14,15:34:51:096,03237,----,
2025-07-14,15:34:51:207,03035,----,
2025-07-14,15:34:51:321,01202,----,
2025-07-14,15:34:51:422,01202,----,
2025-07-14,15:34:51:537,01194,----,
2025-07-14,15:34:51:648,01185,----,
2025-07-14,15:34:51:754,01121,----,
2025-07-14,15:34:51:864,01122,----,
2025-07-14,15:34:51:976,01122,----,
2025-07-14,15:34:52:079,01115,----,
2025-07-14,15:34:52:194,01021,----,
2025-07-14,15:34:52:307,01021,----,
2025-07-14,15:34:52:408,01022,----,
2025-07-14,15:34:52:522,01022,----,
2025-07-14,15:34:52:625,01023,----,
2025-07-14,15:34:52:737,01033,----,
2025-07-14,15:34:52:852,01080,----,
2025-07-14,15:34:52:953,01080,----,
2025-07-14,15:34:53:064,01760,----,
2025-07-14,15:34:53:178,01778,----,
2025-07-14,15:34:53:283,01809,----,
2025-07-14,15:34:53:395,02174,----,
2025-07-14,15:34:53:509,02174,----,
2025-07-14,15:34:53:611,02182,----,
2025-07-14,15:34:53:725,02198,----,
2025-07-14,15:34:53:827,02391,----,
2025-07-14,15:34:53:940,02391,----,
2025-07-14,15:34:54:052,02397,----,
2025-07-14,15:34:54:164,02407,----,
2025-07-14,15:34:54:273,02538,----,
2025-07-14,15:34:54:377,02542,----,
2025-07-14,15:34:54:492,02542,----,
2025-07-14,15:34:54:599,02549,----,
2025-07-14,15:34:54:710,02645,----,
2025-07-14,15:34:54:821,02581,----,
2025-07-14,15:34:54:921,02437,----,
2025-07-14,15:34:55:035,02437,----,
2025-07-14,15:34:55:145,01118,----,
2025-07-14,15:34:55:257,01115,----,
2025-07-14,15:34:55:357,01109,----,
2025-07-14,15:34:55:468,01109,----,
2025-07-14,15:34:55:586,01048,----,
2025-07-14,15:34:55:693,01048,----,
2025-07-14,15:34:55:805,01050,----,
2025-07-14,15:34:55:905,01048,----,
2025-07-14,15:34:56:016,01048,----,
2025-07-14,15:34:56:128,00982,----,
2025-07-14,15:34:56:240,00983,----,
2025-07-14,15:34:56:342,00984,----,
2025-07-14,15:34:56:454,00984,----,
2025-07-14,15:34:56:566,00960,----,
2025-07-14,15:34:56:678,00978,----,
2025-07-14,15:34:56:780,01034,----,
2025-07-14,15:34:56:892,01763,----,
2025-07-14,15:34:57:015,01763,----,
2025-07-14,15:34:57:117,01780,----,
2025-07-14,15:34:57:218,01812,----,
2025-07-14,15:34:57:329,02183,----,
2025-07-14,15:34:57:440,02183,----,
2025-07-14,15:34:57:552,02192,----,
2025-07-14,15:34:57:664,02207,----,
2025-07-14,15:34:57:765,02403,----,
2025-07-14,15:34:57:876,02409,----,
2025-07-14,15:34:57:995,02409,----,
2025-07-14,15:34:58:100,02419,----,
