DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:27:43:550,05697,----,
2025-07-14,15:27:43:664,05698,----,
2025-07-14,15:27:43:767,05699,----,
2025-07-14,15:27:43:881,05701,----,
2025-07-14,15:27:43:983,05703,----,
2025-07-14,15:27:44:096,05703,----,
2025-07-14,15:27:44:211,05706,----,
2025-07-14,15:27:44:313,05683,----,
2025-07-14,15:27:44:426,05146,----,
2025-07-14,15:27:44:530,05146,----,
2025-07-14,15:27:44:643,05146,----,
2025-07-14,15:27:44:757,05148,----,
2025-07-14,15:27:44:860,05149,----,
2025-07-14,15:27:44:973,05152,----,
2025-07-14,15:27:45:086,05152,----,
2025-07-14,15:27:45:188,05154,----,
2025-07-14,15:27:45:302,05156,----,
2025-07-14,15:27:45:415,05158,----,
2025-07-14,15:27:45:517,05160,----,
2025-07-14,15:27:45:630,05160,----,
2025-07-14,15:27:45:735,05163,----,
2025-07-14,15:27:45:846,05166,----,
2025-07-14,15:27:45:959,05168,----,
2025-07-14,15:27:46:063,05168,----,
2025-07-14,15:27:46:176,05169,----,
2025-07-14,15:27:46:281,05170,----,
2025-07-14,15:27:46:396,05008,----,
2025-07-14,15:27:46:509,04622,----,
2025-07-14,15:27:46:610,04622,----,
2025-07-14,15:27:46:725,01170,----,
2025-07-14,15:27:46:828,01160,----,
2025-07-14,15:27:46:940,01142,----,
2025-07-14,15:27:47:053,01142,----,
2025-07-14,15:27:47:162,00982,----,
2025-07-14,15:27:47:273,00985,----,
2025-07-14,15:27:47:377,00993,----,
2025-07-14,15:27:47:486,01015,----,
2025-07-14,15:27:47:598,01015,----,
2025-07-14,15:27:47:702,01011,----,
2025-07-14,15:27:47:816,01010,----,
2025-07-14,15:27:47:927,01009,----,
2025-07-14,15:27:48:033,01035,----,
2025-07-14,15:27:48:145,01035,----,
2025-07-14,15:27:48:258,01121,----,
2025-07-14,15:27:48:362,02239,----,
2025-07-14,15:27:48:474,02264,----,
2025-07-14,15:27:48:577,02264,----,
2025-07-14,15:27:48:693,02307,----,
2025-07-14,15:27:48:804,02826,----,
2025-07-14,15:27:48:908,02838,----,
2025-07-14,15:27:49:020,02860,----,
2025-07-14,15:27:49:134,02860,----,
2025-07-14,15:27:49:237,03121,----,
2025-07-14,15:27:49:350,03128,----,
2025-07-14,15:27:49:456,03142,----,
2025-07-14,15:27:49:564,03312,----,
2025-07-14,15:27:49:677,03312,----,
2025-07-14,15:27:49:779,03238,----,
2025-07-14,15:27:49:894,03046,----,
2025-07-14,15:27:49:999,01261,----,
2025-07-14,15:27:50:117,01261,----,
2025-07-14,15:27:50:220,01254,----,
2025-07-14,15:27:50:333,01237,----,
2025-07-14,15:27:50:442,01105,----,
2025-07-14,15:27:50:560,01106,----,
2025-07-14,15:27:50:679,01098,----,
2025-07-14,15:27:50:783,01098,----,
2025-07-14,15:27:50:890,01002,----,
2025-07-14,15:27:50:993,01004,----,
2025-07-14,15:27:51:106,01004,----,
2025-07-14,15:27:51:204,01003,----,
2025-07-14,15:27:51:318,01383,----,
2025-07-14,15:27:51:429,01432,----,
2025-07-14,15:27:51:536,01510,----,
2025-07-14,15:27:51:642,01510,----,
2025-07-14,15:27:51:757,02382,----,
2025-07-14,15:27:51:867,02398,----,
2025-07-14,15:27:51:975,02429,----,
2025-07-14,15:27:52:082,02799,----,
2025-07-14,15:27:52:186,02799,----,
2025-07-14,15:27:52:301,02808,----,
2025-07-14,15:27:52:412,02826,----,
2025-07-14,15:27:52:514,03038,----,
2025-07-14,15:27:52:627,03038,----,
2025-07-14,15:27:52:740,03044,----,
2025-07-14,15:27:52:844,03056,----,
2025-07-14,15:27:52:953,03199,----,
2025-07-14,15:27:53:063,03199,----,
2025-07-14,15:27:53:170,03203,----,
2025-07-14,15:27:53:288,03212,----,
2025-07-14,15:27:53:400,03312,----,
2025-07-14,15:27:53:499,03153,----,
2025-07-14,15:27:53:613,03153,----,
2025-07-14,15:27:53:724,02954,----,
2025-07-14,15:27:53:836,01169,----,
2025-07-14,15:27:53:936,01163,----,
2025-07-14,15:27:54:058,01156,----,
2025-07-14,15:27:54:155,01156,----,
2025-07-14,15:27:54:269,01106,----,
2025-07-14,15:27:54:381,01099,----,
2025-07-14,15:27:54:489,01088,----,
2025-07-14,15:27:54:595,01088,----,
2025-07-14,15:27:54:705,01008,----,
2025-07-14,15:27:54:821,01003,----,
2025-07-14,15:27:54:924,01031,----,
2025-07-14,15:27:55:043,01786,----,
2025-07-14,15:27:55:149,01786,----,
2025-07-14,15:27:55:253,01817,----,
2025-07-14,15:27:55:358,01870,----,
2025-07-14,15:27:55:470,02483,----,
2025-07-14,15:27:55:582,02497,----,
2025-07-14,15:27:55:695,02497,----,
2025-07-14,15:27:55:797,02521,----,
2025-07-14,15:27:55:909,02823,----,
2025-07-14,15:27:56:021,02831,----,
2025-07-14,15:27:56:124,02831,----,
2025-07-14,15:27:56:234,02846,----,
2025-07-14,15:27:56:347,03032,----,
2025-07-14,15:27:56:459,03037,----,
2025-07-14,15:27:56:561,03047,----,
2025-07-14,15:27:56:677,03047,----,
2025-07-14,15:27:56:782,03176,----,
2025-07-14,15:27:56:892,03093,----,
2025-07-14,15:27:57:005,02898,----,
2025-07-14,15:27:57:117,01084,----,
