DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:26:39:502,09074,----,
2025-06-24,21:26:39:615,09154,----,
2025-06-24,21:26:39:741,08961,----,
2025-06-24,21:26:39:847,08689,----,
2025-06-24,21:26:39:955,08689,----,
2025-06-24,21:26:40:064,08717,----,
2025-06-24,21:26:40:178,08785,----,
2025-06-24,21:26:40:287,08821,----,
2025-06-24,21:26:40:403,07617,----,
2025-06-24,21:26:40:503,06350,----,
2025-06-24,21:26:40:612,06782,----,
2025-06-24,21:26:40:724,07074,----,
2025-06-24,21:26:40:832,07155,----,
2025-06-24,21:26:40:938,07234,----,
2025-06-24,21:26:41:054,07322,----,
2025-06-24,21:26:41:160,07376,----,
2025-06-24,21:26:41:273,07287,----,
2025-06-24,21:26:41:382,07232,----,
2025-06-24,21:26:41:488,07223,----,
2025-06-24,21:26:41:600,07282,----,
2025-06-24,21:26:41:715,06333,----,
2025-06-24,21:26:41:819,05813,----,
2025-06-24,21:26:41:937,04630,----,
2025-06-24,21:26:42:038,04222,----,
2025-06-24,21:26:42:142,04500,----,
2025-06-24,21:26:42:253,04594,----,
2025-06-24,21:26:42:367,04632,----,
2025-06-24,21:26:42:477,04625,----,
2025-06-24,21:26:42:585,02334,----,
2025-06-24,21:26:42:690,02319,----,
2025-06-24,21:26:42:800,02251,----,
2025-06-24,21:26:42:909,02268,----,
2025-06-24,21:26:43:026,02235,----,
2025-06-24,21:26:43:131,02179,----,
2025-06-24,21:26:43:235,02155,----,
2025-06-24,21:26:43:346,02185,----,
2025-06-24,21:26:43:455,02166,----,
2025-06-24,21:26:43:563,02111,----,
2025-06-24,21:26:43:677,02075,----,
2025-06-24,21:26:43:791,02081,----,
2025-06-24,21:26:43:896,02091,----,
2025-06-24,21:26:44:009,02082,----,
2025-06-24,21:26:44:121,02067,----,
2025-06-24,21:26:44:229,02038,----,
2025-06-24,21:26:44:329,02164,----,
2025-06-24,21:26:44:437,02985,----,
2025-06-24,21:26:44:559,03477,----,
2025-06-24,21:26:44:663,03654,----,
2025-06-24,21:26:44:767,03697,----,
2025-06-24,21:26:44:877,03766,----,
2025-06-24,21:26:44:998,03843,----,
2025-06-24,21:26:45:096,03884,----,
2025-06-24,21:26:45:209,03910,----,
2025-06-24,21:26:45:316,03954,----,
2025-06-24,21:26:45:432,04003,----,
2025-06-24,21:26:45:535,02369,----,
2025-06-24,21:26:45:653,02239,----,
2025-06-24,21:26:45:758,02241,----,
2025-06-24,21:26:45:870,02291,----,
2025-06-24,21:26:45:979,02315,----,
2025-06-24,21:26:46:081,02305,----,
2025-06-24,21:26:46:192,02296,----,
2025-06-24,21:26:46:298,02201,----,
2025-06-24,21:26:46:411,02188,----,
2025-06-24,21:26:46:523,02171,----,
2025-06-24,21:26:46:640,02135,----,
2025-06-24,21:26:46:737,02093,----,
2025-06-24,21:26:46:847,02066,----,
2025-06-24,21:26:46:954,02050,----,
2025-06-24,21:26:47:073,02049,----,
2025-06-24,21:26:47:177,02049,----,
2025-06-24,21:26:47:286,02056,----,
2025-06-24,21:26:47:391,02065,----,
2025-06-24,21:26:47:509,02067,----,
2025-06-24,21:26:47:616,02075,----,
2025-06-24,21:26:47:723,02075,----,
2025-06-24,21:26:47:838,02139,----,
2025-06-24,21:26:47:947,02974,----,
2025-06-24,21:26:48:055,04127,----,
2025-06-24,21:26:48:166,04433,----,
2025-06-24,21:26:48:276,04678,----,
2025-06-24,21:26:48:379,04869,----,
2025-06-24,21:26:48:495,05008,----,
2025-06-24,21:26:48:594,05179,----,
2025-06-24,21:26:48:706,05263,----,
2025-06-24,21:26:48:827,05347,----,
2025-06-24,21:26:48:928,05467,----,
2025-06-24,21:26:49:033,05545,----,
2025-06-24,21:26:49:152,05543,----,
2025-06-24,21:26:49:256,05317,----,
2025-06-24,21:26:49:371,05016,----,
2025-06-24,21:26:49:472,04983,----,
2025-06-24,21:26:49:580,04214,----,
2025-06-24,21:26:49:691,02581,----,
2025-06-24,21:26:49:798,02478,----,
2025-06-24,21:26:49:909,02397,----,
2025-06-24,21:26:50:019,02362,----,
2025-06-24,21:26:50:128,02352,----,
2025-06-24,21:26:50:240,02321,----,
2025-06-24,21:26:50:345,02342,----,
2025-06-24,21:26:50:461,02258,----,
2025-06-24,21:26:50:563,02198,----,
2025-06-24,21:26:50:673,02151,----,
2025-06-24,21:26:50:792,02122,----,
2025-06-24,21:26:50:897,02074,----,
2025-06-24,21:26:51:007,02050,----,
2025-06-24,21:26:51:112,02048,----,
2025-06-24,21:26:51:224,02046,----,
2025-06-24,21:26:51:330,02046,----,
2025-06-24,21:26:51:445,02053,----,
2025-06-24,21:26:51:552,02062,----,
2025-06-24,21:26:51:664,02065,----,
2025-06-24,21:26:51:773,02068,----,
2025-06-24,21:26:51:877,02127,----,
2025-06-24,21:26:51:987,02570,----,
2025-06-24,21:26:52:105,03895,----,
2025-06-24,21:26:52:208,04474,----,
2025-06-24,21:26:52:316,04712,----,
2025-06-24,21:26:52:423,04885,----,
2025-06-24,21:26:52:535,05048,----,
2025-06-24,21:26:52:650,05163,----,
2025-06-24,21:26:52:759,05316,----,
2025-06-24,21:26:52:867,05423,----,
2025-06-24,21:26:52:975,05544,----,
2025-06-24,21:26:53:090,05618,----,
