DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:40:05:610,01843,----,
2025-07-28,16:40:05:708,01843,----,
2025-07-28,16:40:05:820,01843,----,
2025-07-28,16:40:05:927,01844,----,
2025-07-28,16:40:06:051,01844,----,
2025-07-28,16:40:06:159,01844,----,
2025-07-28,16:40:06:267,01844,----,
2025-07-28,16:40:06:368,01844,----,
2025-07-28,16:40:06:485,01844,----,
2025-07-28,16:40:06:593,01844,----,
2025-07-28,16:40:06:696,01844,----,
2025-07-28,16:40:06:813,01095,----,
2025-07-28,16:40:06:912,00657,----,
2025-07-28,16:40:07:029,00549,----,
2025-07-28,16:40:07:137,01276,----,
2025-07-28,16:40:07:246,00647,----,
2025-07-28,16:40:07:356,00486,----,
2025-07-28,16:40:07:466,00557,----,
2025-07-28,16:40:07:577,01032,----,
2025-07-28,16:40:07:683,01021,----,
2025-07-28,16:40:07:792,00517,----,
2025-07-28,16:40:07:900,00985,----,
2025-07-28,16:40:08:010,01231,----,
2025-07-28,16:40:08:118,01368,----,
2025-07-28,16:40:08:228,01502,----,
2025-07-28,16:40:08:336,01537,----,
2025-07-28,16:40:08:444,01580,----,
2025-07-28,16:40:08:555,01605,----,
2025-07-28,16:40:08:662,01612,----,
2025-07-28,16:40:08:787,00586,----,
2025-07-28,16:40:08:896,00641,----,
2025-07-28,16:40:09:019,01385,----,
2025-07-28,16:40:09:129,00492,----,
2025-07-28,16:40:09:239,00473,----,
2025-07-28,16:40:09:347,00760,----,
2025-07-28,16:40:09:456,00898,----,
2025-07-28,16:40:09:565,00510,----,
2025-07-28,16:40:09:674,01036,----,
2025-07-28,16:40:09:782,01251,----,
2025-07-28,16:40:09:892,01369,----,
2025-07-28,16:40:09:992,01452,----,
2025-07-28,16:40:10:111,01523,----,
2025-07-28,16:40:10:216,01578,----,
2025-07-28,16:40:10:330,01601,----,
2025-07-28,16:40:10:438,01626,----,
2025-07-28,16:40:10:549,01644,----,
2025-07-28,16:40:10:655,00608,----,
2025-07-28,16:40:10:763,00748,----,
2025-07-28,16:40:10:872,01358,----,
2025-07-28,16:40:10:980,00564,----,
2025-07-28,16:40:11:088,00451,----,
2025-07-28,16:40:11:198,00879,----,
2025-07-28,16:40:11:310,00960,----,
2025-07-28,16:40:11:417,00522,----,
2025-07-28,16:40:11:526,00983,----,
2025-07-28,16:40:11:637,01209,----,
2025-07-28,16:40:11:746,01333,----,
2025-07-28,16:40:11:855,01428,----,
2025-07-28,16:40:11:962,01505,----,
2025-07-28,16:40:12:072,01531,----,
2025-07-28,16:40:12:179,01563,----,
2025-07-28,16:40:12:290,00933,----,
2025-07-28,16:40:12:400,00628,----,
2025-07-28,16:40:12:507,01059,----,
2025-07-28,16:40:12:618,01416,----,
2025-07-28,16:40:12:725,00496,----,
2025-07-28,16:40:12:835,00495,----,
2025-07-28,16:40:12:944,01023,----,
2025-07-28,16:40:13:052,00698,----,
2025-07-28,16:40:13:162,00554,----,
2025-07-28,16:40:13:286,00957,----,
2025-07-28,16:40:13:393,01276,----,
2025-07-28,16:40:13:502,01391,----,
2025-07-28,16:40:13:611,01472,----,
2025-07-28,16:40:13:720,01545,----,
2025-07-28,16:40:13:826,01575,----,
2025-07-28,16:40:13:935,01601,----,
2025-07-28,16:40:14:042,01538,----,
2025-07-28,16:40:14:152,00580,----,
2025-07-28,16:40:14:259,00557,----,
2025-07-28,16:40:14:368,01207,----,
2025-07-28,16:40:14:478,00575,----,
2025-07-28,16:40:14:586,00536,----,
2025-07-28,16:40:14:695,00661,----,
2025-07-28,16:40:14:803,01126,----,
2025-07-28,16:40:14:912,00569,----,
2025-07-28,16:40:15:033,00955,----,
2025-07-28,16:40:15:142,01193,----,
2025-07-28,16:40:15:250,01331,----,
2025-07-28,16:40:15:358,01426,----,
2025-07-28,16:40:15:466,01492,----,
2025-07-28,16:40:15:574,01553,----,
2025-07-28,16:40:15:683,01574,----,
2025-07-28,16:40:15:789,00548,----,
2025-07-28,16:40:15:898,00519,----,
2025-07-28,16:40:16:006,01096,----,
2025-07-28,16:40:16:114,00739,----,
2025-07-28,16:40:16:233,00481,----,
2025-07-28,16:40:16:345,00804,----,
2025-07-28,16:40:16:453,00987,----,
2025-07-28,16:40:16:560,00603,----,
2025-07-28,16:40:16:669,01008,----,
2025-07-28,16:40:16:777,01200,----,
2025-07-28,16:40:16:885,01329,----,
2025-07-28,16:40:16:995,01430,----,
2025-07-28,16:40:17:103,01489,----,
2025-07-28,16:40:17:210,01551,----,
2025-07-28,16:40:17:319,01576,----,
2025-07-28,16:40:17:428,01602,----,
2025-07-28,16:40:17:537,01645,----,
2025-07-28,16:40:17:646,00769,----,
2025-07-28,16:40:17:769,00541,----,
2025-07-28,16:40:17:878,01032,----,
2025-07-28,16:40:17:985,01418,----,
2025-07-28,16:40:18:094,00562,----,
2025-07-28,16:40:18:200,00575,----,
2025-07-28,16:40:18:307,01055,----,
2025-07-28,16:40:18:415,00652,----,
2025-07-28,16:40:18:523,00776,----,
2025-07-28,16:40:18:632,01112,----,
2025-07-28,16:40:18:740,01276,----,
2025-07-28,16:40:18:863,01378,----,
2025-07-28,16:40:18:971,01490,----,
2025-07-28,16:40:19:078,01520,----,
2025-07-28,16:40:19:186,01577,----,
