DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:41:45:856,01619,----,
2025-07-28,16:41:45:966,01630,----,
2025-07-28,16:41:46:074,01630,----,
2025-07-28,16:41:46:183,01631,----,
2025-07-28,16:41:46:291,01631,----,
2025-07-28,16:41:46:400,01631,----,
2025-07-28,16:41:46:507,01632,----,
2025-07-28,16:41:46:616,01632,----,
2025-07-28,16:41:46:725,01633,----,
2025-07-28,16:41:46:833,01634,----,
2025-07-28,16:41:46:957,01634,----,
2025-07-28,16:41:47:065,01635,----,
2025-07-28,16:41:47:174,01637,----,
2025-07-28,16:41:47:283,01638,----,
2025-07-28,16:41:47:391,01639,----,
2025-07-28,16:41:47:498,01640,----,
2025-07-28,16:41:47:607,01642,----,
2025-07-28,16:41:47:715,01642,----,
2025-07-28,16:41:47:825,01644,----,
2025-07-28,16:41:47:932,01645,----,
2025-07-28,16:41:48:042,01646,----,
2025-07-28,16:41:48:151,01647,----,
2025-07-28,16:41:48:258,01649,----,
2025-07-28,16:41:48:367,01650,----,
2025-07-28,16:41:48:476,01651,----,
2025-07-28,16:41:48:598,01652,----,
2025-07-28,16:41:48:705,01653,----,
2025-07-28,16:41:48:814,01653,----,
2025-07-28,16:41:48:921,01654,----,
2025-07-28,16:41:49:030,01655,----,
2025-07-28,16:41:49:137,01656,----,
2025-07-28,16:41:49:246,00532,----,
2025-07-28,16:41:49:354,00501,----,
2025-07-28,16:41:49:463,00713,----,
2025-07-28,16:41:49:572,01131,----,
2025-07-28,16:41:49:679,00366,----,
2025-07-28,16:41:49:801,00287,----,
2025-07-28,16:41:49:910,00820,----,
2025-07-28,16:41:50:020,00396,----,
2025-07-28,16:41:50:128,00224,----,
2025-07-28,16:41:50:225,00736,----,
2025-07-28,16:41:50:343,00943,----,
2025-07-28,16:41:50:452,01073,----,
2025-07-28,16:41:50:560,01161,----,
2025-07-28,16:41:50:668,01240,----,
2025-07-28,16:41:50:777,01295,----,
2025-07-28,16:41:50:886,01324,----,
2025-07-28,16:41:50:994,01343,----,
2025-07-28,16:41:51:103,01357,----,
2025-07-28,16:41:51:212,00438,----,
2025-07-28,16:41:51:321,00635,----,
2025-07-28,16:41:51:430,01014,----,
2025-07-28,16:41:51:539,00323,----,
2025-07-28,16:41:51:648,00294,----,
2025-07-28,16:41:51:755,00769,----,
2025-07-28,16:41:51:878,00307,----,
2025-07-28,16:41:51:987,00482,----,
2025-07-28,16:41:52:098,00776,----,
2025-07-28,16:41:52:206,00933,----,
2025-07-28,16:41:52:316,01039,----,
2025-07-28,16:41:52:424,01124,----,
2025-07-28,16:41:52:533,01193,----,
2025-07-28,16:41:52:638,01246,----,
2025-07-28,16:41:52:748,01272,----,
2025-07-28,16:41:52:857,01324,----,
2025-07-28,16:41:52:965,01346,----,
2025-07-28,16:41:53:075,00832,----,
2025-07-28,16:41:53:183,00470,----,
2025-07-28,16:41:53:293,00696,----,
2025-07-28,16:41:53:403,01079,----,
2025-07-28,16:41:53:511,00346,----,
2025-07-28,16:41:53:619,00411,----,
2025-07-28,16:41:53:725,00861,----,
2025-07-28,16:41:53:848,00246,----,
2025-07-28,16:41:53:957,00602,----,
2025-07-28,16:41:54:064,00848,----,
2025-07-28,16:41:54:172,00999,----,
2025-07-28,16:41:54:276,01093,----,
2025-07-28,16:41:54:388,01175,----,
2025-07-28,16:41:54:496,01242,----,
2025-07-28,16:41:54:604,01291,----,
2025-07-28,16:41:54:714,01314,----,
2025-07-28,16:41:54:824,01339,----,
2025-07-28,16:41:54:935,00456,----,
2025-07-28,16:41:55:045,00457,----,
2025-07-28,16:41:55:155,00835,----,
2025-07-28,16:41:55:261,00423,----,
2025-07-28,16:41:55:370,00376,----,
2025-07-28,16:41:55:477,00750,----,
2025-07-28,16:41:55:587,00400,----,
2025-07-28,16:41:55:696,00260,----,
2025-07-28,16:41:55:802,00710,----,
2025-07-28,16:41:55:925,00930,----,
2025-07-28,16:41:56:033,01113,----,
2025-07-28,16:41:56:141,01195,----,
2025-07-28,16:41:56:242,01228,----,
2025-07-28,16:41:56:360,01288,----,
2025-07-28,16:41:56:468,01322,----,
2025-07-28,16:41:56:571,01364,----,
2025-07-28,16:41:56:687,01384,----,
2025-07-28,16:41:56:795,00684,----,
2025-07-28,16:41:56:903,00482,----,
2025-07-28,16:41:57:010,00871,----,
2025-07-28,16:41:57:117,00520,----,
2025-07-28,16:41:57:238,00381,----,
2025-07-28,16:41:57:347,00637,----,
2025-07-28,16:41:57:455,00881,----,
2025-07-28,16:41:57:562,00300,----,
2025-07-28,16:41:57:670,00744,----,
2025-07-28,16:41:57:777,00947,----,
2025-07-28,16:41:57:885,01070,----,
2025-07-28,16:41:57:991,01163,----,
2025-07-28,16:41:58:098,01234,----,
2025-07-28,16:41:58:222,01267,----,
2025-07-28,16:41:58:331,01333,----,
2025-07-28,16:41:58:440,01372,----,
2025-07-28,16:41:58:550,01391,----,
2025-07-28,16:41:58:657,00680,----,
2025-07-28,16:41:58:765,00459,----,
2025-07-28,16:41:58:872,00737,----,
2025-07-28,16:41:58:980,00536,----,
2025-07-28,16:41:59:089,00394,----,
2025-07-28,16:41:59:197,00721,----,
2025-07-28,16:41:59:306,00583,----,
2025-07-28,16:41:59:416,00332,----,
