DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:36:32:753,00275,----,
2025-07-28,16:36:32:863,00275,----,
2025-07-28,16:36:32:970,00275,----,
2025-07-28,16:36:33:078,00275,----,
2025-07-28,16:36:33:187,00275,----,
2025-07-28,16:36:33:295,00275,----,
2025-07-28,16:36:33:404,00275,----,
2025-07-28,16:36:33:513,00275,----,
2025-07-28,16:36:33:622,00275,----,
2025-07-28,16:36:33:731,00275,----,
2025-07-28,16:36:33:838,00275,----,
2025-07-28,16:36:33:948,00275,----,
2025-07-28,16:36:34:055,00275,----,
2025-07-28,16:36:34:167,00275,----,
2025-07-28,16:36:34:276,00275,----,
2025-07-28,16:36:34:385,00275,----,
2025-07-28,16:36:34:493,00275,----,
