DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:49:44:511,02185,----,
2025-07-28,16:49:44:620,02185,----,
2025-07-28,16:49:44:729,02185,----,
2025-07-28,16:49:44:836,02184,----,
2025-07-28,16:49:44:944,02184,----,
2025-07-28,16:49:45:052,02184,----,
2025-07-28,16:49:45:162,02182,----,
2025-07-28,16:49:45:286,00453,----,
2025-07-28,16:49:45:409,00588,----,
2025-07-28,16:49:45:517,01113,----,
2025-07-28,16:49:45:626,00519,----,
2025-07-28,16:49:45:734,00412,----,
2025-07-28,16:49:45:844,00550,----,
2025-07-28,16:49:45:952,01069,----,
2025-07-28,16:49:46:060,00833,----,
2025-07-28,16:49:46:167,01120,----,
2025-07-28,16:49:46:276,01286,----,
2025-07-28,16:49:46:381,01396,----,
2025-07-28,16:49:46:494,01485,----,
2025-07-28,16:49:46:600,01522,----,
2025-07-28,16:49:46:711,01585,----,
2025-07-28,16:49:46:818,01634,----,
2025-07-28,16:49:46:927,01683,----,
2025-07-28,16:49:47:037,00692,----,
2025-07-28,16:49:47:160,00470,----,
2025-07-28,16:49:47:270,00733,----,
2025-07-28,16:49:47:379,01267,----,
2025-07-28,16:49:47:493,00455,----,
2025-07-28,16:49:47:598,00698,----,
2025-07-28,16:49:47:707,01102,----,
2025-07-28,16:49:47:814,00503,----,
2025-07-28,16:49:47:924,00963,----,
2025-07-28,16:49:48:031,01183,----,
2025-07-28,16:49:48:139,01324,----,
2025-07-28,16:49:48:247,01466,----,
2025-07-28,16:49:48:355,01501,----,
2025-07-28,16:49:48:463,01573,----,
2025-07-28,16:49:48:572,01603,----,
2025-07-28,16:49:48:680,01652,----,
2025-07-28,16:49:48:787,01671,----,
2025-07-28,16:49:48:903,00739,----,
2025-07-28,16:49:49:019,00560,----,
2025-07-28,16:49:49:127,01115,----,
2025-07-28,16:49:49:234,00549,----,
2025-07-28,16:49:49:344,00496,----,
2025-07-28,16:49:49:452,00986,----,
2025-07-28,16:49:49:561,00553,----,
2025-07-28,16:49:49:662,00759,----,
2025-07-28,16:49:49:780,01062,----,
2025-07-28,16:49:49:888,01237,----,
2025-07-28,16:49:49:996,01360,----,
2025-07-28,16:49:50:102,01442,----,
2025-07-28,16:49:50:212,01518,----,
2025-07-28,16:49:50:320,01551,----,
2025-07-28,16:49:50:427,01619,----,
2025-07-28,16:49:50:536,01663,----,
2025-07-28,16:49:50:660,00722,----,
2025-07-28,16:49:50:768,00532,----,
2025-07-28,16:49:50:867,00778,----,
2025-07-28,16:49:50:983,01275,----,
2025-07-28,16:49:51:091,00501,----,
2025-07-28,16:49:51:200,00554,----,
2025-07-28,16:49:51:308,01015,----,
2025-07-28,16:49:51:417,00527,----,
2025-07-28,16:49:51:528,00979,----,
2025-07-28,16:49:51:631,01204,----,
2025-07-28,16:49:51:747,01341,----,
2025-07-28,16:49:51:855,01442,----,
2025-07-28,16:49:51:963,01520,----,
2025-07-28,16:49:52:071,01592,----,
2025-07-28,16:49:52:178,01624,----,
2025-07-28,16:49:52:287,01599,----,
2025-07-28,16:49:52:396,00502,----,
2025-07-28,16:49:52:506,00675,----,
2025-07-28,16:49:52:618,01217,----,
2025-07-28,16:49:52:735,00518,----,
2025-07-28,16:49:52:841,00567,----,
2025-07-28,16:49:52:948,00973,----,
2025-07-28,16:49:53:056,00642,----,
2025-07-28,16:49:53:166,00889,----,
2025-07-28,16:49:53:275,01155,----,
2025-07-28,16:49:53:384,01361,----,
2025-07-28,16:49:53:493,01455,----,
2025-07-28,16:49:53:603,01495,----,
2025-07-28,16:49:53:710,01580,----,
2025-07-28,16:49:53:817,01644,----,
2025-07-28,16:49:53:927,01665,----,
2025-07-28,16:49:54:036,01686,----,
2025-07-28,16:49:54:150,01709,----,
2025-07-28,16:49:54:258,00740,----,
2025-07-28,16:49:54:373,00561,----,
2025-07-28,16:49:54:485,01064,----,
2025-07-28,16:49:54:592,01185,----,
2025-07-28,16:49:54:697,00555,----,
2025-07-28,16:49:54:809,00666,----,
2025-07-28,16:49:54:919,01155,----,
2025-07-28,16:49:55:021,00598,----,
2025-07-28,16:49:55:136,00974,----,
2025-07-28,16:49:55:246,01181,----,
2025-07-28,16:49:55:355,01320,----,
2025-07-28,16:49:55:462,01421,----,
2025-07-28,16:49:55:570,01497,----,
2025-07-28,16:49:55:678,01566,----,
2025-07-28,16:49:55:799,01592,----,
2025-07-28,16:49:55:909,01649,----,
2025-07-28,16:49:56:010,01674,----,
2025-07-28,16:49:56:125,00553,----,
2025-07-28,16:49:56:233,00594,----,
2025-07-28,16:49:56:339,01125,----,
2025-07-28,16:49:56:445,00689,----,
2025-07-28,16:49:56:560,00537,----,
2025-07-28,16:49:56:669,00792,----,
2025-07-28,16:49:56:777,00945,----,
2025-07-28,16:49:56:885,00597,----,
2025-07-28,16:49:56:992,00990,----,
2025-07-28,16:49:57:100,01182,----,
2025-07-28,16:49:57:212,01310,----,
2025-07-28,16:49:57:321,01403,----,
2025-07-28,16:49:57:428,01473,----,
2025-07-28,16:49:57:538,01520,----,
2025-07-28,16:49:57:661,01586,----,
2025-07-28,16:49:57:786,01637,----,
2025-07-28,16:49:57:886,01659,----,
2025-07-28,16:49:57:994,00524,----,
2025-07-28,16:49:58:110,00591,----,
