DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,15:53:58:225,06875,----,
2025-07-28,15:53:58:336,06874,----,
2025-07-28,15:53:58:442,06841,----,
2025-07-28,15:53:58:566,06840,----,
2025-07-28,15:53:58:675,06839,----,
2025-07-28,15:53:58:784,06837,----,
2025-07-28,15:53:58:893,06836,----,
2025-07-28,15:53:59:001,06743,----,
2025-07-28,15:53:59:108,06386,----,
2025-07-28,15:53:59:217,06432,----,
2025-07-28,15:53:59:325,06683,----,
2025-07-28,15:53:59:432,06845,----,
2025-07-28,15:53:59:542,06845,----,
2025-07-28,15:53:59:650,06805,----,
2025-07-28,15:53:59:757,06804,----,
2025-07-28,15:53:59:867,06803,----,
2025-07-28,15:53:59:975,06771,----,
2025-07-28,15:54:00:097,06770,----,
2025-07-28,15:54:00:193,06714,----,
2025-07-28,15:54:00:315,06715,----,
2025-07-28,15:54:00:412,06749,----,
2025-07-28,15:54:00:535,06750,----,
2025-07-28,15:54:00:644,06777,----,
2025-07-28,15:54:00:739,06777,----,
2025-07-28,15:54:00:861,06777,----,
2025-07-28,15:54:00:971,06737,----,
2025-07-28,15:54:01:079,06738,----,
2025-07-28,15:54:01:191,06684,----,
2025-07-28,15:54:01:292,06685,----,
2025-07-28,15:54:01:406,06716,----,
2025-07-28,15:54:01:514,06742,----,
2025-07-28,15:54:01:621,06742,----,
2025-07-28,15:54:01:730,06742,----,
2025-07-28,15:54:01:837,06783,----,
2025-07-28,15:54:01:947,06784,----,
2025-07-28,15:54:02:054,06745,----,
2025-07-28,15:54:02:165,06744,----,
2025-07-28,15:54:02:285,06709,----,
2025-07-28,15:54:02:395,06708,----,
2025-07-28,15:54:02:503,06707,----,
2025-07-28,15:54:02:612,01208,----,
2025-07-28,15:54:02:722,01492,----,
2025-07-28,15:54:02:829,01290,----,
2025-07-28,15:54:02:940,01000,----,
2025-07-28,15:54:03:050,00814,----,
2025-07-28,15:54:03:145,00856,----,
2025-07-28,15:54:03:267,01796,----,
2025-07-28,15:54:03:375,02978,----,
2025-07-28,15:54:03:485,03596,----,
2025-07-28,15:54:03:594,04019,----,
2025-07-28,15:54:03:704,01113,----,
2025-07-28,15:54:03:813,00975,----,
2025-07-28,15:54:03:916,00811,----,
2025-07-28,15:54:04:028,00632,----,
2025-07-28,15:54:04:137,00534,----,
2025-07-28,15:54:04:245,00642,----,
2025-07-28,15:54:04:352,02061,----,
2025-07-28,15:54:04:461,02839,----,
2025-07-28,15:54:04:570,03568,----,
2025-07-28,15:54:04:680,03574,----,
2025-07-28,15:54:04:786,00949,----,
2025-07-28,15:54:04:895,00809,----,
2025-07-28,15:54:05:020,01010,----,
2025-07-28,15:54:05:127,01966,----,
2025-07-28,15:54:05:236,02608,----,
2025-07-28,15:54:05:335,02993,----,
2025-07-28,15:54:05:452,03286,----,
2025-07-28,15:54:05:560,03562,----,
2025-07-28,15:54:05:669,03834,----,
2025-07-28,15:54:05:781,04017,----,
2025-07-28,15:54:05:888,04128,----,
2025-07-28,15:54:05:998,04245,----,
2025-07-28,15:54:06:105,04366,----,
2025-07-28,15:54:06:214,04457,----,
2025-07-28,15:54:06:323,04587,----,
2025-07-28,15:54:06:433,04722,----,
2025-07-28,15:54:06:536,02197,----,
2025-07-28,15:54:06:650,01813,----,
2025-07-28,15:54:06:759,01365,----,
2025-07-28,15:54:06:867,01110,----,
2025-07-28,15:54:06:975,01018,----,
2025-07-28,15:54:07:087,01162,----,
2025-07-28,15:54:07:197,02117,----,
2025-07-28,15:54:07:302,02996,----,
2025-07-28,15:54:07:412,03547,----,
2025-07-28,15:54:07:520,03531,----,
2025-07-28,15:54:07:645,01521,----,
2025-07-28,15:54:07:754,01187,----,
2025-07-28,15:54:07:862,01158,----,
2025-07-28,15:54:07:971,00806,----,
2025-07-28,15:54:08:078,01164,----,
2025-07-28,15:54:08:178,02200,----,
2025-07-28,15:54:08:294,02789,----,
2025-07-28,15:54:08:402,03244,----,
2025-07-28,15:54:08:506,03671,----,
2025-07-28,15:54:08:616,02041,----,
2025-07-28,15:54:08:724,01077,----,
2025-07-28,15:54:08:836,01781,----,
2025-07-28,15:54:08:944,02465,----,
2025-07-28,15:54:09:052,02894,----,
2025-07-28,15:54:09:175,03289,----,
2025-07-28,15:54:09:271,03569,----,
2025-07-28,15:54:09:394,03811,----,
2025-07-28,15:54:09:504,03997,----,
2025-07-28,15:54:09:613,04104,----,
2025-07-28,15:54:09:720,04269,----,
2025-07-28,15:54:09:819,04431,----,
2025-07-28,15:54:09:935,04501,----,
2025-07-28,15:54:10:044,04613,----,
2025-07-28,15:54:10:150,04671,----,
2025-07-28,15:54:10:256,04761,----,
2025-07-28,15:54:10:366,04798,----,
2025-07-28,15:54:10:474,04847,----,
2025-07-28,15:54:10:584,01843,----,
2025-07-28,15:54:10:693,01567,----,
2025-07-28,15:54:10:816,01374,----,
2025-07-28,15:54:10:924,01252,----,
2025-07-28,15:54:11:034,01304,----,
2025-07-28,15:54:11:131,02148,----,
2025-07-28,15:54:11:250,02992,----,
2025-07-28,15:54:11:350,03543,----,
2025-07-28,15:54:11:466,03942,----,
2025-07-28,15:54:11:573,01615,----,
2025-07-28,15:54:11:682,01120,----,
2025-07-28,15:54:11:789,01031,----,
