DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:44:16:478,01812,----,
2025-07-28,16:44:16:587,01812,----,
2025-07-28,16:44:16:697,01812,----,
2025-07-28,16:44:16:805,01812,----,
2025-07-28,16:44:16:913,01812,----,
2025-07-28,16:44:17:023,01812,----,
2025-07-28,16:44:17:133,01812,----,
2025-07-28,16:44:17:242,01812,----,
2025-07-28,16:44:17:350,01812,----,
2025-07-28,16:44:17:473,01812,----,
2025-07-28,16:44:17:582,01813,----,
2025-07-28,16:44:17:691,01813,----,
2025-07-28,16:44:17:800,01813,----,
2025-07-28,16:44:17:907,01813,----,
2025-07-28,16:44:18:015,01813,----,
2025-07-28,16:44:18:122,01796,----,
2025-07-28,16:44:18:230,00609,----,
2025-07-28,16:44:18:338,00644,----,
2025-07-28,16:44:18:446,01110,----,
2025-07-28,16:44:18:556,01407,----,
2025-07-28,16:44:18:664,00550,----,
2025-07-28,16:44:18:772,00606,----,
2025-07-28,16:44:18:880,01111,----,
2025-07-28,16:44:19:004,00648,----,
2025-07-28,16:44:19:112,01149,----,
2025-07-28,16:44:19:219,01337,----,
2025-07-28,16:44:19:327,01446,----,
2025-07-28,16:44:19:433,01513,----,
2025-07-28,16:44:19:541,01546,----,
2025-07-28,16:44:19:650,01597,----,
2025-07-28,16:44:19:757,01623,----,
2025-07-28,16:44:19:865,01572,----,
2025-07-28,16:44:19:989,00655,----,
2025-07-28,16:44:20:097,00672,----,
2025-07-28,16:44:20:206,01256,----,
2025-07-28,16:44:20:313,00787,----,
2025-07-28,16:44:20:420,00633,----,
2025-07-28,16:44:20:527,00894,----,
2025-07-28,16:44:20:638,01300,----,
2025-07-28,16:44:20:747,00530,----,
2025-07-28,16:44:20:857,01013,----,
2025-07-28,16:44:20:963,01227,----,
2025-07-28,16:44:21:071,01360,----,
2025-07-28,16:44:21:178,01445,----,
2025-07-28,16:44:21:301,01511,----,
2025-07-28,16:44:21:396,01544,----,
2025-07-28,16:44:21:506,01592,----,
2025-07-28,16:44:21:615,01615,----,
2025-07-28,16:44:21:740,01629,----,
2025-07-28,16:44:21:848,00661,----,
2025-07-28,16:44:21:948,00702,----,
2025-07-28,16:44:22:057,01256,----,
2025-07-28,16:44:22:174,00604,----,
2025-07-28,16:44:22:283,00571,----,
2025-07-28,16:44:22:391,01002,----,
2025-07-28,16:44:22:500,01182,----,
2025-07-28,16:44:22:608,00981,----,
2025-07-28,16:44:22:718,01230,----,
2025-07-28,16:44:22:827,01362,----,
2025-07-28,16:44:22:934,01447,----,
2025-07-28,16:44:23:043,01480,----,
2025-07-28,16:44:23:151,01545,----,
2025-07-28,16:44:23:259,01611,----,
2025-07-28,16:44:23:370,00608,----,
2025-07-28,16:44:23:479,00662,----,
2025-07-28,16:44:23:588,01248,----,
2025-07-28,16:44:23:697,01199,----,
2025-07-28,16:44:23:805,00625,----,
2025-07-28,16:44:23:913,00728,----,
2025-07-28,16:44:24:021,01226,----,
2025-07-28,16:44:24:131,00659,----,
2025-07-28,16:44:24:239,01107,----,
2025-07-28,16:44:24:350,01288,----,
2025-07-28,16:44:24:472,01404,----,
2025-07-28,16:44:24:581,01478,----,
2025-07-28,16:44:24:690,01535,----,
2025-07-28,16:44:24:797,01561,----,
2025-07-28,16:44:24:906,01607,----,
2025-07-28,16:44:25:014,01444,----,
2025-07-28,16:44:25:123,00624,----,
2025-07-28,16:44:25:231,00859,----,
2025-07-28,16:44:25:339,01358,----,
2025-07-28,16:44:25:448,00706,----,
2025-07-28,16:44:25:556,00695,----,
2025-07-28,16:44:25:664,01086,----,
2025-07-28,16:44:25:774,00749,----,
2025-07-28,16:44:25:882,00922,----,
2025-07-28,16:44:25:991,01189,----,
2025-07-28,16:44:26:099,01322,----,
2025-07-28,16:44:26:223,01415,----,
2025-07-28,16:44:26:329,01486,----,
2025-07-28,16:44:26:437,01519,----,
2025-07-28,16:44:26:546,00647,----,
2025-07-28,16:44:26:654,00759,----,
2025-07-28,16:44:26:763,01261,----,
2025-07-28,16:44:26:872,00657,----,
2025-07-28,16:44:26:978,00688,----,
2025-07-28,16:44:27:087,01078,----,
2025-07-28,16:44:27:197,01334,----,
2025-07-28,16:44:27:305,00674,----,
2025-07-28,16:44:27:412,01080,----,
2025-07-28,16:44:27:534,01287,----,
2025-07-28,16:44:27:642,01441,----,
2025-07-28,16:44:27:751,01483,----,
2025-07-28,16:44:27:860,01549,----,
2025-07-28,16:44:27:965,01573,----,
2025-07-28,16:44:28:073,01622,----,
2025-07-28,16:44:28:185,01448,----,
2025-07-28,16:44:28:296,00747,----,
2025-07-28,16:44:28:405,01162,----,
2025-07-28,16:44:28:513,01416,----,
2025-07-28,16:44:28:621,00674,----,
2025-07-28,16:44:28:728,00750,----,
2025-07-28,16:44:28:835,01134,----,
2025-07-28,16:44:28:943,00746,----,
2025-07-28,16:44:29:068,01126,----,
2025-07-28,16:44:29:175,01296,----,
2025-07-28,16:44:29:283,01395,----,
2025-07-28,16:44:29:390,01469,----,
2025-07-28,16:44:29:497,01530,----,
2025-07-28,16:44:29:604,01560,----,
2025-07-28,16:44:29:713,01587,----,
2025-07-28,16:44:29:820,00777,----,
2025-07-28,16:44:29:928,00777,----,
2025-07-28,16:44:30:036,01320,----,
