DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:46:55:854,02617,----,
2025-07-28,16:46:55:929,02618,----,
2025-07-28,16:46:56:046,02618,----,
2025-07-28,16:46:56:154,02619,----,
2025-07-28,16:46:56:264,02619,----,
2025-07-28,16:46:56:372,02619,----,
2025-07-28,16:46:56:481,02619,----,
2025-07-28,16:46:56:589,02620,----,
2025-07-28,16:46:56:700,02620,----,
2025-07-28,16:46:56:807,02620,----,
2025-07-28,16:46:56:913,02620,----,
2025-07-28,16:46:57:023,02620,----,
2025-07-28,16:46:57:132,02620,----,
2025-07-28,16:46:57:242,02621,----,
2025-07-28,16:46:57:351,00867,----,
2025-07-28,16:46:57:458,00367,----,
2025-07-28,16:46:57:568,00366,----,
2025-07-28,16:46:57:677,00629,----,
2025-07-28,16:46:57:799,01051,----,
2025-07-28,16:46:57:908,00264,----,
2025-07-28,16:46:58:017,00364,----,
2025-07-28,16:46:58:124,00883,----,
2025-07-28,16:46:58:233,00216,----,
2025-07-28,16:46:58:343,00672,----,
2025-07-28,16:46:58:452,00940,----,
2025-07-28,16:46:58:562,01103,----,
2025-07-28,16:46:58:668,01215,----,
2025-07-28,16:46:58:776,01301,----,
2025-07-28,16:46:58:884,01370,----,
2025-07-28,16:46:58:993,01436,----,
2025-07-28,16:46:59:101,01462,----,
2025-07-28,16:46:59:208,01487,----,
2025-07-28,16:46:59:333,01531,----,
2025-07-28,16:46:59:442,01551,----,
2025-07-28,16:46:59:551,00370,----,
2025-07-28,16:46:59:675,00385,----,
2025-07-28,16:46:59:783,00886,----,
2025-07-28,16:46:59:891,00366,----,
2025-07-28,16:47:00:000,00348,----,
2025-07-28,16:47:00:108,00687,----,
2025-07-28,16:47:00:217,00274,----,
2025-07-28,16:47:00:326,00536,----,
2025-07-28,16:47:00:433,00835,----,
2025-07-28,16:47:00:542,01009,----,
2025-07-28,16:47:00:650,01128,----,
2025-07-28,16:47:00:758,01222,----,
2025-07-28,16:47:00:865,01293,----,
2025-07-28,16:47:00:976,01329,----,
2025-07-28,16:47:01:083,01394,----,
2025-07-28,16:47:01:208,01442,----,
2025-07-28,16:47:01:315,01466,----,
2025-07-28,16:47:01:420,01485,----,
2025-07-28,16:47:01:534,01502,----,
2025-07-28,16:47:01:642,01532,----,
2025-07-28,16:47:01:751,00370,----,
2025-07-28,16:47:01:859,00431,----,
2025-07-28,16:47:01:968,00974,----,
2025-07-28,16:47:02:074,00402,----,
2025-07-28,16:47:02:185,00285,----,
2025-07-28,16:47:02:292,00394,----,
2025-07-28,16:47:02:402,00856,----,
2025-07-28,16:47:02:512,00280,----,
2025-07-28,16:47:02:618,00703,----,
2025-07-28,16:47:02:725,00988,----,
2025-07-28,16:47:02:834,01112,----,
2025-07-28,16:47:02:956,01210,----,
2025-07-28,16:47:03:064,01286,----,
2025-07-28,16:47:03:173,01343,----,
2025-07-28,16:47:03:282,01373,----,
2025-07-28,16:47:03:390,01423,----,
2025-07-28,16:47:03:498,01444,----,
2025-07-28,16:47:03:606,01487,----,
2025-07-28,16:47:03:714,01503,----,
2025-07-28,16:47:03:822,01519,----,
2025-07-28,16:47:03:932,00851,----,
2025-07-28,16:47:04:041,00475,----,
2025-07-28,16:47:04:148,00862,----,
2025-07-28,16:47:04:256,01218,----,
2025-07-28,16:47:04:366,00365,----,
2025-07-28,16:47:04:489,00477,----,
2025-07-28,16:47:04:597,00931,----,
2025-07-28,16:47:04:706,00328,----,
2025-07-28,16:47:04:815,00768,----,
2025-07-28,16:47:04:924,00986,----,
2025-07-28,16:47:05:031,01126,----,
2025-07-28,16:47:05:139,01238,----,
2025-07-28,16:47:05:247,01327,----,
2025-07-28,16:47:05:356,01385,----,
2025-07-28,16:47:05:465,01411,----,
2025-07-28,16:47:05:574,01463,----,
2025-07-28,16:47:05:681,01485,----,
2025-07-28,16:47:05:788,01524,----,
2025-07-28,16:47:05:897,01544,----,
2025-07-28,16:47:06:005,01566,----,
2025-07-28,16:47:06:115,01564,----,
2025-07-28,16:47:06:223,00485,----,
2025-07-28,16:47:06:346,00619,----,
2025-07-28,16:47:06:448,01242,----,
2025-07-28,16:47:06:564,00424,----,
2025-07-28,16:47:06:672,00437,----,
2025-07-28,16:47:06:781,00862,----,
2025-07-28,16:47:06:890,00397,----,
2025-07-28,16:47:06:998,00683,----,
2025-07-28,16:47:07:105,00955,----,
2025-07-28,16:47:07:215,01109,----,
2025-07-28,16:47:07:324,01273,----,
2025-07-28,16:47:07:434,01311,----,
2025-07-28,16:47:07:542,01389,----,
2025-07-28,16:47:07:651,01448,----,
2025-07-28,16:47:07:758,01472,----,
2025-07-28,16:47:07:867,01496,----,
2025-07-28,16:47:07:977,01540,----,
2025-07-28,16:47:08:084,01556,----,
2025-07-28,16:47:08:193,00753,----,
2025-07-28,16:47:08:316,00516,----,
2025-07-28,16:47:08:423,01018,----,
2025-07-28,16:47:08:531,00481,----,
2025-07-28,16:47:08:639,00450,----,
2025-07-28,16:47:08:745,00679,----,
2025-07-28,16:47:08:854,00792,----,
2025-07-28,16:47:08:963,00639,----,
2025-07-28,16:47:09:070,00927,----,
2025-07-28,16:47:09:180,01086,----,
2025-07-28,16:47:09:286,01199,----,
2025-07-28,16:47:09:411,01287,----,
