DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:01:32:567,06013,----,
2025-07-28,16:01:32:675,06014,----,
2025-07-28,16:01:32:774,06015,----,
2025-07-28,16:01:32:881,06016,----,
2025-07-28,16:01:33:004,06017,----,
2025-07-28,16:01:33:113,06018,----,
2025-07-28,16:01:33:223,06019,----,
2025-07-28,16:01:33:331,06020,----,
2025-07-28,16:01:33:439,06021,----,
2025-07-28,16:01:33:536,06021,----,
2025-07-28,16:01:33:647,06021,----,
2025-07-28,16:01:33:762,06022,----,
2025-07-28,16:01:33:871,06022,----,
2025-07-28,16:01:33:978,06022,----,
2025-07-28,16:01:34:089,06022,----,
2025-07-28,16:01:34:195,06023,----,
2025-07-28,16:01:34:305,06023,----,
2025-07-28,16:01:34:413,06024,----,
2025-07-28,16:01:34:523,06024,----,
2025-07-28,16:01:34:630,06024,----,
2025-07-28,16:01:34:756,06024,----,
2025-07-28,16:01:34:864,06023,----,
2025-07-28,16:01:34:987,06023,----,
2025-07-28,16:01:35:095,06022,----,
2025-07-28,16:01:35:205,06022,----,
2025-07-28,16:01:35:314,06021,----,
2025-07-28,16:01:35:422,02902,----,
2025-07-28,16:01:35:531,01274,----,
2025-07-28,16:01:35:638,00854,----,
2025-07-28,16:01:35:747,01316,----,
2025-07-28,16:01:35:856,02895,----,
2025-07-28,16:01:35:963,01140,----,
2025-07-28,16:01:36:070,00697,----,
2025-07-28,16:01:36:179,00702,----,
2025-07-28,16:01:36:288,01674,----,
2025-07-28,16:01:36:397,02618,----,
2025-07-28,16:01:36:505,01036,----,
2025-07-28,16:01:36:629,00862,----,
2025-07-28,16:01:36:736,01928,----,
2025-07-28,16:01:36:847,02611,----,
2025-07-28,16:01:36:954,03057,----,
2025-07-28,16:01:37:055,03415,----,
2025-07-28,16:01:37:170,03668,----,
2025-07-28,16:01:37:279,03908,----,
2025-07-28,16:01:37:389,04057,----,
2025-07-28,16:01:37:499,04203,----,
2025-07-28,16:01:37:606,04351,----,
2025-07-28,16:01:37:715,04465,----,
2025-07-28,16:01:37:823,04592,----,
2025-07-28,16:01:37:930,04661,----,
2025-07-28,16:01:38:037,04690,----,
2025-07-28,16:01:38:146,04729,----,
2025-07-28,16:01:38:256,04848,----,
2025-07-28,16:01:38:364,04879,----,
2025-07-28,16:01:38:487,04917,----,
2025-07-28,16:01:38:595,04997,----,
2025-07-28,16:01:38:705,04997,----,
2025-07-28,16:01:38:813,05043,----,
2025-07-28,16:01:38:922,05074,----,
2025-07-28,16:01:39:029,05075,----,
2025-07-28,16:01:39:137,05075,----,
2025-07-28,16:01:39:245,05139,----,
2025-07-28,16:01:39:352,05185,----,
2025-07-28,16:01:39:461,05224,----,
2025-07-28,16:01:39:571,05250,----,
2025-07-28,16:01:39:693,05289,----,
2025-07-28,16:01:39:801,05288,----,
2025-07-28,16:01:39:906,05311,----,
2025-07-28,16:01:40:016,05312,----,
2025-07-28,16:01:40:124,05312,----,
2025-07-28,16:01:40:232,05313,----,
2025-07-28,16:01:40:341,05355,----,
2025-07-28,16:01:40:452,05356,----,
2025-07-28,16:01:40:562,05386,----,
2025-07-28,16:01:40:669,05413,----,
2025-07-28,16:01:40:780,05412,----,
2025-07-28,16:01:40:889,04108,----,
2025-07-28,16:01:40:997,01296,----,
2025-07-28,16:01:41:104,01121,----,
2025-07-28,16:01:41:212,02235,----,
2025-07-28,16:01:41:320,03302,----,
2025-07-28,16:01:41:432,01762,----,
2025-07-28,16:01:41:540,01056,----,
2025-07-28,16:01:41:646,00833,----,
2025-07-28,16:01:41:769,00793,----,
2025-07-28,16:01:41:875,01912,----,
2025-07-28,16:01:41:985,01691,----,
2025-07-28,16:01:42:085,00963,----,
2025-07-28,16:01:42:203,01747,----,
2025-07-28,16:01:42:311,02446,----,
2025-07-28,16:01:42:419,02922,----,
2025-07-28,16:01:42:527,03291,----,
2025-07-28,16:01:42:631,03546,----,
2025-07-28,16:01:42:743,03734,----,
2025-07-28,16:01:42:854,03892,----,
2025-07-28,16:01:42:963,04052,----,
2025-07-28,16:01:43:069,04211,----,
2025-07-28,16:01:43:179,04320,----,
2025-07-28,16:01:43:288,04485,----,
2025-07-28,16:01:43:410,04583,----,
2025-07-28,16:01:43:519,04684,----,
2025-07-28,16:01:43:626,04768,----,
2025-07-28,16:01:43:735,04812,----,
2025-07-28,16:01:43:842,04867,----,
2025-07-28,16:01:43:950,04902,----,
2025-07-28,16:01:44:057,04966,----,
2025-07-28,16:01:44:166,04994,----,
2025-07-28,16:01:44:275,05017,----,
2025-07-28,16:01:44:382,05043,----,
2025-07-28,16:01:44:491,05114,----,
2025-07-28,16:01:44:599,05151,----,
2025-07-28,16:01:44:723,05183,----,
2025-07-28,16:01:44:832,05183,----,
2025-07-28,16:01:44:939,05184,----,
2025-07-28,16:01:45:046,05216,----,
2025-07-28,16:01:45:157,05215,----,
2025-07-28,16:01:45:263,05215,----,
2025-07-28,16:01:45:371,05241,----,
2025-07-28,16:01:45:479,05243,----,
2025-07-28,16:01:45:587,05272,----,
2025-07-28,16:01:45:695,05300,----,
2025-07-28,16:01:45:805,05330,----,
2025-07-28,16:01:45:914,02032,----,
2025-07-28,16:01:46:021,01330,----,
2025-07-28,16:01:46:130,01102,----,
