DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,16:05:55:237,07287,----,
2025-07-28,16:05:55:345,07286,----,
2025-07-28,16:05:55:454,07286,----,
2025-07-28,16:05:55:562,07286,----,
2025-07-28,16:05:55:670,07285,----,
2025-07-28,16:05:55:778,07283,----,
2025-07-28,16:05:55:887,07282,----,
2025-07-28,16:05:55:995,07281,----,
2025-07-28,16:05:56:101,07281,----,
2025-07-28,16:05:56:209,07281,----,
2025-07-28,16:05:56:318,07281,----,
2025-07-28,16:05:56:442,07280,----,
2025-07-28,16:05:56:550,07280,----,
2025-07-28,16:05:56:658,07279,----,
2025-07-28,16:05:56:767,07279,----,
2025-07-28,16:05:56:876,07279,----,
2025-07-28,16:05:56:985,07281,----,
2025-07-28,16:05:57:094,07283,----,
2025-07-28,16:05:57:202,07286,----,
2025-07-28,16:05:57:311,07288,----,
2025-07-28,16:05:57:421,07291,----,
2025-07-28,16:05:57:527,07293,----,
2025-07-28,16:05:57:636,07295,----,
2025-07-28,16:05:57:744,00965,----,
2025-07-28,16:05:57:854,00876,----,
2025-07-28,16:05:57:962,00851,----,
2025-07-28,16:05:58:072,01370,----,
2025-07-28,16:05:58:182,02768,----,
2025-07-28,16:05:58:289,01428,----,
2025-07-28,16:05:58:396,00963,----,
2025-07-28,16:05:58:520,00652,----,
2025-07-28,16:05:58:627,00794,----,
2025-07-28,16:05:58:733,02079,----,
2025-07-28,16:05:58:844,01021,----,
2025-07-28,16:05:58:953,01641,----,
2025-07-28,16:05:59:062,02441,----,
2025-07-28,16:05:59:172,02947,----,
2025-07-28,16:05:59:280,03311,----,
2025-07-28,16:05:59:387,03566,----,
2025-07-28,16:05:59:496,03775,----,
2025-07-28,16:05:59:604,03971,----,
2025-07-28,16:05:59:713,04150,----,
2025-07-28,16:05:59:819,04325,----,
2025-07-28,16:05:59:927,04505,----,
2025-07-28,16:06:00:037,04629,----,
2025-07-28,16:06:00:146,04688,----,
2025-07-28,16:06:00:268,04835,----,
2025-07-28,16:06:00:376,04934,----,
2025-07-28,16:06:00:483,05068,----,
2025-07-28,16:06:00:590,05205,----,
2025-07-28,16:06:00:699,05253,----,
2025-07-28,16:06:00:807,05367,----,
2025-07-28,16:06:00:916,05408,----,
2025-07-28,16:06:01:024,05494,----,
2025-07-28,16:06:01:133,05538,----,
2025-07-28,16:06:01:241,05571,----,
2025-07-28,16:06:01:362,01573,----,
2025-07-28,16:06:01:471,01034,----,
2025-07-28,16:06:01:581,01180,----,
2025-07-28,16:06:01:677,02540,----,
2025-07-28,16:06:01:797,01616,----,
2025-07-28,16:06:01:905,01115,----,
2025-07-28,16:06:02:013,00885,----,
2025-07-28,16:06:02:120,01033,----,
2025-07-28,16:06:02:229,02172,----,
2025-07-28,16:06:02:337,01093,----,
2025-07-28,16:06:02:446,01321,----,
2025-07-28,16:06:02:553,02233,----,
2025-07-28,16:06:02:661,02788,----,
2025-07-28,16:06:02:787,03131,----,
2025-07-28,16:06:02:896,03577,----,
2025-07-28,16:06:03:018,03824,----,
2025-07-28,16:06:03:127,03969,----,
2025-07-28,16:06:03:234,04128,----,
2025-07-28,16:06:03:344,04283,----,
2025-07-28,16:06:03:453,04420,----,
2025-07-28,16:06:03:551,04488,----,
2025-07-28,16:06:03:668,04572,----,
2025-07-28,16:06:03:775,04682,----,
2025-07-28,16:06:03:884,04734,----,
2025-07-28,16:06:03:992,04733,----,
2025-07-28,16:06:04:100,04855,----,
2025-07-28,16:06:04:222,04908,----,
2025-07-28,16:06:04:330,04975,----,
2025-07-28,16:06:04:439,05072,----,
2025-07-28,16:06:04:550,05118,----,
2025-07-28,16:06:04:657,05158,----,
2025-07-28,16:06:04:760,05157,----,
2025-07-28,16:06:04:875,01315,----,
2025-07-28,16:06:04:984,01029,----,
2025-07-28,16:06:05:090,01091,----,
2025-07-28,16:06:05:200,02261,----,
2025-07-28,16:06:05:306,01730,----,
2025-07-28,16:06:05:415,00974,----,
2025-07-28,16:06:05:522,00739,----,
2025-07-28,16:06:05:631,00879,----,
2025-07-28,16:06:05:739,02008,----,
2025-07-28,16:06:05:859,00981,----,
2025-07-28,16:06:05:968,01729,----,
2025-07-28,16:06:06:076,02374,----,
2025-07-28,16:06:06:185,02814,----,
2025-07-28,16:06:06:292,03154,----,
2025-07-28,16:06:06:402,03419,----,
2025-07-28,16:06:06:511,03675,----,
2025-07-28,16:06:06:620,03851,----,
2025-07-28,16:06:06:726,04024,----,
2025-07-28,16:06:06:835,04165,----,
2025-07-28,16:06:06:957,04340,----,
2025-07-28,16:06:07:065,04573,----,
2025-07-28,16:06:07:173,04629,----,
2025-07-28,16:06:07:282,04784,----,
2025-07-28,16:06:07:390,04891,----,
2025-07-28,16:06:07:497,04961,----,
2025-07-28,16:06:07:607,04999,----,
2025-07-28,16:06:07:714,05045,----,
2025-07-28,16:06:07:823,05127,----,
2025-07-28,16:06:07:932,05177,----,
2025-07-28,16:06:08:041,05222,----,
2025-07-28,16:06:08:150,05282,----,
2025-07-28,16:06:08:256,05358,----,
2025-07-28,16:06:08:369,05357,----,
2025-07-28,16:06:08:475,05407,----,
2025-07-28,16:06:08:583,05478,----,
2025-07-28,16:06:08:693,05521,----,
2025-07-28,16:06:08:803,05547,----,
