DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:00:56:175,05600,----,
2025-07-13,20:00:56:292,05603,----,
2025-07-13,20:00:56:391,05603,----,
2025-07-13,20:00:56:501,05607,----,
2025-07-13,20:00:56:618,05644,----,
2025-07-13,20:00:56:720,05645,----,
2025-07-13,20:00:56:833,05647,----,
2025-07-13,20:00:56:937,05647,----,
2025-07-13,20:00:57:050,05650,----,
2025-07-13,20:00:57:163,05653,----,
2025-07-13,20:00:57:266,05688,----,
2025-07-13,20:00:57:377,05688,----,
2025-07-13,20:00:57:490,05689,----,
2025-07-13,20:00:57:593,05690,----,
2025-07-13,20:00:57:703,05692,----,
2025-07-13,20:00:57:815,05538,----,
2025-07-13,20:00:57:929,05538,----,
2025-07-13,20:00:58:031,05189,----,
2025-07-13,20:00:58:141,02226,----,
2025-07-13,20:00:58:254,02227,----,
2025-07-13,20:00:58:364,02227,----,
2025-07-13,20:00:58:476,02232,----,
2025-07-13,20:00:58:577,02303,----,
2025-07-13,20:00:58:686,02306,----,
2025-07-13,20:00:58:799,02312,----,
2025-07-13,20:00:58:912,02312,----,
2025-07-13,20:00:59:023,02409,----,
2025-07-13,20:00:59:125,02415,----,
2025-07-13,20:00:59:239,02427,----,
2025-07-13,20:00:59:351,02567,----,
2025-07-13,20:00:59:453,02567,----,
2025-07-13,20:00:59:566,02571,----,
2025-07-13,20:00:59:681,02579,----,
2025-07-13,20:00:59:781,02675,----,
2025-07-13,20:00:59:893,02675,----,
2025-07-13,20:01:00:003,02678,----,
2025-07-13,20:01:00:115,02683,----,
2025-07-13,20:01:00:218,02751,----,
2025-07-13,20:01:00:331,02753,----,
2025-07-13,20:01:00:443,02753,----,
2025-07-13,20:01:00:555,02756,----,
2025-07-13,20:01:00:656,02782,----,
2025-07-13,20:01:00:769,02783,----,
2025-07-13,20:01:00:883,02785,----,
2025-07-13,20:01:00:987,02785,----,
2025-07-13,20:01:01:100,02593,----,
2025-07-13,20:01:01:203,02565,----,
2025-07-13,20:01:01:317,02531,----,
2025-07-13,20:01:01:430,02531,----,
2025-07-13,20:01:01:533,02185,----,
2025-07-13,20:01:01:648,02187,----,
2025-07-13,20:01:01:751,02192,----,
2025-07-13,20:01:01:865,02257,----,
2025-07-13,20:01:01:968,02257,----,
2025-07-13,20:01:02:083,02259,----,
2025-07-13,20:01:02:194,02272,----,
2025-07-13,20:01:02:298,02535,----,
2025-07-13,20:01:02:412,02535,----,
2025-07-13,20:01:02:515,02542,----,
2025-07-13,20:01:02:629,02556,----,
2025-07-13,20:01:02:744,02717,----,
2025-07-13,20:01:02:845,02721,----,
2025-07-13,20:01:02:958,02721,----,
2025-07-13,20:01:03:062,02729,----,
2025-07-13,20:01:03:179,02825,----,
2025-07-13,20:01:03:289,02827,----,
2025-07-13,20:01:03:390,02833,----,
2025-07-13,20:01:03:503,02833,----,
2025-07-13,20:01:03:617,02902,----,
2025-07-13,20:01:03:720,02904,----,
2025-07-13,20:01:03:833,02908,----,
2025-07-13,20:01:03:946,02908,----,
2025-07-13,20:01:04:048,02958,----,
2025-07-13,20:01:04:162,02959,----,
2025-07-13,20:01:04:266,02961,----,
2025-07-13,20:01:04:379,02989,----,
2025-07-13,20:01:04:493,02989,----,
2025-07-13,20:01:04:595,02990,----,
2025-07-13,20:01:04:711,02991,----,
2025-07-13,20:01:04:819,02993,----,
2025-07-13,20:01:04:921,02993,----,
2025-07-13,20:01:05:035,02995,----,
2025-07-13,20:01:05:150,02910,----,
2025-07-13,20:01:05:252,02861,----,
2025-07-13,20:01:05:366,02802,----,
2025-07-13,20:01:05:470,02802,----,
2025-07-13,20:01:05:583,02252,----,
2025-07-13,20:01:05:686,02251,----,
2025-07-13,20:01:05:799,02253,----,
2025-07-13,20:01:05:912,02253,----,
2025-07-13,20:01:06:016,02258,----,
2025-07-13,20:01:06:131,02313,----,
2025-07-13,20:01:06:247,02315,----,
2025-07-13,20:01:06:344,02317,----,
2025-07-13,20:01:06:457,02317,----,
2025-07-13,20:01:06:570,02369,----,
2025-07-13,20:01:06:675,02381,----,
2025-07-13,20:01:06:788,02406,----,
2025-07-13,20:01:06:899,02701,----,
2025-07-13,20:01:07:002,02701,----,
2025-07-13,20:01:07:116,02706,----,
2025-07-13,20:01:07:218,02718,----,
2025-07-13,20:01:07:330,02866,----,
2025-07-13,20:01:07:443,02866,----,
2025-07-13,20:01:07:546,02871,----,
2025-07-13,20:01:07:661,02880,----,
2025-07-13,20:01:07:774,02995,----,
2025-07-13,20:01:07:873,02999,----,
2025-07-13,20:01:07:987,02999,----,
2025-07-13,20:01:08:100,03006,----,
2025-07-13,20:01:08:201,03098,----,
2025-07-13,20:01:08:316,03101,----,
2025-07-13,20:01:08:429,03106,----,
2025-07-13,20:01:08:531,03106,----,
2025-07-13,20:01:08:646,03176,----,
2025-07-13,20:01:08:757,03179,----,
2025-07-13,20:01:08:861,03183,----,
2025-07-13,20:01:08:974,03183,----,
2025-07-13,20:01:09:076,03240,----,
2025-07-13,20:01:09:189,03241,----,
2025-07-13,20:01:09:304,03242,----,
2025-07-13,20:01:09:408,03245,----,
2025-07-13,20:01:09:522,03245,----,
2025-07-13,20:01:09:635,03281,----,
2025-07-13,20:01:09:737,03283,----,
