DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:47:59:677,07285,----,
2025-07-13,19:47:59:773,07287,----,
2025-07-13,19:47:59:876,07287,----,
2025-07-13,19:47:59:995,07289,----,
2025-07-13,19:48:00:102,07292,----,
2025-07-13,19:48:00:203,07296,----,
2025-07-13,19:48:00:317,07296,----,
2025-07-13,19:48:00:421,07298,----,
2025-07-13,19:48:00:534,07301,----,
2025-07-13,19:48:00:645,07304,----,
2025-07-13,19:48:00:760,07306,----,
2025-07-13,19:48:00:860,07306,----,
2025-07-13,19:48:00:975,07310,----,
2025-07-13,19:48:01:077,07310,----,
2025-07-13,19:48:01:191,07312,----,
2025-07-13,19:48:01:304,07312,----,
2025-07-13,19:48:01:407,07312,----,
2025-07-13,19:48:01:522,07314,----,
2025-07-13,19:48:01:634,07315,----,
2025-07-13,19:48:01:736,07316,----,
2025-07-13,19:48:01:849,07316,----,
2025-07-13,19:48:01:953,07314,----,
2025-07-13,19:48:02:067,07314,----,
2025-07-13,19:48:02:170,07313,----,
2025-07-13,19:48:02:283,07312,----,
2025-07-13,19:48:02:397,07312,----,
2025-07-13,19:48:02:500,07313,----,
2025-07-13,19:48:02:612,07315,----,
2025-07-13,19:48:02:718,07316,----,
2025-07-13,19:48:02:830,07316,----,
2025-07-13,19:48:02:945,07315,----,
2025-07-13,19:48:03:046,07314,----,
2025-07-13,19:48:03:160,07316,----,
2025-07-13,19:48:03:273,07318,----,
2025-07-13,19:48:03:375,07318,----,
2025-07-13,19:48:03:492,07319,----,
2025-07-13,19:48:03:593,07320,----,
2025-07-13,19:48:03:705,07320,----,
2025-07-13,19:48:03:819,07320,----,
2025-07-13,19:48:03:923,07320,----,
2025-07-13,19:48:04:035,07090,----,
2025-07-13,19:48:04:139,06748,----,
2025-07-13,19:48:04:253,06286,----,
2025-07-13,19:48:04:366,06286,----,
2025-07-13,19:48:04:470,06636,----,
2025-07-13,19:48:04:583,06958,----,
2025-07-13,19:48:04:686,09063,----,
2025-07-13,19:48:04:800,09120,----,
2025-07-13,19:48:04:912,09120,----,
2025-07-13,19:48:05:016,08647,----,
2025-07-13,19:48:05:130,02413,----,
2025-07-13,19:48:05:242,02414,----,
2025-07-13,19:48:05:344,02417,----,
2025-07-13,19:48:05:458,02417,----,
2025-07-13,19:48:05:564,02474,----,
2025-07-13,19:48:05:674,02475,----,
2025-07-13,19:48:05:786,02486,----,
2025-07-13,19:48:05:892,02486,----,
2025-07-13,19:48:06:003,02881,----,
2025-07-13,19:48:06:117,05970,----,
2025-07-13,19:48:06:219,05987,----,
2025-07-13,19:48:06:331,05987,----,
2025-07-13,19:48:06:446,05626,----,
2025-07-13,19:48:06:549,09247,----,
2025-07-13,19:48:06:663,09269,----,
2025-07-13,19:48:06:766,09276,----,
2025-07-13,19:48:06:879,09276,----,
2025-07-13,19:48:06:983,08653,----,
2025-07-13,19:48:07:097,08556,----,
2025-07-13,19:48:07:208,08350,----,
2025-07-13,19:48:07:314,06028,----,
2025-07-13,19:48:07:427,06028,----,
2025-07-13,19:48:07:532,06128,----,
2025-07-13,19:48:07:644,06250,----,
2025-07-13,19:48:07:760,05334,----,
2025-07-13,19:48:07:862,05486,----,
2025-07-13,19:48:07:975,05486,----,
2025-07-13,19:48:08:078,05656,----,
2025-07-13,19:48:08:192,06389,----,
2025-07-13,19:48:08:295,06319,----,
2025-07-13,19:48:08:409,06319,----,
2025-07-13,19:48:08:524,06270,----,
2025-07-13,19:48:08:626,06909,----,
2025-07-13,19:48:08:733,06925,----,
2025-07-13,19:48:08:843,06925,----,
2025-07-13,19:48:08:955,06950,----,
2025-07-13,19:48:09:068,07311,----,
2025-07-13,19:48:09:171,07288,----,
2025-07-13,19:48:09:288,07277,----,
2025-07-13,19:48:09:396,07277,----,
2025-07-13,19:48:09:516,07085,----,
