DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:56:31:678,05436,----,
2025-07-13,19:56:31:790,05439,----,
2025-07-13,19:56:31:889,05442,----,
2025-07-13,19:56:32:001,05442,----,
2025-07-13,19:56:32:117,05477,----,
2025-07-13,19:56:32:218,05478,----,
2025-07-13,19:56:32:331,05480,----,
2025-07-13,19:56:32:446,05480,----,
2025-07-13,19:56:32:547,05482,----,
2025-07-13,19:56:32:660,05512,----,
2025-07-13,19:56:32:772,05513,----,
2025-07-13,19:56:32:876,05514,----,
2025-07-13,19:56:32:984,05514,----,
2025-07-13,19:56:33:099,05516,----,
2025-07-13,19:56:33:211,05520,----,
2025-07-13,19:56:33:315,05248,----,
2025-07-13,19:56:33:429,05248,----,
2025-07-13,19:56:33:531,05033,----,
2025-07-13,19:56:33:645,04783,----,
2025-07-13,19:56:33:748,02778,----,
2025-07-13,19:56:33:862,02780,----,
2025-07-13,19:56:33:978,02780,----,
2025-07-13,19:56:34:081,02782,----,
2025-07-13,19:56:34:193,02800,----,
2025-07-13,19:56:34:306,02800,----,
2025-07-13,19:56:34:409,02801,----,
2025-07-13,19:56:34:521,02801,----,
2025-07-13,19:56:34:625,02803,----,
2025-07-13,19:56:34:737,02829,----,
2025-07-13,19:56:34:851,02829,----,
2025-07-13,19:56:34:963,02829,----,
2025-07-13,19:56:35:067,02830,----,
2025-07-13,19:56:35:170,02832,----,
2025-07-13,19:56:35:284,02850,----,
2025-07-13,19:56:35:397,02851,----,
2025-07-13,19:56:35:500,02851,----,
2025-07-13,19:56:35:613,02851,----,
2025-07-13,19:56:35:717,02812,----,
2025-07-13,19:56:35:831,02757,----,
2025-07-13,19:56:35:947,02238,----,
2025-07-13,19:56:36:047,02238,----,
2025-07-13,19:56:36:161,02232,----,
2025-07-13,19:56:36:274,02229,----,
2025-07-13,19:56:36:380,02216,----,
2025-07-13,19:56:36:488,02216,----,
2025-07-13,19:56:36:602,02216,----,
2025-07-13,19:56:36:708,02218,----,
2025-07-13,19:56:36:817,02220,----,
2025-07-13,19:56:36:926,02244,----,
2025-07-13,19:56:37:033,02244,----,
2025-07-13,19:56:37:144,02244,----,
2025-07-13,19:56:37:258,02245,----,
2025-07-13,19:56:37:358,02247,----,
2025-07-13,19:56:37:472,02247,----,
2025-07-13,19:56:37:586,02257,----,
2025-07-13,19:56:37:688,02423,----,
2025-07-13,19:56:37:803,02428,----,
2025-07-13,19:56:37:914,02435,----,
2025-07-13,19:56:38:017,02435,----,
2025-07-13,19:56:38:130,02529,----,
2025-07-13,19:56:38:233,02531,----,
2025-07-13,19:56:38:346,02535,----,
2025-07-13,19:56:38:461,02535,----,
2025-07-13,19:56:38:564,02591,----,
2025-07-13,19:56:38:672,02592,----,
2025-07-13,19:56:38:792,02596,----,
2025-07-13,19:56:38:898,02634,----,
2025-07-13,19:56:39:009,02634,----,
2025-07-13,19:56:39:119,02624,----,
2025-07-13,19:56:39:226,02593,----,
2025-07-13,19:56:39:335,02232,----,
2025-07-13,19:56:39:440,02228,----,
2025-07-13,19:56:39:553,02228,----,
2025-07-13,19:56:39:655,02228,----,
2025-07-13,19:56:39:770,02230,----,
2025-07-13,19:56:39:882,02232,----,
2025-07-13,19:56:39:985,02232,----,
2025-07-13,19:56:40:098,02269,----,
2025-07-13,19:56:40:203,02270,----,
2025-07-13,19:56:40:317,02281,----,
2025-07-13,19:56:40:429,02463,----,
2025-07-13,19:56:40:531,02463,----,
2025-07-13,19:56:40:644,02468,----,
2025-07-13,19:56:40:757,02477,----,
2025-07-13,19:56:40:861,02586,----,
2025-07-13,19:56:40:976,02588,----,
2025-07-13,19:56:41:086,02588,----,
2025-07-13,19:56:41:189,02594,----,
2025-07-13,19:56:41:307,02659,----,
2025-07-13,19:56:41:404,02661,----,
2025-07-13,19:56:41:517,02661,----,
2025-07-13,19:56:41:630,02664,----,
2025-07-13,19:56:41:733,02709,----,
2025-07-13,19:56:41:847,02711,----,
2025-07-13,19:56:41:961,02714,----,
2025-07-13,19:56:42:062,02714,----,
2025-07-13,19:56:42:175,02749,----,
2025-07-13,19:56:42:288,02750,----,
2025-07-13,19:56:42:390,02753,----,
2025-07-13,19:56:42:502,02753,----,
2025-07-13,19:56:42:614,02723,----,
2025-07-13,19:56:42:727,02687,----,
2025-07-13,19:56:42:836,02641,----,
2025-07-13,19:56:42:938,02225,----,
2025-07-13,19:56:43:049,02225,----,
2025-07-13,19:56:43:159,02227,----,
2025-07-13,19:56:43:270,02232,----,
2025-07-13,19:56:43:383,02282,----,
2025-07-13,19:56:43:486,02283,----,
2025-07-13,19:56:43:598,02283,----,
2025-07-13,19:56:43:712,02291,----,
2025-07-13,19:56:43:813,02479,----,
2025-07-13,19:56:43:925,02485,----,
2025-07-13,19:56:44:037,02485,----,
2025-07-13,19:56:44:140,02495,----,
2025-07-13,19:56:44:252,02620,----,
2025-07-13,19:56:44:365,02623,----,
2025-07-13,19:56:44:467,02629,----,
2025-07-13,19:56:44:579,02629,----,
2025-07-13,19:56:44:689,02702,----,
2025-07-13,19:56:44:802,02704,----,
2025-07-13,19:56:44:905,02708,----,
2025-07-13,19:56:45:018,02708,----,
2025-07-13,19:56:45:132,02761,----,
2025-07-13,19:56:45:235,02762,----,
