DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:48:58:632,09535,----,
2025-07-13,19:48:58:735,09593,----,
2025-07-13,19:48:58:849,09593,----,
2025-07-13,19:48:58:952,09605,----,
2025-07-13,19:48:59:064,09613,----,
2025-07-13,19:48:59:179,09562,----,
2025-07-13,19:48:59:282,09569,----,
2025-07-13,19:48:59:396,09569,----,
2025-07-13,19:48:59:498,09582,----,
2025-07-13,19:48:59:612,09666,----,
2025-07-13,19:48:59:727,09678,----,
2025-07-13,19:48:59:829,09678,----,
2025-07-13,19:48:59:943,09700,----,
2025-07-13,19:49:00:047,09868,----,
2025-07-13,19:49:00:160,09868,----,
2025-07-13,19:49:00:274,09861,----,
2025-07-13,19:49:00:378,09861,----,
2025-07-13,19:49:00:492,09860,----,
2025-07-13,19:49:00:593,09850,----,
2025-07-13,19:49:00:705,09839,----,
2025-07-13,19:49:00:819,09839,----,
2025-07-13,19:49:00:922,09898,----,
2025-07-13,19:49:01:034,09556,----,
2025-07-13,19:49:01:147,08920,----,
2025-07-13,19:49:01:252,03919,----,
2025-07-13,19:49:01:365,03919,----,
2025-07-13,19:49:01:476,04101,----,
2025-07-13,19:49:01:579,04152,----,
2025-07-13,19:49:01:694,03974,----,
2025-07-13,19:49:01:796,03974,----,
2025-07-13,19:49:01:910,03966,----,
2025-07-13,19:49:02:023,03968,----,
2025-07-13,19:49:02:127,04019,----,
2025-07-13,19:49:02:243,04010,----,
2025-07-13,19:49:02:346,04010,----,
2025-07-13,19:49:02:457,03994,----,
2025-07-13,19:49:02:570,03880,----,
2025-07-13,19:49:02:675,03905,----,
2025-07-13,19:49:02:788,04060,----,
2025-07-13,19:49:02:894,04060,----,
2025-07-13,19:49:03:005,05724,----,
2025-07-13,19:49:03:109,05956,----,
2025-07-13,19:49:03:224,06133,----,
2025-07-13,19:49:03:337,06133,----,
2025-07-13,19:49:03:439,05379,----,
2025-07-13,19:49:03:553,05338,----,
2025-07-13,19:49:03:656,05216,----,
2025-07-13,19:49:03:772,03720,----,
2025-07-13,19:49:03:883,03720,----,
2025-07-13,19:49:03:986,03692,----,
2025-07-13,19:49:04:096,03663,----,
2025-07-13,19:49:04:214,03525,----,
2025-07-13,19:49:04:315,03511,----,
2025-07-13,19:49:04:429,03511,----,
2025-07-13,19:49:04:531,03482,----,
2025-07-13,19:49:04:644,03397,----,
2025-07-13,19:49:04:758,03307,----,
2025-07-13,19:49:04:861,03307,----,
2025-07-13,19:49:04:975,03267,----,
2025-07-13,19:49:05:076,02456,----,
2025-07-13,19:49:05:192,02535,----,
2025-07-13,19:49:05:297,02681,----,
2025-07-13,19:49:05:405,02681,----,
2025-07-13,19:49:05:519,05456,----,
2025-07-13,19:49:05:634,05462,----,
2025-07-13,19:49:05:734,05478,----,
2025-07-13,19:49:05:849,05478,----,
2025-07-13,19:49:05:952,05541,----,
2025-07-13,19:49:06:063,05546,----,
2025-07-13,19:49:06:177,05540,----,
2025-07-13,19:49:06:281,05355,----,
2025-07-13,19:49:06:394,05355,----,
2025-07-13,19:49:06:509,05334,----,
2025-07-13,19:49:06:611,05295,----,
2025-07-13,19:49:06:726,04936,----,
2025-07-13,19:49:06:827,04766,----,
2025-07-13,19:49:06:940,04766,----,
2025-07-13,19:49:07:052,04513,----,
2025-07-13,19:49:07:156,02304,----,
2025-07-13,19:49:07:268,02387,----,
2025-07-13,19:49:07:383,02387,----,
2025-07-13,19:49:07:487,02357,----,
2025-07-13,19:49:07:599,02473,----,
2025-07-13,19:49:07:712,02685,----,
2025-07-13,19:49:07:814,02726,----,
2025-07-13,19:49:07:927,02726,----,
2025-07-13,19:49:08:030,02773,----,
2025-07-13,19:49:08:144,02896,----,
2025-07-13,19:49:08:258,03201,----,
2025-07-13,19:49:08:362,03201,----,
2025-07-13,19:49:08:477,08011,----,
2025-07-13,19:49:08:586,08024,----,
2025-07-13,19:49:08:689,08027,----,
2025-07-13,19:49:08:804,08000,----,
2025-07-13,19:49:08:906,08000,----,
2025-07-13,19:49:09:018,07981,----,
2025-07-13,19:49:09:130,06625,----,
2025-07-13,19:49:09:234,06240,----,
2025-07-13,19:49:09:347,06240,----,
2025-07-13,19:49:09:457,05799,----,
2025-07-13,19:49:09:569,02838,----,
2025-07-13,19:49:09:678,02759,----,
2025-07-13,19:49:09:780,02805,----,
2025-07-13,19:49:09:891,02805,----,
2025-07-13,19:49:10:002,03497,----,
2025-07-13,19:49:10:109,03550,----,
2025-07-13,19:49:10:226,03807,----,
2025-07-13,19:49:10:328,05808,----,
2025-07-13,19:49:10:440,05808,----,
2025-07-13,19:49:10:553,05641,----,
2025-07-13,19:49:10:657,05499,----,
2025-07-13,19:49:10:771,02656,----,
2025-07-13,19:49:10:874,02656,----,
2025-07-13,19:49:10:988,02659,----,
2025-07-13,19:49:11:101,02667,----,
2025-07-13,19:49:11:203,02900,----,
2025-07-13,19:49:11:316,02926,----,
2025-07-13,19:49:11:430,02926,----,
2025-07-13,19:49:11:533,02968,----,
2025-07-13,19:49:11:646,03745,----,
2025-07-13,19:49:11:750,03676,----,
2025-07-13,19:49:11:862,03676,----,
2025-07-13,19:49:11:975,03532,----,
2025-07-13,19:49:12:079,02619,----,
2025-07-13,19:49:12:191,02577,----,
