DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:50:54:265,05961,----,
2025-07-13,19:50:54:379,05963,----,
2025-07-13,19:50:54:483,05965,----,
2025-07-13,19:50:54:593,05967,----,
2025-07-13,19:50:54:713,05967,----,
2025-07-13,19:50:54:812,05968,----,
2025-07-13,19:50:54:924,05970,----,
2025-07-13,19:50:55:034,05972,----,
2025-07-13,19:50:55:146,05973,----,
2025-07-13,19:50:55:249,05973,----,
2025-07-13,19:50:55:365,05975,----,
2025-07-13,19:50:55:477,05976,----,
2025-07-13,19:50:55:580,05978,----,
2025-07-13,19:50:55:693,05980,----,
2025-07-13,19:50:55:798,05980,----,
2025-07-13,19:50:55:909,05981,----,
2025-07-13,19:50:56:026,05881,----,
2025-07-13,19:50:56:126,05745,----,
2025-07-13,19:50:56:239,05745,----,
2025-07-13,19:50:56:342,07671,----,
2025-07-13,19:50:56:461,07906,----,
2025-07-13,19:50:56:571,08323,----,
2025-07-13,19:50:56:674,10130,----,
2025-07-13,19:50:56:785,10130,----,
2025-07-13,19:50:56:900,09849,----,
2025-07-13,19:50:57:001,09378,----,
2025-07-13,19:50:57:113,04485,----,
2025-07-13,19:50:57:217,04485,----,
2025-07-13,19:50:57:331,04451,----,
2025-07-13,19:50:57:445,04327,----,
2025-07-13,19:50:57:548,02708,----,
2025-07-13,19:50:57:662,02737,----,
2025-07-13,19:50:57:774,02737,----,
2025-07-13,19:50:57:879,02711,----,
2025-07-13,19:50:57:991,02465,----,
2025-07-13,19:50:58:094,02470,----,
2025-07-13,19:50:58:208,02476,----,
2025-07-13,19:50:58:324,02476,----,
2025-07-13,19:50:58:424,02523,----,
2025-07-13,19:50:58:541,02520,----,
2025-07-13,19:50:58:643,02516,----,
2025-07-13,19:50:58:755,02516,----,
2025-07-13,19:50:58:867,02480,----,
2025-07-13,19:50:58:970,02482,----,
2025-07-13,19:50:59:086,02483,----,
2025-07-13,19:50:59:187,02485,----,
2025-07-13,19:50:59:300,02485,----,
2025-07-13,19:50:59:414,02487,----,
2025-07-13,19:50:59:518,02499,----,
2025-07-13,19:50:59:632,02480,----,
2025-07-13,19:50:59:736,02463,----,
2025-07-13,19:50:59:849,02463,----,
2025-07-13,19:50:59:951,02357,----,
2025-07-13,19:51:00:066,02322,----,
2025-07-13,19:51:00:176,02281,----,
2025-07-13,19:51:00:288,02281,----,
2025-07-13,19:51:00:391,01934,----,
2025-07-13,19:51:00:510,01953,----,
2025-07-13,19:51:00:608,01986,----,
2025-07-13,19:51:00:722,01986,----,
2025-07-13,19:51:00:833,02296,----,
2025-07-13,19:51:00:937,02293,----,
2025-07-13,19:51:01:049,02294,----,
2025-07-13,19:51:01:163,02334,----,
2025-07-13,19:51:01:267,02334,----,
2025-07-13,19:51:01:380,02336,----,
2025-07-13,19:51:01:483,02341,----,
2025-07-13,19:51:01:597,02408,----,
2025-07-13,19:51:01:711,02410,----,
2025-07-13,19:51:01:813,02410,----,
2025-07-13,19:51:01:924,02413,----,
2025-07-13,19:51:02:040,02461,----,
2025-07-13,19:51:02:148,02463,----,
2025-07-13,19:51:02:251,02465,----,
2025-07-13,19:51:02:365,02465,----,
2025-07-13,19:51:02:468,02501,----,
2025-07-13,19:51:02:579,02502,----,
2025-07-13,19:51:02:693,02504,----,
2025-07-13,19:51:02:795,02504,----,
2025-07-13,19:51:02:908,02533,----,
2025-07-13,19:51:03:023,02534,----,
2025-07-13,19:51:03:124,02535,----,
2025-07-13,19:51:03:237,02535,----,
2025-07-13,19:51:03:350,02512,----,
2025-07-13,19:51:03:455,02155,----,
2025-07-13,19:51:03:565,02152,----,
2025-07-13,19:51:03:678,02138,----,
2025-07-13,19:51:03:783,02138,----,
2025-07-13,19:51:03:897,01984,----,
2025-07-13,19:51:04:000,01991,----,
2025-07-13,19:51:04:113,02017,----,
2025-07-13,19:51:04:226,02282,----,
2025-07-13,19:51:04:329,02282,----,
2025-07-13,19:51:04:444,02287,----,
2025-07-13,19:51:04:546,02295,----,
2025-07-13,19:51:04:659,02393,----,
2025-07-13,19:51:04:773,02393,----,
2025-07-13,19:51:04:875,02396,----,
2025-07-13,19:51:04:989,02400,----,
2025-07-13,19:51:05:092,02456,----,
2025-07-13,19:51:05:205,02458,----,
2025-07-13,19:51:05:318,02458,----,
2025-07-13,19:51:05:421,02461,----,
2025-07-13,19:51:05:533,02502,----,
2025-07-13,19:51:05:649,02504,----,
2025-07-13,19:51:05:750,02506,----,
2025-07-13,19:51:05:863,02506,----,
2025-07-13,19:51:05:976,02538,----,
2025-07-13,19:51:06:080,02539,----,
2025-07-13,19:51:06:192,02540,----,
2025-07-13,19:51:06:304,02540,----,
2025-07-13,19:51:06:409,02510,----,
2025-07-13,19:51:06:522,02473,----,
2025-07-13,19:51:06:627,02112,----,
2025-07-13,19:51:06:738,02105,----,
2025-07-13,19:51:06:842,02105,----,
2025-07-13,19:51:06:957,02094,----,
2025-07-13,19:51:07:072,02024,----,
2025-07-13,19:51:07:172,02042,----,
2025-07-13,19:51:07:286,02042,----,
2025-07-13,19:51:07:400,02069,----,
2025-07-13,19:51:07:501,02337,----,
2025-07-13,19:51:07:607,02341,----,
2025-07-13,19:51:07:727,02348,----,
2025-07-13,19:51:07:828,02348,----,
