DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:00:15:162,06352,----,
2025-07-13,20:00:15:264,06352,----,
2025-07-13,20:00:15:379,06352,----,
2025-07-13,20:00:15:492,06352,----,
2025-07-13,20:00:15:595,06352,----,
2025-07-13,20:00:15:707,06352,----,
2025-07-13,20:00:15:820,06353,----,
2025-07-13,20:00:15:923,06353,----,
2025-07-13,20:00:16:037,06353,----,
2025-07-13,20:00:16:140,06353,----,
2025-07-13,20:00:16:253,06353,----,
2025-07-13,20:00:16:365,06353,----,
2025-07-13,20:00:16:473,06354,----,
2025-07-13,20:00:16:582,06354,----,
2025-07-13,20:00:16:694,06354,----,
2025-07-13,20:00:16:797,06354,----,
2025-07-13,20:00:16:912,06354,----,
2025-07-13,20:00:17:016,06354,----,
2025-07-13,20:00:17:128,06354,----,
2025-07-13,20:00:17:241,06355,----,
2025-07-13,20:00:17:344,06355,----,
2025-07-13,20:00:17:460,06324,----,
2025-07-13,20:00:17:571,06020,----,
2025-07-13,20:00:17:673,06020,----,
2025-07-13,20:00:17:786,02385,----,
2025-07-13,20:00:17:890,02379,----,
2025-07-13,20:00:18:003,02372,----,
2025-07-13,20:00:18:117,02372,----,
2025-07-13,20:00:18:219,02282,----,
2025-07-13,20:00:18:332,02286,----,
2025-07-13,20:00:18:446,02292,----,
2025-07-13,20:00:18:548,02370,----,
2025-07-13,20:00:18:659,02370,----,
2025-07-13,20:00:18:771,02373,----,
2025-07-13,20:00:18:883,02379,----,
2025-07-13,20:00:18:985,02462,----,
2025-07-13,20:00:19:100,02462,----,
2025-07-13,20:00:19:203,02466,----,
2025-07-13,20:00:19:311,02473,----,
2025-07-13,20:00:19:425,02582,----,
2025-07-13,20:00:19:537,02587,----,
2025-07-13,20:00:19:641,02587,----,
2025-07-13,20:00:19:754,02597,----,
2025-07-13,20:00:19:867,02720,----,
2025-07-13,20:00:19:975,02723,----,
2025-07-13,20:00:20:085,02729,----,
2025-07-13,20:00:20:186,02729,----,
2025-07-13,20:00:20:300,02808,----,
2025-07-13,20:00:20:416,02810,----,
2025-07-13,20:00:20:517,02815,----,
2025-07-13,20:00:20:630,02815,----,
2025-07-13,20:00:20:743,02875,----,
2025-07-13,20:00:20:844,02876,----,
2025-07-13,20:00:20:957,02879,----,
2025-07-13,20:00:21:069,02558,----,
2025-07-13,20:00:21:172,02558,----,
2025-07-13,20:00:21:285,02524,----,
2025-07-13,20:00:21:397,02483,----,
2025-07-13,20:00:21:502,02124,----,
2025-07-13,20:00:21:615,02124,----,
2025-07-13,20:00:21:725,02127,----,
2025-07-13,20:00:21:830,02134,----,
2025-07-13,20:00:21:941,02206,----,
2025-07-13,20:00:22:054,02208,----,
2025-07-13,20:00:22:157,02208,----,
2025-07-13,20:00:22:270,02222,----,
2025-07-13,20:00:22:373,02523,----,
2025-07-13,20:00:22:487,02533,----,
2025-07-13,20:00:22:598,02550,----,
2025-07-13,20:00:22:711,02550,----,
2025-07-13,20:00:22:815,02748,----,
2025-07-13,20:00:22:927,02752,----,
2025-07-13,20:00:23:032,02761,----,
2025-07-13,20:00:23:140,02761,----,
2025-07-13,20:00:23:257,02866,----,
2025-07-13,20:00:23:359,02869,----,
2025-07-13,20:00:23:473,02874,----,
2025-07-13,20:00:23:583,02946,----,
2025-07-13,20:00:23:686,02946,----,
2025-07-13,20:00:23:799,02948,----,
2025-07-13,20:00:23:913,02952,----,
2025-07-13,20:00:24:014,03005,----,
2025-07-13,20:00:24:129,03005,----,
2025-07-13,20:00:24:243,02967,----,
2025-07-13,20:00:24:347,02900,----,
2025-07-13,20:00:24:457,02256,----,
2025-07-13,20:00:24:562,02254,----,
2025-07-13,20:00:24:683,02254,----,
2025-07-13,20:00:24:786,02254,----,
2025-07-13,20:00:24:899,02256,----,
2025-07-13,20:00:25:003,02259,----,
2025-07-13,20:00:25:117,02321,----,
2025-07-13,20:00:25:222,02321,----,
2025-07-13,20:00:25:333,02337,----,
2025-07-13,20:00:25:445,02367,----,
2025-07-13,20:00:25:550,02706,----,
2025-07-13,20:00:25:663,02706,----,
2025-07-13,20:00:25:765,02713,----,
2025-07-13,20:00:25:882,02724,----,
2025-07-13,20:00:25:985,02861,----,
2025-07-13,20:00:26:097,02864,----,
2025-07-13,20:00:26:210,02864,----,
2025-07-13,20:00:26:313,02871,----,
2025-07-13,20:00:26:427,02953,----,
2025-07-13,20:00:26:544,02955,----,
2025-07-13,20:00:26:643,02959,----,
2025-07-13,20:00:26:754,02959,----,
2025-07-13,20:00:26:866,03003,----,
2025-07-13,20:00:26:970,03005,----,
2025-07-13,20:00:27:083,03007,----,
2025-07-13,20:00:27:194,03007,----,
2025-07-13,20:00:27:298,03043,----,
2025-07-13,20:00:27:411,03017,----,
2025-07-13,20:00:27:525,02952,----,
2025-07-13,20:00:27:628,02326,----,
2025-07-13,20:00:27:739,02326,----,
2025-07-13,20:00:27:853,02321,----,
2025-07-13,20:00:27:963,02320,----,
2025-07-13,20:00:28:067,02320,----,
2025-07-13,20:00:28:176,02320,----,
2025-07-13,20:00:28:285,02322,----,
2025-07-13,20:00:28:397,02327,----,
2025-07-13,20:00:28:507,02559,----,
2025-07-13,20:00:28:609,02572,----,
2025-07-13,20:00:28:721,02572,----,
