DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:40:04:224,02845,----,
2025-07-28,20:40:04:337,02859,----,
2025-07-28,20:40:04:455,02859,----,
2025-07-28,20:40:04:563,02859,----,
2025-07-28,20:40:04:672,02859,----,
2025-07-28,20:40:04:781,02860,----,
2025-07-28,20:40:04:889,02860,----,
2025-07-28,20:40:04:997,02880,----,
2025-07-28,20:40:05:105,02880,----,
2025-07-28,20:40:05:210,02881,----,
2025-07-28,20:40:05:322,02881,----,
2025-07-28,20:40:05:430,02882,----,
2025-07-28,20:40:05:537,02902,----,
2025-07-28,20:40:05:646,02924,----,
2025-07-28,20:40:05:769,02924,----,
2025-07-28,20:40:05:876,02925,----,
2025-07-28,20:40:05:983,02926,----,
2025-07-28,20:40:06:092,02926,----,
2025-07-28,20:40:06:200,02926,----,
2025-07-28,20:40:06:309,02940,----,
2025-07-28,20:40:06:416,02956,----,
2025-07-28,20:40:06:524,02956,----,
2025-07-28,20:40:06:634,02945,----,
2025-07-28,20:40:06:744,02946,----,
2025-07-28,20:40:06:851,02963,----,
2025-07-28,20:40:06:959,02963,----,
2025-07-28,20:40:07:068,02975,----,
2025-07-28,20:40:07:177,02976,----,
2025-07-28,20:40:07:299,02989,----,
2025-07-28,20:40:07:408,02989,----,
2025-07-28,20:40:07:516,02989,----,
2025-07-28,20:40:07:624,02990,----,
2025-07-28,20:40:07:730,03009,----,
2025-07-28,20:40:07:838,03009,----,
2025-07-28,20:40:07:946,03010,----,
2025-07-28,20:40:08:053,03023,----,
2025-07-28,20:40:08:162,03023,----,
2025-07-28,20:40:08:271,03022,----,
2025-07-28,20:40:08:380,03022,----,
2025-07-28,20:40:08:504,03020,----,
2025-07-28,20:40:08:612,00783,----,
2025-07-28,20:40:08:720,00791,----,
2025-07-28,20:40:08:829,00864,----,
2025-07-28,20:40:08:937,00897,----,
2025-07-28,20:40:09:045,00942,----,
2025-07-28,20:40:09:154,00962,----,
2025-07-28,20:40:09:262,00980,----,
2025-07-28,20:40:09:370,01000,----,
2025-07-28,20:40:09:479,01018,----,
2025-07-28,20:40:09:587,01019,----,
2025-07-28,20:40:09:692,01019,----,
2025-07-28,20:40:09:816,00989,----,
2025-07-28,20:40:09:925,00918,----,
2025-07-28,20:40:10:033,00869,----,
2025-07-28,20:40:10:142,01056,----,
2025-07-28,20:40:10:240,01288,----,
2025-07-28,20:40:10:361,01425,----,
2025-07-28,20:40:10:467,01404,----,
2025-07-28,20:40:10:576,00975,----,
2025-07-28,20:40:10:682,01014,----,
2025-07-28,20:40:10:788,01306,----,
2025-07-28,20:40:10:898,01436,----,
2025-07-28,20:40:11:006,01544,----,
2025-07-28,20:40:11:128,01648,----,
2025-07-28,20:40:11:237,01713,----,
2025-07-28,20:40:11:344,01775,----,
2025-07-28,20:40:11:452,01805,----,
2025-07-28,20:40:11:561,01864,----,
2025-07-28,20:40:11:669,01885,----,
2025-07-28,20:40:11:778,01935,----,
2025-07-28,20:40:11:886,01974,----,
2025-07-28,20:40:11:994,02000,----,
2025-07-28,20:40:12:100,02020,----,
2025-07-28,20:40:12:209,02036,----,
2025-07-28,20:40:12:333,02052,----,
2025-07-28,20:40:12:439,02066,----,
2025-07-28,20:40:12:548,02088,----,
2025-07-28,20:40:12:655,01290,----,
2025-07-28,20:40:12:764,00930,----,
2025-07-28,20:40:12:874,00952,----,
2025-07-28,20:40:12:983,00988,----,
2025-07-28,20:40:13:091,01006,----,
2025-07-28,20:40:13:194,01023,----,
2025-07-28,20:40:13:308,01038,----,
2025-07-28,20:40:13:417,01051,----,
2025-07-28,20:40:13:523,01063,----,
2025-07-28,20:40:13:633,01063,----,
2025-07-28,20:40:13:741,01064,----,
2025-07-28,20:40:13:850,01063,----,
2025-07-28,20:40:13:959,01023,----,
2025-07-28,20:40:14:068,01022,----,
2025-07-28,20:40:14:191,01005,----,
2025-07-28,20:40:14:287,00960,----,
2025-07-28,20:40:14:410,00938,----,
2025-07-28,20:40:14:517,00917,----,
2025-07-28,20:40:14:624,00879,----,
2025-07-28,20:40:14:731,00999,----,
2025-07-28,20:40:14:841,01217,----,
2025-07-28,20:40:14:949,01337,----,
2025-07-28,20:40:15:060,01386,----,
2025-07-28,20:40:15:169,00958,----,
2025-07-28,20:40:15:278,00957,----,
2025-07-28,20:40:15:387,01075,----,
2025-07-28,20:40:15:494,01285,----,
2025-07-28,20:40:15:601,01400,----,
2025-07-28,20:40:15:710,01478,----,
2025-07-28,20:40:15:818,01512,----,
2025-07-28,20:40:15:942,01590,----,
2025-07-28,20:40:16:065,01653,----,
2025-07-28,20:40:16:178,01683,----,
2025-07-28,20:40:16:287,01738,----,
2025-07-28,20:40:16:396,01766,----,
2025-07-28,20:40:16:519,01820,----,
2025-07-28,20:40:16:627,01838,----,
2025-07-28,20:40:16:736,01858,----,
2025-07-28,20:40:16:843,01878,----,
2025-07-28,20:40:16:952,01893,----,
2025-07-28,20:40:17:061,01058,----,
2025-07-28,20:40:17:168,01079,----,
2025-07-28,20:40:17:276,01098,----,
2025-07-28,20:40:17:384,01114,----,
2025-07-28,20:40:17:494,01132,----,
2025-07-28,20:40:17:603,01144,----,
2025-07-28,20:40:17:710,01144,----,
2025-07-28,20:40:17:820,01065,----,
