DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:59:37:513,02540,----,
2025-07-28,20:59:37:615,02557,----,
2025-07-28,20:59:37:738,02576,----,
2025-07-28,20:59:37:847,02602,----,
2025-07-28,20:59:37:955,02616,----,
2025-07-28,20:59:38:063,02629,----,
2025-07-28,20:59:38:172,02643,----,
2025-07-28,20:59:38:283,02657,----,
2025-07-28,20:59:38:392,02658,----,
2025-07-28,20:59:38:501,02675,----,
2025-07-28,20:59:38:610,02675,----,
2025-07-28,20:59:38:719,02691,----,
2025-07-28,20:59:38:828,02691,----,
2025-07-28,20:59:38:938,02660,----,
2025-07-28,20:59:39:046,02642,----,
2025-07-28,20:59:39:154,02642,----,
2025-07-28,20:59:39:262,02642,----,
2025-07-28,20:59:39:370,02611,----,
2025-07-28,20:59:39:480,02632,----,
2025-07-28,20:59:39:588,02632,----,
2025-07-28,20:59:39:695,02633,----,
2025-07-28,20:59:39:802,02633,----,
2025-07-28,20:59:39:912,02644,----,
2025-07-28,20:59:40:020,02644,----,
2025-07-28,20:59:40:144,02645,----,
2025-07-28,20:59:40:254,02646,----,
2025-07-28,20:59:40:362,02646,----,
2025-07-28,20:59:40:470,02648,----,
2025-07-28,20:59:40:576,02660,----,
2025-07-28,20:59:40:684,02660,----,
2025-07-28,20:59:40:794,01443,----,
2025-07-28,20:59:40:902,00723,----,
2025-07-28,20:59:41:009,00664,----,
2025-07-28,20:59:41:118,00640,----,
2025-07-28,20:59:41:227,00666,----,
2025-07-28,20:59:41:335,00729,----,
2025-07-28,20:59:41:457,00729,----,
2025-07-28,20:59:41:565,00750,----,
2025-07-28,20:59:41:673,00766,----,
2025-07-28,20:59:41:783,00766,----,
2025-07-28,20:59:41:892,00622,----,
2025-07-28,20:59:42:000,00564,----,
2025-07-28,20:59:42:112,00538,----,
2025-07-28,20:59:42:218,00555,----,
2025-07-28,20:59:42:327,00888,----,
2025-07-28,20:59:42:436,01315,----,
2025-07-28,20:59:42:544,01506,----,
2025-07-28,20:59:42:652,01604,----,
2025-07-28,20:59:42:761,00734,----,
2025-07-28,20:59:42:869,00674,----,
2025-07-28,20:59:42:977,00915,----,
2025-07-28,20:59:43:084,01318,----,
2025-07-28,20:59:43:192,01481,----,
2025-07-28,20:59:43:301,01635,----,
2025-07-28,20:59:43:425,01710,----,
2025-07-28,20:59:43:532,01783,----,
2025-07-28,20:59:43:640,01810,----,
2025-07-28,20:59:43:749,01862,----,
2025-07-28,20:59:43:856,01891,----,
2025-07-28,20:59:43:965,01942,----,
2025-07-28,20:59:44:072,01970,----,
2025-07-28,20:59:44:180,01998,----,
2025-07-28,20:59:44:289,02020,----,
2025-07-28,20:59:44:397,02045,----,
2025-07-28,20:59:44:506,02088,----,
2025-07-28,20:59:44:616,02108,----,
2025-07-28,20:59:44:738,02127,----,
2025-07-28,20:59:44:846,01182,----,
2025-07-28,20:59:44:954,00732,----,
2025-07-28,20:59:45:064,00661,----,
2025-07-28,20:59:45:172,00642,----,
2025-07-28,20:59:45:281,00642,----,
2025-07-28,20:59:45:388,00661,----,
2025-07-28,20:59:45:497,00676,----,
2025-07-28,20:59:45:606,00677,----,
2025-07-28,20:59:45:714,00693,----,
2025-07-28,20:59:45:823,00706,----,
2025-07-28,20:59:45:931,00666,----,
2025-07-28,20:59:46:042,00584,----,
2025-07-28,20:59:46:150,00554,----,
2025-07-28,20:59:46:259,00568,----,
2025-07-28,20:59:46:368,00650,----,
2025-07-28,20:59:46:478,01048,----,
2025-07-28,20:59:46:585,01131,----,
2025-07-28,20:59:46:692,00646,----,
2025-07-28,20:59:46:816,00627,----,
2025-07-28,20:59:46:925,00936,----,
2025-07-28,20:59:47:032,01231,----,
2025-07-28,20:59:47:140,01377,----,
2025-07-28,20:59:47:249,01485,----,
2025-07-28,20:59:47:358,01566,----,
2025-07-28,20:59:47:469,01637,----,
2025-07-28,20:59:47:577,01670,----,
2025-07-28,20:59:47:683,01745,----,
2025-07-28,20:59:47:791,01803,----,
2025-07-28,20:59:47:900,01838,----,
2025-07-28,20:59:48:009,01868,----,
2025-07-28,20:59:48:117,01915,----,
2025-07-28,20:59:48:228,01952,----,
2025-07-28,20:59:48:335,01977,----,
2025-07-28,20:59:48:443,01998,----,
2025-07-28,20:59:48:553,02016,----,
2025-07-28,20:59:48:675,02040,----,
2025-07-28,20:59:48:784,00941,----,
2025-07-28,20:59:48:893,00881,----,
2025-07-28,20:59:49:000,00865,----,
2025-07-28,20:59:49:108,00847,----,
2025-07-28,20:59:49:217,00847,----,
2025-07-28,20:59:49:325,00864,----,
2025-07-28,20:59:49:434,00865,----,
2025-07-28,20:59:49:543,00879,----,
2025-07-28,20:59:49:652,00841,----,
2025-07-28,20:59:49:760,00728,----,
2025-07-28,20:59:49:868,00643,----,
2025-07-28,20:59:49:975,00589,----,
2025-07-28,20:59:50:097,00589,----,
2025-07-28,20:59:50:206,00590,----,
2025-07-28,20:59:50:315,00888,----,
2025-07-28,20:59:50:424,01228,----,
2025-07-28,20:59:50:534,00752,----,
2025-07-28,20:59:50:645,00701,----,
2025-07-28,20:59:50:752,00673,----,
2025-07-28,20:59:50:862,00857,----,
2025-07-28,20:59:50:969,01279,----,
2025-07-28,20:59:51:080,01399,----,
