DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,21:06:58:663,02606,----,
2025-07-28,21:06:58:746,02618,----,
2025-07-28,21:06:58:855,02619,----,
2025-07-28,21:06:58:963,02633,----,
2025-07-28,21:06:59:070,02634,----,
2025-07-28,21:06:59:178,02650,----,
2025-07-28,21:06:59:287,02650,----,
2025-07-28,21:06:59:397,02668,----,
2025-07-28,21:06:59:509,02669,----,
2025-07-28,21:06:59:626,02669,----,
2025-07-28,21:06:59:734,02682,----,
2025-07-28,21:06:59:842,02683,----,
2025-07-28,21:06:59:949,02699,----,
2025-07-28,21:07:00:058,02699,----,
2025-07-28,21:07:00:165,02712,----,
2025-07-28,21:07:00:273,02712,----,
2025-07-28,21:07:00:380,02713,----,
2025-07-28,21:07:00:502,02724,----,
2025-07-28,21:07:00:611,02725,----,
2025-07-28,21:07:00:719,02726,----,
2025-07-28,21:07:00:827,02727,----,
2025-07-28,21:07:00:935,02728,----,
2025-07-28,21:07:01:043,02743,----,
2025-07-28,21:07:01:150,02743,----,
2025-07-28,21:07:01:259,02743,----,
2025-07-28,21:07:01:365,02743,----,
2025-07-28,21:07:01:474,02743,----,
2025-07-28,21:07:01:584,02742,----,
2025-07-28,21:07:01:693,02649,----,
2025-07-28,21:07:01:802,02517,----,
2025-07-28,21:07:01:926,02574,----,
2025-07-28,21:07:02:033,02609,----,
2025-07-28,21:07:02:142,02609,----,
2025-07-28,21:07:02:250,02609,----,
2025-07-28,21:07:02:358,02609,----,
2025-07-28,21:07:02:467,02539,----,
2025-07-28,21:07:02:575,02464,----,
2025-07-28,21:07:02:681,02437,----,
2025-07-28,21:07:02:790,02314,----,
2025-07-28,21:07:02:898,02187,----,
2025-07-28,21:07:03:007,00747,----,
2025-07-28,21:07:03:129,00436,----,
2025-07-28,21:07:03:225,00466,----,
2025-07-28,21:07:03:348,00499,----,
2025-07-28,21:07:03:471,00560,----,
2025-07-28,21:07:03:580,00607,----,
2025-07-28,21:07:03:688,00626,----,
2025-07-28,21:07:03:795,00626,----,
2025-07-28,21:07:03:902,00517,----,
2025-07-28,21:07:04:010,00496,----,
2025-07-28,21:07:04:118,00794,----,
2025-07-28,21:07:04:226,01036,----,
2025-07-28,21:07:04:335,01144,----,
2025-07-28,21:07:04:445,01248,----,
2025-07-28,21:07:04:554,01276,----,
2025-07-28,21:07:04:661,01298,----,
2025-07-28,21:07:04:771,00677,----,
2025-07-28,21:07:04:880,00629,----,
2025-07-28,21:07:05:002,00641,----,
2025-07-28,21:07:05:109,00782,----,
2025-07-28,21:07:05:218,01101,----,
2025-07-28,21:07:05:324,01259,----,
2025-07-28,21:07:05:433,01369,----,
2025-07-28,21:07:05:542,01457,----,
2025-07-28,21:07:05:650,01484,----,
2025-07-28,21:07:05:758,01458,----,
2025-07-28,21:07:05:868,01497,----,
2025-07-28,21:07:05:976,01523,----,
2025-07-28,21:07:06:083,01523,----,
2025-07-28,21:07:06:207,01052,----,
2025-07-28,21:07:06:315,00792,----,
2025-07-28,21:07:06:422,00772,----,
2025-07-28,21:07:06:531,00771,----,
2025-07-28,21:07:06:641,00787,----,
2025-07-28,21:07:06:750,00756,----,
2025-07-28,21:07:06:859,00772,----,
2025-07-28,21:07:06:967,00710,----,
2025-07-28,21:07:07:076,00629,----,
2025-07-28,21:07:07:185,00590,----,
2025-07-28,21:07:07:295,00538,----,
2025-07-28,21:07:07:402,00506,----,
2025-07-28,21:07:07:512,00506,----,
2025-07-28,21:07:07:620,00614,----,
2025-07-28,21:07:07:728,00981,----,
2025-07-28,21:07:07:836,01023,----,
2025-07-28,21:07:07:944,00610,----,
2025-07-28,21:07:08:051,00572,----,
2025-07-28,21:07:08:174,00739,----,
2025-07-28,21:07:08:283,01102,----,
2025-07-28,21:07:08:393,01232,----,
2025-07-28,21:07:08:502,01328,----,
2025-07-28,21:07:08:610,01404,----,
2025-07-28,21:07:08:720,01438,----,
2025-07-28,21:07:08:828,01500,----,
2025-07-28,21:07:08:935,01557,----,
2025-07-28,21:07:09:043,01589,----,
2025-07-28,21:07:09:151,01617,----,
2025-07-28,21:07:09:260,01556,----,
2025-07-28,21:07:09:368,01556,----,
2025-07-28,21:07:09:477,01556,----,
2025-07-28,21:07:09:588,01557,----,
2025-07-28,21:07:09:694,01069,----,
2025-07-28,21:07:09:802,00685,----,
2025-07-28,21:07:09:925,00602,----,
2025-07-28,21:07:10:034,00603,----,
2025-07-28,21:07:10:143,00620,----,
2025-07-28,21:07:10:251,00666,----,
2025-07-28,21:07:10:359,00687,----,
2025-07-28,21:07:10:467,00711,----,
2025-07-28,21:07:10:573,00730,----,
2025-07-28,21:07:10:679,00730,----,
2025-07-28,21:07:10:787,00730,----,
2025-07-28,21:07:10:895,00649,----,
2025-07-28,21:07:11:017,00569,----,
2025-07-28,21:07:11:126,00535,----,
2025-07-28,21:07:11:235,00828,----,
2025-07-28,21:07:11:343,01024,----,
2025-07-28,21:07:11:449,01111,----,
2025-07-28,21:07:11:559,00688,----,
2025-07-28,21:07:11:667,00602,----,
2025-07-28,21:07:11:776,00586,----,
2025-07-28,21:07:11:884,00961,----,
2025-07-28,21:07:11:993,01125,----,
2025-07-28,21:07:12:100,01243,----,
2025-07-28,21:07:12:208,01331,----,
