DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:42:45:501,02094,----,
2025-07-28,20:42:45:610,02116,----,
2025-07-28,20:42:45:720,02116,----,
2025-07-28,20:42:45:827,02117,----,
2025-07-28,20:42:45:935,02133,----,
2025-07-28,20:42:46:043,02133,----,
2025-07-28,20:42:46:151,02134,----,
2025-07-28,20:42:46:257,02134,----,
2025-07-28,20:42:46:366,02156,----,
2025-07-28,20:42:46:474,02156,----,
2025-07-28,20:42:46:597,02171,----,
2025-07-28,20:42:46:707,02172,----,
2025-07-28,20:42:46:816,02184,----,
2025-07-28,20:42:46:924,02185,----,
2025-07-28,20:42:47:034,02185,----,
2025-07-28,20:42:47:143,02186,----,
2025-07-28,20:42:47:249,02200,----,
2025-07-28,20:42:47:358,02200,----,
2025-07-28,20:42:47:466,02200,----,
2025-07-28,20:42:47:576,02200,----,
2025-07-28,20:42:47:684,02201,----,
2025-07-28,20:42:47:792,02201,----,
2025-07-28,20:42:47:899,02217,----,
2025-07-28,20:42:48:009,02217,----,
2025-07-28,20:42:48:115,02218,----,
2025-07-28,20:42:48:225,02151,----,
2025-07-28,20:42:48:333,00936,----,
2025-07-28,20:42:48:456,00864,----,
2025-07-28,20:42:48:564,00928,----,
2025-07-28,20:42:48:672,00955,----,
2025-07-28,20:42:48:781,00971,----,
2025-07-28,20:42:48:892,00954,----,
2025-07-28,20:42:48:991,00971,----,
2025-07-28,20:42:49:106,00971,----,
2025-07-28,20:42:49:214,00944,----,
2025-07-28,20:42:49:322,00773,----,
2025-07-28,20:42:49:431,00648,----,
2025-07-28,20:42:49:538,00681,----,
2025-07-28,20:42:49:645,01049,----,
2025-07-28,20:42:49:769,01286,----,
2025-07-28,20:42:49:877,01423,----,
2025-07-28,20:42:49:985,01534,----,
2025-07-28,20:42:50:093,01545,----,
2025-07-28,20:42:50:201,00832,----,
2025-07-28,20:42:50:310,00831,----,
2025-07-28,20:42:50:417,01131,----,
2025-07-28,20:42:50:526,01336,----,
2025-07-28,20:42:50:634,01441,----,
2025-07-28,20:42:50:742,01535,----,
2025-07-28,20:42:50:851,01582,----,
2025-07-28,20:42:50:959,01654,----,
2025-07-28,20:42:51:068,01686,----,
2025-07-28,20:42:51:178,01739,----,
2025-07-28,20:42:51:299,01785,----,
2025-07-28,20:42:51:407,01813,----,
2025-07-28,20:42:51:516,01862,----,
2025-07-28,20:42:51:625,01886,----,
2025-07-28,20:42:51:731,01905,----,
2025-07-28,20:42:51:839,01923,----,
2025-07-28,20:42:51:946,01940,----,
2025-07-28,20:42:52:055,01958,----,
2025-07-28,20:42:52:164,01975,----,
2025-07-28,20:42:52:272,01873,----,
2025-07-28,20:42:52:380,01044,----,
2025-07-28,20:42:52:490,00949,----,
2025-07-28,20:42:52:613,00969,----,
2025-07-28,20:42:52:721,01013,----,
2025-07-28,20:42:52:830,01029,----,
2025-07-28,20:42:52:938,01042,----,
2025-07-28,20:42:53:047,01041,----,
2025-07-28,20:42:53:156,00942,----,
2025-07-28,20:42:53:266,00828,----,
2025-07-28,20:42:53:376,00723,----,
2025-07-28,20:42:53:484,00685,----,
2025-07-28,20:42:53:595,00958,----,
2025-07-28,20:42:53:701,01229,----,
2025-07-28,20:42:53:810,01382,----,
2025-07-28,20:42:53:919,01488,----,
2025-07-28,20:42:54:028,01171,----,
2025-07-28,20:42:54:137,00872,----,
2025-07-28,20:42:54:244,00828,----,
2025-07-28,20:42:54:354,01006,----,
2025-07-28,20:42:54:462,01265,----,
2025-07-28,20:42:54:571,01402,----,
2025-07-28,20:42:54:677,01500,----,
2025-07-28,20:42:54:786,01587,----,
2025-07-28,20:42:54:909,01625,----,
2025-07-28,20:42:55:013,01694,----,
2025-07-28,20:42:55:129,01723,----,
2025-07-28,20:42:55:236,01778,----,
2025-07-28,20:42:55:346,01803,----,
2025-07-28,20:42:55:454,01850,----,
2025-07-28,20:42:55:564,01877,----,
2025-07-28,20:42:55:670,01901,----,
2025-07-28,20:42:55:779,01928,----,
2025-07-28,20:42:55:888,01947,----,
2025-07-28,20:42:55:997,01962,----,
2025-07-28,20:42:56:106,01980,----,
2025-07-28,20:42:56:212,01853,----,
2025-07-28,20:42:56:320,01029,----,
2025-07-28,20:42:56:429,01053,----,
2025-07-28,20:42:56:538,01036,----,
2025-07-28,20:42:56:649,01036,----,
2025-07-28,20:42:56:757,01047,----,
2025-07-28,20:42:56:879,01047,----,
2025-07-28,20:42:56:974,01047,----,
2025-07-28,20:42:57:084,01047,----,
2025-07-28,20:42:57:206,01046,----,
2025-07-28,20:42:57:313,00874,----,
2025-07-28,20:42:57:421,00772,----,
2025-07-28,20:42:57:530,00737,----,
2025-07-28,20:42:57:637,00783,----,
2025-07-28,20:42:57:746,01145,----,
2025-07-28,20:42:57:853,01318,----,
2025-07-28,20:42:57:961,01425,----,
2025-07-28,20:42:58:072,00851,----,
2025-07-28,20:42:58:180,00852,----,
2025-07-28,20:42:58:288,01164,----,
2025-07-28,20:42:58:397,01331,----,
2025-07-28,20:42:58:507,01433,----,
2025-07-28,20:42:58:614,01507,----,
2025-07-28,20:42:58:736,01588,----,
2025-07-28,20:42:58:843,01632,----,
2025-07-28,20:42:58:954,01677,----,
2025-07-28,20:42:59:060,01700,----,
