DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,19:01:59:419,03289,----,
2025-07-28,19:01:59:534,03288,----,
2025-07-28,19:01:59:635,03288,----,
2025-07-28,19:01:59:752,03288,----,
2025-07-28,19:01:59:852,03300,----,
2025-07-28,19:01:59:967,03300,----,
2025-07-28,19:02:00:077,03300,----,
2025-07-28,19:02:00:185,03279,----,
2025-07-28,19:02:00:288,03258,----,
2025-07-28,19:02:00:401,03282,----,
2025-07-28,19:02:00:506,03282,----,
2025-07-28,19:02:00:618,03283,----,
2025-07-28,19:02:00:728,03283,----,
2025-07-28,19:02:00:836,03283,----,
2025-07-28,19:02:00:956,03284,----,
2025-07-28,19:02:01:054,03296,----,
2025-07-28,19:02:01:172,03296,----,
2025-07-28,19:02:01:271,03296,----,
2025-07-28,19:02:01:381,03275,----,
2025-07-28,19:02:01:489,01154,----,
2025-07-28,19:02:01:602,00940,----,
2025-07-28,19:02:01:719,00978,----,
2025-07-28,19:02:01:823,00994,----,
2025-07-28,19:02:01:939,00969,----,
2025-07-28,19:02:02:041,00950,----,
2025-07-28,19:02:02:154,00904,----,
2025-07-28,19:02:02:262,00868,----,
2025-07-28,19:02:02:371,00892,----,
2025-07-28,19:02:02:478,00892,----,
2025-07-28,19:02:02:586,00879,----,
2025-07-28,19:02:02:695,00848,----,
2025-07-28,19:02:02:805,00726,----,
2025-07-28,19:02:02:912,00676,----,
2025-07-28,19:02:03:024,00677,----,
2025-07-28,19:02:03:132,00724,----,
2025-07-28,19:02:03:240,00841,----,
2025-07-28,19:02:03:350,01326,----,
2025-07-28,19:02:03:468,01587,----,
2025-07-28,19:02:03:583,01761,----,
2025-07-28,19:02:03:682,01908,----,
2025-07-28,19:02:03:799,02014,----,
2025-07-28,19:02:03:899,02108,----,
2025-07-28,19:02:04:014,02188,----,
2025-07-28,19:02:04:126,02264,----,
2025-07-28,19:02:04:229,02354,----,
2025-07-28,19:02:04:344,02381,----,
2025-07-28,19:02:04:446,02449,----,
2025-07-28,19:02:04:561,02486,----,
2025-07-28,19:02:04:664,02543,----,
2025-07-28,19:02:04:778,02571,----,
2025-07-28,19:02:04:888,02618,----,
2025-07-28,19:02:04:996,01554,----,
2025-07-28,19:02:05:107,01113,----,
2025-07-28,19:02:05:210,01003,----,
2025-07-28,19:02:05:324,01003,----,
2025-07-28,19:02:05:427,00990,----,
2025-07-28,19:02:05:540,00991,----,
2025-07-28,19:02:05:647,01001,----,
2025-07-28,19:02:05:755,00928,----,
2025-07-28,19:02:05:876,00897,----,
2025-07-28,19:02:05:978,00897,----,
2025-07-28,19:02:06:093,00818,----,
2025-07-28,19:02:06:193,00772,----,
2025-07-28,19:02:06:311,00741,----,
2025-07-28,19:02:06:411,00722,----,
2025-07-28,19:02:06:528,00703,----,
2025-07-28,19:02:06:641,00722,----,
2025-07-28,19:02:06:744,00736,----,
2025-07-28,19:02:06:857,00885,----,
2025-07-28,19:02:06:962,01333,----,
2025-07-28,19:02:07:075,01571,----,
2025-07-28,19:02:07:177,01730,----,
2025-07-28,19:02:07:290,01854,----,
2025-07-28,19:02:07:395,01962,----,
2025-07-28,19:02:07:510,02056,----,
2025-07-28,19:02:07:619,02131,----,
2025-07-28,19:02:07:729,02227,----,
2025-07-28,19:02:07:847,02281,----,
2025-07-28,19:02:07:945,02346,----,
2025-07-28,19:02:08:054,02376,----,
2025-07-28,19:02:08:163,02432,----,
2025-07-28,19:02:08:274,02456,----,
2025-07-28,19:02:08:382,02480,----,
2025-07-28,19:02:08:499,01323,----,
2025-07-28,19:02:08:601,01162,----,
2025-07-28,19:02:08:718,01145,----,
2025-07-28,19:02:08:817,01063,----,
2025-07-28,19:02:08:934,01044,----,
2025-07-28,19:02:09:037,01043,----,
2025-07-28,19:02:09:152,01022,----,
2025-07-28,19:02:09:268,01022,----,
2025-07-28,19:02:09:368,01023,----,
2025-07-28,19:02:09:484,01004,----,
2025-07-28,19:02:09:583,00986,----,
2025-07-28,19:02:09:700,00955,----,
2025-07-28,19:02:09:808,00901,----,
2025-07-28,19:02:09:913,00836,----,
2025-07-28,19:02:10:023,00780,----,
2025-07-28,19:02:10:132,00725,----,
2025-07-28,19:02:10:239,00725,----,
2025-07-28,19:02:10:351,00745,----,
2025-07-28,19:02:10:468,00759,----,
2025-07-28,19:02:10:571,00843,----,
2025-07-28,19:02:10:681,01283,----,
2025-07-28,19:02:10:789,01525,----,
2025-07-28,19:02:10:905,01693,----,
2025-07-28,19:02:11:006,01821,----,
2025-07-28,19:02:11:121,01927,----,
2025-07-28,19:02:11:230,02018,----,
2025-07-28,19:02:11:338,02086,----,
2025-07-28,19:02:11:446,02160,----,
2025-07-28,19:02:11:556,02240,----,
2025-07-28,19:02:11:663,02305,----,
2025-07-28,19:02:11:772,02332,----,
2025-07-28,19:02:11:880,02388,----,
2025-07-28,19:02:11:989,01121,----,
2025-07-28,19:02:12:098,00936,----,
2025-07-28,19:02:12:211,00963,----,
2025-07-28,19:02:12:328,01007,----,
2025-07-28,19:02:12:427,01023,----,
2025-07-28,19:02:12:547,01005,----,
2025-07-28,19:02:12:646,00989,----,
2025-07-28,19:02:12:762,00989,----,
2025-07-28,19:02:12:866,00988,----,
2025-07-28,19:02:12:978,00963,----,
