DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,18:47:53:057,03648,----,
2025-07-28,18:47:53:166,03665,----,
2025-07-28,18:47:53:274,03684,----,
2025-07-28,18:47:53:382,03684,----,
2025-07-28,18:47:53:491,03708,----,
2025-07-28,18:47:53:599,03709,----,
2025-07-28,18:47:53:722,03726,----,
2025-07-28,18:47:53:824,03740,----,
2025-07-28,18:47:53:941,03741,----,
2025-07-28,18:47:54:042,03763,----,
2025-07-28,18:47:54:158,03781,----,
2025-07-28,18:47:54:260,03781,----,
2025-07-28,18:47:54:373,03781,----,
2025-07-28,18:47:54:479,03782,----,
2025-07-28,18:47:54:583,03782,----,
2025-07-28,18:47:54:697,03783,----,
2025-07-28,18:47:54:807,03784,----,
2025-07-28,18:47:54:913,03785,----,
2025-07-28,18:47:55:020,03786,----,
2025-07-28,18:47:55:136,03803,----,
2025-07-28,18:47:55:251,03803,----,
2025-07-28,18:47:55:360,03803,----,
2025-07-28,18:47:55:467,03804,----,
2025-07-28,18:47:55:570,00948,----,
2025-07-28,18:47:55:687,00874,----,
2025-07-28,18:47:55:787,00917,----,
2025-07-28,18:47:55:903,00980,----,
2025-07-28,18:47:56:006,01025,----,
2025-07-28,18:47:56:120,01044,----,
2025-07-28,18:47:56:235,01057,----,
2025-07-28,18:47:56:341,01057,----,
2025-07-28,18:47:56:451,01057,----,
2025-07-28,18:47:56:556,01044,----,
2025-07-28,18:47:56:669,01044,----,
2025-07-28,18:47:56:775,01045,----,
2025-07-28,18:47:56:885,01026,----,
2025-07-28,18:47:56:995,01009,----,
2025-07-28,18:47:57:101,00988,----,
2025-07-28,18:47:57:211,00973,----,
2025-07-28,18:47:57:318,00960,----,
2025-07-28,18:47:57:427,00960,----,
2025-07-28,18:47:57:543,00974,----,
2025-07-28,18:47:57:660,00975,----,
2025-07-28,18:47:57:760,00975,----,
2025-07-28,18:47:57:877,00976,----,
2025-07-28,18:47:57:976,01042,----,
2025-07-28,18:47:58:093,01237,----,
2025-07-28,18:47:58:194,01614,----,
2025-07-28,18:47:58:309,01785,----,
2025-07-28,18:47:58:419,01920,----,
2025-07-28,18:47:58:524,02040,----,
2025-07-28,18:47:58:638,02133,----,
2025-07-28,18:47:58:744,02215,----,
2025-07-28,18:47:58:851,02289,----,
2025-07-28,18:47:58:960,02372,----,
2025-07-28,18:47:59:068,02442,----,
2025-07-28,18:47:59:178,02462,----,
2025-07-28,18:47:59:294,01208,----,
2025-07-28,18:47:59:409,01153,----,
2025-07-28,18:47:59:509,01153,----,
2025-07-28,18:47:59:625,01154,----,
2025-07-28,18:47:59:725,01190,----,
2025-07-28,18:47:59:841,01190,----,
2025-07-28,18:47:59:950,01177,----,
2025-07-28,18:48:00:056,01158,----,
2025-07-28,18:48:00:168,01158,----,
2025-07-28,18:48:00:271,01130,----,
2025-07-28,18:48:00:385,01060,----,
2025-07-28,18:48:00:493,00985,----,
2025-07-28,18:48:00:603,00962,----,
2025-07-28,18:48:00:710,00945,----,
2025-07-28,18:48:00:820,00946,----,
2025-07-28,18:48:00:928,00962,----,
2025-07-28,18:48:01:037,00976,----,
2025-07-28,18:48:01:153,00976,----,
2025-07-28,18:48:01:268,00988,----,
2025-07-28,18:48:01:369,00988,----,
2025-07-28,18:48:01:485,01048,----,
2025-07-28,18:48:01:587,01381,----,
2025-07-28,18:48:01:703,01614,----,
2025-07-28,18:48:01:802,01784,----,
2025-07-28,18:48:01:919,01907,----,
2025-07-28,18:48:02:031,02020,----,
2025-07-28,18:48:02:136,02157,----,
2025-07-28,18:48:02:250,02225,----,
2025-07-28,18:48:02:356,01366,----,
2025-07-28,18:48:02:468,01181,----,
2025-07-28,18:48:02:572,01181,----,
2025-07-28,18:48:02:684,01198,----,
2025-07-28,18:48:02:790,01178,----,
2025-07-28,18:48:02:901,01165,----,
2025-07-28,18:48:03:006,01164,----,
2025-07-28,18:48:03:117,01164,----,
2025-07-28,18:48:03:226,01164,----,
2025-07-28,18:48:03:336,01164,----,
2025-07-28,18:48:03:443,01164,----,
2025-07-28,18:48:03:554,01126,----,
2025-07-28,18:48:03:661,01029,----,
2025-07-28,18:48:03:779,00973,----,
2025-07-28,18:48:03:880,00972,----,
2025-07-28,18:48:03:994,00972,----,
2025-07-28,18:48:04:109,00972,----,
2025-07-28,18:48:04:212,00984,----,
2025-07-28,18:48:04:327,00969,----,
2025-07-28,18:48:04:429,00985,----,
2025-07-28,18:48:04:544,00986,----,
2025-07-28,18:48:04:645,00986,----,
2025-07-28,18:48:04:759,01071,----,
2025-07-28,18:48:04:879,01384,----,
2025-07-28,18:48:04:975,01581,----,
2025-07-28,18:48:05:097,01722,----,
2025-07-28,18:48:05:197,01852,----,
2025-07-28,18:48:05:315,01954,----,
2025-07-28,18:48:05:413,02050,----,
2025-07-28,18:48:05:531,02127,----,
2025-07-28,18:48:05:632,02205,----,
2025-07-28,18:48:05:748,02234,----,
2025-07-28,18:48:05:861,02269,----,
2025-07-28,18:48:05:963,01198,----,
2025-07-28,18:48:06:079,01117,----,
2025-07-28,18:48:06:183,01118,----,
2025-07-28,18:48:06:295,01132,----,
2025-07-28,18:48:06:401,01131,----,
2025-07-28,18:48:06:513,01119,----,
2025-07-28,18:48:06:619,01120,----,
