DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,19:05:07:712,03391,----,
2025-07-28,19:05:07:831,03392,----,
2025-07-28,19:05:07:929,03392,----,
2025-07-28,19:05:08:047,03393,----,
2025-07-28,19:05:08:149,03394,----,
2025-07-28,19:05:08:265,03394,----,
2025-07-28,19:05:08:364,03395,----,
2025-07-28,19:05:08:480,03395,----,
2025-07-28,19:05:08:591,03395,----,
2025-07-28,19:05:08:699,03394,----,
2025-07-28,19:05:08:808,03380,----,
2025-07-28,19:05:08:917,03380,----,
2025-07-28,19:05:09:026,03380,----,
2025-07-28,19:05:09:132,03380,----,
2025-07-28,19:05:09:244,03380,----,
2025-07-28,19:05:09:349,03379,----,
2025-07-28,19:05:09:458,03362,----,
2025-07-28,19:05:09:569,03362,----,
2025-07-28,19:05:09:677,03363,----,
2025-07-28,19:05:09:787,03380,----,
2025-07-28,19:05:09:903,03380,----,
2025-07-28,19:05:10:016,03380,----,
2025-07-28,19:05:10:122,03380,----,
2025-07-28,19:05:10:232,03380,----,
2025-07-28,19:05:10:340,03380,----,
2025-07-28,19:05:10:442,03380,----,
2025-07-28,19:05:10:556,03365,----,
2025-07-28,19:05:10:666,00768,----,
2025-07-28,19:05:10:774,00817,----,
2025-07-28,19:05:10:882,00855,----,
2025-07-28,19:05:10:990,00786,----,
2025-07-28,19:05:11:101,00786,----,
2025-07-28,19:05:11:210,00786,----,
2025-07-28,19:05:11:317,00786,----,
2025-07-28,19:05:11:439,00804,----,
2025-07-28,19:05:11:543,00734,----,
2025-07-28,19:05:11:656,00703,----,
2025-07-28,19:05:11:761,00687,----,
2025-07-28,19:05:11:872,00667,----,
2025-07-28,19:05:11:978,00635,----,
2025-07-28,19:05:12:090,00656,----,
2025-07-28,19:05:12:193,00676,----,
2025-07-28,19:05:12:308,00677,----,
2025-07-28,19:05:12:415,00956,----,
2025-07-28,19:05:12:526,01628,----,
2025-07-28,19:05:12:632,01841,----,
2025-07-28,19:05:12:743,02009,----,
2025-07-28,19:05:12:850,02151,----,
2025-07-28,19:05:12:962,02263,----,
2025-07-28,19:05:13:069,02353,----,
2025-07-28,19:05:13:180,02436,----,
2025-07-28,19:05:13:288,02507,----,
2025-07-28,19:05:13:397,02580,----,
2025-07-28,19:05:13:506,02619,----,
2025-07-28,19:05:13:615,02680,----,
2025-07-28,19:05:13:732,02712,----,
2025-07-28,19:05:13:843,02768,----,
2025-07-28,19:05:13:949,02789,----,
2025-07-28,19:05:14:060,02616,----,
2025-07-28,19:05:14:162,00860,----,
2025-07-28,19:05:14:275,00904,----,
2025-07-28,19:05:14:380,00889,----,
2025-07-28,19:05:14:492,00873,----,
2025-07-28,19:05:14:600,00818,----,
2025-07-28,19:05:14:709,00832,----,
2025-07-28,19:05:14:826,00832,----,
2025-07-28,19:05:14:939,00810,----,
2025-07-28,19:05:15:040,00763,----,
2025-07-28,19:05:15:157,00735,----,
2025-07-28,19:05:15:256,00721,----,
2025-07-28,19:05:15:373,00694,----,
2025-07-28,19:05:15:473,00694,----,
2025-07-28,19:05:15:589,00694,----,
2025-07-28,19:05:15:693,00837,----,
2025-07-28,19:05:15:807,01354,----,
2025-07-28,19:05:15:925,01620,----,
2025-07-28,19:05:16:022,01871,----,
2025-07-28,19:05:16:130,01937,----,
2025-07-28,19:05:16:245,02050,----,
2025-07-28,19:05:16:362,02189,----,
2025-07-28,19:05:16:463,02264,----,
2025-07-28,19:05:16:579,02331,----,
2025-07-28,19:05:16:682,02371,----,
2025-07-28,19:05:16:795,02434,----,
2025-07-28,19:05:16:901,02459,----,
2025-07-28,19:05:17:014,02520,----,
2025-07-28,19:05:17:116,02577,----,
2025-07-28,19:05:17:232,02603,----,
2025-07-28,19:05:17:335,02625,----,
2025-07-28,19:05:17:448,00859,----,
2025-07-28,19:05:17:555,00912,----,
2025-07-28,19:05:17:665,00889,----,
2025-07-28,19:05:17:772,00869,----,
2025-07-28,19:05:17:882,00849,----,
2025-07-28,19:05:17:990,00823,----,
2025-07-28,19:05:18:100,00822,----,
2025-07-28,19:05:18:208,00794,----,
2025-07-28,19:05:18:319,00794,----,
2025-07-28,19:05:18:433,00777,----,
2025-07-28,19:05:18:548,00777,----,
2025-07-28,19:05:18:654,00747,----,
2025-07-28,19:05:18:755,00727,----,
2025-07-28,19:05:18:872,00700,----,
2025-07-28,19:05:18:985,00699,----,
2025-07-28,19:05:19:088,00699,----,
2025-07-28,19:05:19:201,00858,----,
2025-07-28,19:05:19:302,01314,----,
2025-07-28,19:05:19:416,01568,----,
2025-07-28,19:05:19:523,01748,----,
2025-07-28,19:05:19:631,01887,----,
2025-07-28,19:05:19:752,01997,----,
2025-07-28,19:05:19:849,02134,----,
2025-07-28,19:05:19:970,02172,----,
2025-07-28,19:05:20:068,02280,----,
2025-07-28,19:05:20:186,02308,----,
2025-07-28,19:05:20:301,02385,----,
2025-07-28,19:05:20:421,02449,----,
2025-07-28,19:05:20:522,02498,----,
2025-07-28,19:05:20:640,02524,----,
2025-07-28,19:05:20:751,02552,----,
2025-07-28,19:05:20:854,02595,----,
2025-07-28,19:05:20:970,02616,----,
2025-07-28,19:05:21:072,02637,----,
2025-07-28,19:05:21:186,02684,----,
2025-07-28,19:05:21:289,02710,----,
