DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:11:20:771,06077,----,
2025-07-13,20:11:20:883,06077,----,
2025-07-13,20:11:20:986,06078,----,
2025-07-13,20:11:21:097,06080,----,
2025-07-13,20:11:21:212,06081,----,
2025-07-13,20:11:21:313,06082,----,
2025-07-13,20:11:21:426,06082,----,
2025-07-13,20:11:21:529,06083,----,
2025-07-13,20:11:21:645,06084,----,
2025-07-13,20:11:21:756,06085,----,
2025-07-13,20:11:21:859,06086,----,
2025-07-13,20:11:21:972,06086,----,
2025-07-13,20:11:22:084,06087,----,
2025-07-13,20:11:22:186,06089,----,
2025-07-13,20:11:22:299,06089,----,
2025-07-13,20:11:22:413,06089,----,
2025-07-13,20:11:22:518,06089,----,
2025-07-13,20:11:22:631,06090,----,
2025-07-13,20:11:22:734,06088,----,
2025-07-13,20:11:22:848,06088,----,
2025-07-13,20:11:22:961,06077,----,
2025-07-13,20:11:23:062,05433,----,
2025-07-13,20:11:23:175,05417,----,
2025-07-13,20:11:23:287,05410,----,
2025-07-13,20:11:23:392,05410,----,
2025-07-13,20:11:23:505,05408,----,
2025-07-13,20:11:23:608,05410,----,
2025-07-13,20:11:23:721,05410,----,
2025-07-13,20:11:23:834,04701,----,
2025-07-13,20:11:23:938,04701,----,
2025-07-13,20:11:24:051,04659,----,
2025-07-13,20:11:24:164,04627,----,
2025-07-13,20:11:24:266,04732,----,
2025-07-13,20:11:24:380,04732,----,
2025-07-13,20:11:24:483,04754,----,
2025-07-13,20:11:24:597,04761,----,
2025-07-13,20:11:24:710,04004,----,
2025-07-13,20:11:24:811,03949,----,
2025-07-13,20:11:24:926,03949,----,
2025-07-13,20:11:25:038,03864,----,
2025-07-13,20:11:25:140,03062,----,
2025-07-13,20:11:25:254,03066,----,
2025-07-13,20:11:25:368,03074,----,
2025-07-13,20:11:25:469,03074,----,
2025-07-13,20:11:25:581,03165,----,
2025-07-13,20:11:25:694,03167,----,
2025-07-13,20:11:25:796,03171,----,
2025-07-13,20:11:25:911,03171,----,
2025-07-13,20:11:26:023,03220,----,
2025-07-13,20:11:26:126,03222,----,
2025-07-13,20:11:26:238,03225,----,
2025-07-13,20:11:26:351,03261,----,
2025-07-13,20:11:26:455,03261,----,
2025-07-13,20:11:26:568,03261,----,
2025-07-13,20:11:26:672,03262,----,
2025-07-13,20:11:26:784,03264,----,
2025-07-13,20:11:26:899,03264,----,
2025-07-13,20:11:27:002,03267,----,
2025-07-13,20:11:27:115,03343,----,
2025-07-13,20:11:27:218,03344,----,
2025-07-13,20:11:27:332,03341,----,
2025-07-13,20:11:27:445,03341,----,
2025-07-13,20:11:27:548,03286,----,
2025-07-13,20:11:27:661,02655,----,
2025-07-13,20:11:27:765,02668,----,
2025-07-13,20:11:27:878,02668,----,
2025-07-13,20:11:27:990,02707,----,
2025-07-13,20:11:28:094,02974,----,
2025-07-13,20:11:28:206,02967,----,
2025-07-13,20:11:28:319,02958,----,
2025-07-13,20:11:28:422,02958,----,
2025-07-13,20:11:28:537,02955,----,
2025-07-13,20:11:28:639,02963,----,
2025-07-13,20:11:28:751,02972,----,
2025-07-13,20:11:28:865,04897,----,
2025-07-13,20:11:28:968,04897,----,
2025-07-13,20:11:29:081,04938,----,
2025-07-13,20:11:29:194,04917,----,
2025-07-13,20:11:29:299,04635,----,
2025-07-13,20:11:29:412,04635,----,
2025-07-13,20:11:29:515,04639,----,
2025-07-13,20:11:29:629,04653,----,
2025-07-13,20:11:29:743,04971,----,
2025-07-13,20:11:29:844,04984,----,
2025-07-13,20:11:29:958,04984,----,
2025-07-13,20:11:30:062,04997,----,
2025-07-13,20:11:30:174,05094,----,
2025-07-13,20:11:30:288,05094,----,
2025-07-13,20:11:30:391,05069,----,
2025-07-13,20:11:30:501,05069,----,
2025-07-13,20:11:30:613,05045,----,
2025-07-13,20:11:30:724,04132,----,
2025-07-13,20:11:30:834,03998,----,
2025-07-13,20:11:30:943,03998,----,
2025-07-13,20:11:31:055,03864,----,
2025-07-13,20:11:31:164,02936,----,
2025-07-13,20:11:31:265,02951,----,
2025-07-13,20:11:31:375,02995,----,
2025-07-13,20:11:31:487,02995,----,
2025-07-13,20:11:31:600,03301,----,
2025-07-13,20:11:31:701,03297,----,
2025-07-13,20:11:31:813,03278,----,
2025-07-13,20:11:31:925,03278,----,
2025-07-13,20:11:32:036,03158,----,
2025-07-13,20:11:32:139,03164,----,
2025-07-13,20:11:32:251,03300,----,
2025-07-13,20:11:32:364,05276,----,
2025-07-13,20:11:32:477,05276,----,
2025-07-13,20:11:32:580,05250,----,
2025-07-13,20:11:32:694,05224,----,
2025-07-13,20:11:32:798,05014,----,
2025-07-13,20:11:32:911,05014,----,
2025-07-13,20:11:33:014,05004,----,
2025-07-13,20:11:33:128,04979,----,
2025-07-13,20:11:33:241,04732,----,
2025-07-13,20:11:33:344,04734,----,
2025-07-13,20:11:33:458,04734,----,
2025-07-13,20:11:33:571,04742,----,
2025-07-13,20:11:33:674,04872,----,
2025-07-13,20:11:33:787,04882,----,
2025-07-13,20:11:33:890,04887,----,
2025-07-13,20:11:34:004,04887,----,
2025-07-13,20:11:34:117,04963,----,
2025-07-13,20:11:34:219,04947,----,
2025-07-13,20:11:34:333,04885,----,
