DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:12:56:580,04121,----,
2025-07-13,20:12:56:690,04113,----,
2025-07-13,20:12:56:803,04096,----,
2025-07-13,20:12:56:906,03965,----,
2025-07-13,20:12:57:019,03965,----,
2025-07-13,20:12:57:133,03966,----,
2025-07-13,20:12:57:237,03973,----,
2025-07-13,20:12:57:352,03969,----,
2025-07-13,20:12:57:454,03840,----,
2025-07-13,20:12:57:569,03840,----,
2025-07-13,20:12:57:671,03867,----,
2025-07-13,20:12:57:786,03916,----,
2025-07-13,20:12:57:890,04780,----,
2025-07-13,20:12:58:004,04780,----,
2025-07-13,20:12:58:118,04814,----,
2025-07-13,20:12:58:220,04835,----,
2025-07-13,20:12:58:333,04742,----,
2025-07-13,20:12:58:437,04546,----,
2025-07-13,20:12:58:550,04546,----,
2025-07-13,20:12:58:664,04468,----,
2025-07-13,20:12:58:766,02333,----,
2025-07-13,20:12:58:879,02341,----,
2025-07-13,20:12:58:993,02354,----,
2025-07-13,20:12:59:095,02354,----,
2025-07-13,20:12:59:209,02176,----,
2025-07-13,20:12:59:320,02175,----,
2025-07-13,20:12:59:424,02175,----,
2025-07-13,20:12:59:538,02175,----,
2025-07-13,20:12:59:643,02266,----,
2025-07-13,20:12:59:756,02688,----,
2025-07-13,20:12:59:861,08374,----,
2025-07-13,20:12:59:975,08368,----,
2025-07-13,20:13:00:079,08368,----,
2025-07-13,20:13:00:191,08373,----,
2025-07-13,20:13:00:304,08619,----,
2025-07-13,20:13:00:409,08518,----,
2025-07-13,20:13:00:520,08518,----,
2025-07-13,20:13:00:633,08182,----,
2025-07-13,20:13:00:734,02934,----,
2025-07-13,20:13:00:846,02911,----,
2025-07-13,20:13:00:961,02879,----,
2025-07-13,20:13:01:062,02879,----,
2025-07-13,20:13:01:180,02608,----,
2025-07-13,20:13:01:286,02610,----,
2025-07-13,20:13:01:402,02611,----,
2025-07-13,20:13:01:500,02634,----,
2025-07-13,20:13:01:611,02634,----,
2025-07-13,20:13:01:717,02635,----,
2025-07-13,20:13:01:829,02637,----,
2025-07-13,20:13:01:942,02640,----,
2025-07-13,20:13:02:045,02640,----,
2025-07-13,20:13:02:159,02671,----,
2025-07-13,20:13:02:272,02672,----,
2025-07-13,20:13:02:383,02673,----,
2025-07-13,20:13:02:486,02690,----,
2025-07-13,20:13:02:597,02690,----,
2025-07-13,20:13:02:709,02690,----,
2025-07-13,20:13:02:811,02692,----,
2025-07-13,20:13:02:924,02695,----,
2025-07-13,20:13:03:036,02695,----,
2025-07-13,20:13:03:139,02721,----,
2025-07-13,20:13:03:252,02680,----,
2025-07-13,20:13:03:363,02713,----,
2025-07-13,20:13:03:467,02306,----,
2025-07-13,20:13:03:581,02306,----,
2025-07-13,20:13:03:694,02317,----,
2025-07-13,20:13:03:798,02343,----,
2025-07-13,20:13:03:911,02323,----,
2025-07-13,20:13:04:023,02308,----,
2025-07-13,20:13:04:125,02308,----,
2025-07-13,20:13:04:239,02291,----,
2025-07-13,20:13:04:343,02173,----,
2025-07-13,20:13:04:455,02198,----,
2025-07-13,20:13:04:568,02198,----,
2025-07-13,20:13:04:673,02234,----,
2025-07-13,20:13:04:785,02416,----,
2025-07-13,20:13:04:898,02420,----,
2025-07-13,20:13:05:001,02428,----,
2025-07-13,20:13:05:113,02428,----,
2025-07-13,20:13:05:218,02520,----,
2025-07-13,20:13:05:332,02523,----,
2025-07-13,20:13:05:441,02528,----,
2025-07-13,20:13:05:555,02589,----,
2025-07-13,20:13:05:656,02589,----,
2025-07-13,20:13:05:771,02591,----,
2025-07-13,20:13:05:881,02594,----,
2025-07-13,20:13:05:984,02645,----,
2025-07-13,20:13:06:096,02645,----,
2025-07-13,20:13:06:208,02646,----,
2025-07-13,20:13:06:312,02658,----,
2025-07-13,20:13:06:424,03140,----,
2025-07-13,20:13:06:538,03217,----,
2025-07-13,20:13:06:640,03217,----,
2025-07-13,20:13:06:753,03316,----,
2025-07-13,20:13:06:873,04286,----,
2025-07-13,20:13:06:969,04309,----,
2025-07-13,20:13:07:081,04309,----,
2025-07-13,20:13:07:193,04336,----,
2025-07-13,20:13:07:296,04654,----,
