DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:20:19:693,05884,----,
2025-07-13,20:20:19:796,05885,----,
2025-07-13,20:20:19:909,05885,----,
2025-07-13,20:20:20:023,05886,----,
2025-07-13,20:20:20:126,05886,----,
2025-07-13,20:20:20:240,05887,----,
2025-07-13,20:20:20:343,05887,----,
2025-07-13,20:20:20:456,05888,----,
2025-07-13,20:20:20:567,05888,----,
2025-07-13,20:20:20:673,05888,----,
2025-07-13,20:20:20:783,05889,----,
2025-07-13,20:20:20:896,05890,----,
2025-07-13,20:20:21:007,05891,----,
2025-07-13,20:20:21:111,05891,----,
2025-07-13,20:20:21:225,05891,----,
2025-07-13,20:20:21:326,05892,----,
2025-07-13,20:20:21:440,05893,----,
2025-07-13,20:20:21:553,05894,----,
2025-07-13,20:20:21:657,05894,----,
2025-07-13,20:20:21:772,05894,----,
2025-07-13,20:20:21:875,05895,----,
2025-07-13,20:20:21:988,05893,----,
2025-07-13,20:20:22:094,05893,----,
2025-07-13,20:20:22:202,05885,----,
2025-07-13,20:20:22:317,05810,----,
2025-07-13,20:20:22:429,03228,----,
2025-07-13,20:20:22:532,03360,----,
2025-07-13,20:20:22:648,03360,----,
2025-07-13,20:20:22:749,03576,----,
2025-07-13,20:20:22:861,05236,----,
2025-07-13,20:20:22:976,05360,----,
2025-07-13,20:20:23:091,05615,----,
2025-07-13,20:20:23:189,05615,----,
2025-07-13,20:20:23:302,06964,----,
2025-07-13,20:20:23:408,06927,----,
2025-07-13,20:20:23:520,06885,----,
2025-07-13,20:20:23:633,06885,----,
2025-07-13,20:20:23:736,06711,----,
2025-07-13,20:20:23:850,06691,----,
2025-07-13,20:20:23:955,06626,----,
2025-07-13,20:20:24:067,07224,----,
2025-07-13,20:20:24:180,07224,----,
2025-07-13,20:20:24:284,07083,----,
2025-07-13,20:20:24:399,06898,----,
2025-07-13,20:20:24:503,05216,----,
2025-07-13,20:20:24:611,05181,----,
2025-07-13,20:20:24:718,05181,----,
2025-07-13,20:20:24:832,05100,----,
2025-07-13,20:20:24:947,04092,----,
2025-07-13,20:20:25:048,04003,----,
2025-07-13,20:20:25:161,04003,----,
2025-07-13,20:20:25:274,03902,----,
2025-07-13,20:20:25:376,02987,----,
2025-07-13,20:20:25:493,03031,----,
2025-07-13,20:20:25:592,03104,----,
2025-07-13,20:20:25:704,03104,----,
2025-07-13,20:20:25:818,03480,----,
2025-07-13,20:20:25:921,03482,----,
2025-07-13,20:20:26:034,03434,----,
2025-07-13,20:20:26:147,03434,----,
2025-07-13,20:20:26:250,03429,----,
2025-07-13,20:20:26:367,03352,----,
2025-07-13,20:20:26:467,03243,----,
2025-07-13,20:20:26:580,02620,----,
2025-07-13,20:20:26:693,02620,----,
2025-07-13,20:20:26:805,02630,----,
2025-07-13,20:20:26:909,02639,----,
2025-07-13,20:20:27:022,03002,----,
2025-07-13,20:20:27:133,03080,----,
2025-07-13,20:20:27:236,03080,----,
2025-07-13,20:20:27:348,03056,----,
2025-07-13,20:20:27:459,02173,----,
2025-07-13,20:20:27:561,02171,----,
2025-07-13,20:20:27:671,02171,----,
2025-07-13,20:20:27:782,02135,----,
2025-07-13,20:20:27:893,01799,----,
2025-07-13,20:20:28:005,01807,----,
2025-07-13,20:20:28:117,01853,----,
2025-07-13,20:20:28:217,01853,----,
2025-07-13,20:20:28:329,01802,----,
2025-07-13,20:20:28:551,01985,----,
2025-07-13,20:20:28:661,02031,----,
2025-07-13,20:20:28:773,02031,----,
2025-07-13,20:20:28:877,02178,----,
2025-07-13,20:20:28:987,02177,----,
2025-07-13,20:20:29:099,02177,----,
2025-07-13,20:20:29:210,02177,----,
2025-07-13,20:20:29:312,02179,----,
2025-07-13,20:20:29:425,02183,----,
2025-07-13,20:20:29:536,02222,----,
2025-07-13,20:20:29:647,02222,----,
2025-07-13,20:20:29:749,02223,----,
2025-07-13,20:20:29:862,02227,----,
2025-07-13,20:20:29:974,02272,----,
2025-07-13,20:20:30:086,02273,----,
2025-07-13,20:20:30:187,02273,----,
2025-07-13,20:20:30:297,02277,----,
2025-07-13,20:20:30:409,02331,----,
2025-07-13,20:20:30:521,02332,----,
2025-07-13,20:20:30:623,02345,----,
2025-07-13,20:20:30:735,02345,----,
2025-07-13,20:20:30:848,02692,----,
2025-07-13,20:20:30:962,02784,----,
2025-07-13,20:20:31:064,02964,----,
2025-07-13,20:20:31:172,02964,----,
2025-07-13,20:20:31:283,04944,----,
2025-07-13,20:20:31:396,04917,----,
2025-07-13,20:20:31:507,04859,----,
2025-07-13,20:20:31:610,04336,----,
2025-07-13,20:20:31:723,04336,----,
2025-07-13,20:20:31:836,04327,----,
2025-07-13,20:20:31:938,04328,----,
2025-07-13,20:20:32:052,04226,----,
2025-07-13,20:20:32:156,04198,----,
2025-07-13,20:20:32:270,04198,----,
2025-07-13,20:20:32:374,04024,----,
2025-07-13,20:20:32:488,01938,----,
2025-07-13,20:20:32:599,01927,----,
2025-07-13,20:20:32:706,01927,----,
2025-07-13,20:20:32:815,01919,----,
2025-07-13,20:20:32:928,01797,----,
2025-07-13,20:20:33:032,01800,----,
2025-07-13,20:20:33:146,01799,----,
2025-07-13,20:20:33:249,01799,----,
2025-07-13,20:20:33:361,03033,----,
