DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:23:04:568,05760,----,
2025-07-13,20:23:04:675,05762,----,
2025-07-13,20:23:04:788,05764,----,
2025-07-13,20:23:04:891,05789,----,
2025-07-13,20:23:05:005,05789,----,
2025-07-13,20:23:05:109,05790,----,
2025-07-13,20:23:05:224,05791,----,
2025-07-13,20:23:05:338,05794,----,
2025-07-13,20:23:05:438,05794,----,
2025-07-13,20:23:05:551,05798,----,
2025-07-13,20:23:05:663,05837,----,
2025-07-13,20:23:05:765,05837,----,
2025-07-13,20:23:05:878,05839,----,
2025-07-13,20:23:05:993,05839,----,
2025-07-13,20:23:06:096,05841,----,
2025-07-13,20:23:06:209,05844,----,
2025-07-13,20:23:06:314,05874,----,
2025-07-13,20:23:06:424,05874,----,
2025-07-13,20:23:06:538,05875,----,
2025-07-13,20:23:06:641,05876,----,
2025-07-13,20:23:06:752,05878,----,
2025-07-13,20:23:06:862,05880,----,
2025-07-13,20:23:06:976,05880,----,
2025-07-13,20:23:07:077,05879,----,
2025-07-13,20:23:07:192,05867,----,
2025-07-13,20:23:07:305,05426,----,
2025-07-13,20:23:07:407,05334,----,
2025-07-13,20:23:07:522,05334,----,
2025-07-13,20:23:07:626,05120,----,
2025-07-13,20:23:07:739,03154,----,
2025-07-13,20:23:07:842,03151,----,
2025-07-13,20:23:07:954,03151,----,
2025-07-13,20:23:08:065,03193,----,
2025-07-13,20:23:08:179,03352,----,
2025-07-13,20:23:08:282,03327,----,
2025-07-13,20:23:08:396,03307,----,
2025-07-13,20:23:08:509,03307,----,
2025-07-13,20:23:08:612,03186,----,
2025-07-13,20:23:08:724,03201,----,
2025-07-13,20:23:08:836,03228,----,
2025-07-13,20:23:08:939,03228,----,
2025-07-13,20:23:09:052,03506,----,
2025-07-13,20:23:09:156,03508,----,
2025-07-13,20:23:09:270,03515,----,
2025-07-13,20:23:09:383,03575,----,
2025-07-13,20:23:09:486,03575,----,
2025-07-13,20:23:09:599,03575,----,
2025-07-13,20:23:09:702,03575,----,
2025-07-13,20:23:09:815,03574,----,
2025-07-13,20:23:09:928,03574,----,
2025-07-13,20:23:10:032,03569,----,
2025-07-13,20:23:10:146,03494,----,
2025-07-13,20:23:10:259,03473,----,
2025-07-13,20:23:10:361,03367,----,
2025-07-13,20:23:10:473,03367,----,
2025-07-13,20:23:10:586,02297,----,
2025-07-13,20:23:10:695,02301,----,
2025-07-13,20:23:10:803,02307,----,
2025-07-13,20:23:10:906,02348,----,
2025-07-13,20:23:11:018,02348,----,
2025-07-13,20:23:11:123,02349,----,
2025-07-13,20:23:11:236,02354,----,
2025-07-13,20:23:11:352,02515,----,
2025-07-13,20:23:11:453,02515,----,
2025-07-13,20:23:11:566,06203,----,
2025-07-13,20:23:11:679,06080,----,
2025-07-13,20:23:11:786,05867,----,
2025-07-13,20:23:11:898,03450,----,
2025-07-13,20:23:12:002,03450,----,
2025-07-13,20:23:12:114,03410,----,
2025-07-13,20:23:12:226,03418,----,
2025-07-13,20:23:12:330,03171,----,
2025-07-13,20:23:12:444,03164,----,
2025-07-13,20:23:12:549,03164,----,
2025-07-13,20:23:12:660,03159,----,
2025-07-13,20:23:12:775,03157,----,
2025-07-13,20:23:12:878,03157,----,
2025-07-13,20:23:12:990,03157,----,
2025-07-13,20:23:13:102,03160,----,
2025-07-13,20:23:13:212,03224,----,
2025-07-13,20:23:13:317,03227,----,
2025-07-13,20:23:13:430,03230,----,
2025-07-13,20:23:13:531,03230,----,
2025-07-13,20:23:13:643,03280,----,
2025-07-13,20:23:13:756,03313,----,
2025-07-13,20:23:13:859,03237,----,
2025-07-13,20:23:13:973,03237,----,
2025-07-13,20:23:14:081,02379,----,
2025-07-13,20:23:14:195,02381,----,
2025-07-13,20:23:14:299,02388,----,
2025-07-13,20:23:14:412,02451,----,
2025-07-13,20:23:14:516,02451,----,
2025-07-13,20:23:14:628,02451,----,
2025-07-13,20:23:14:743,02454,----,
2025-07-13,20:23:14:845,02460,----,
2025-07-13,20:23:14:958,03983,----,
2025-07-13,20:23:15:061,03983,----,
2025-07-13,20:23:15:174,04700,----,
2025-07-13,20:23:15:290,04803,----,
2025-07-13,20:23:15:391,03997,----,
2025-07-13,20:23:15:503,03997,----,
2025-07-13,20:23:15:616,03894,----,
2025-07-13,20:23:15:720,03795,----,
2025-07-13,20:23:15:834,03079,----,
2025-07-13,20:23:15:936,03084,----,
2025-07-13,20:23:16:048,03084,----,
2025-07-13,20:23:16:162,03093,----,
2025-07-13,20:23:16:264,03156,----,
2025-07-13,20:23:16:380,03159,----,
2025-07-13,20:23:16:493,03159,----,
2025-07-13,20:23:16:596,03163,----,
2025-07-13,20:23:16:708,03219,----,
2025-07-13,20:23:16:821,03220,----,
2025-07-13,20:23:16:924,03223,----,
2025-07-13,20:23:17:036,03223,----,
2025-07-13,20:23:17:147,03263,----,
2025-07-13,20:23:17:259,03264,----,
2025-07-13,20:23:17:359,03267,----,
2025-07-13,20:23:17:472,03267,----,
2025-07-13,20:23:17:583,02923,----,
2025-07-13,20:23:17:695,02868,----,
2025-07-13,20:23:17:798,02815,----,
2025-07-13,20:23:17:908,02432,----,
2025-07-13,20:23:18:019,02432,----,
2025-07-13,20:23:18:132,02435,----,
