DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:16:13:584,06407,----,
2025-07-13,20:16:13:686,06406,----,
2025-07-13,20:16:13:800,06407,----,
2025-07-13,20:16:13:911,06407,----,
2025-07-13,20:16:14:015,06405,----,
2025-07-13,20:16:14:131,06401,----,
2025-07-13,20:16:14:241,06400,----,
2025-07-13,20:16:14:346,06400,----,
2025-07-13,20:16:14:457,06400,----,
2025-07-13,20:16:14:563,06397,----,
2025-07-13,20:16:14:672,06393,----,
2025-07-13,20:16:14:786,06391,----,
2025-07-13,20:16:14:898,06391,----,
2025-07-13,20:16:15:001,06391,----,
2025-07-13,20:16:15:115,06395,----,
2025-07-13,20:16:15:226,06401,----,
2025-07-13,20:16:15:329,06459,----,
2025-07-13,20:16:15:442,06459,----,
2025-07-13,20:16:15:545,06458,----,
2025-07-13,20:16:15:659,06458,----,
2025-07-13,20:16:15:773,06460,----,
2025-07-13,20:16:15:875,06464,----,
2025-07-13,20:16:15:988,06464,----,
2025-07-13,20:16:16:099,06503,----,
2025-07-13,20:16:16:201,06501,----,
2025-07-13,20:16:16:315,06499,----,
2025-07-13,20:16:16:428,06499,----,
2025-07-13,20:16:16:531,06498,----,
2025-07-13,20:16:16:645,06499,----,
2025-07-13,20:16:16:758,06500,----,
2025-07-13,20:16:16:861,06501,----,
2025-07-13,20:16:16:975,06501,----,
2025-07-13,20:16:17:079,06502,----,
2025-07-13,20:16:17:190,06503,----,
2025-07-13,20:16:17:303,06501,----,
2025-07-13,20:16:17:405,06501,----,
2025-07-13,20:16:17:518,06500,----,
2025-07-13,20:16:17:629,06503,----,
2025-07-13,20:16:17:743,06504,----,
2025-07-13,20:16:17:844,06507,----,
2025-07-13,20:16:17:958,06507,----,
2025-07-13,20:16:18:062,06507,----,
2025-07-13,20:16:18:173,06479,----,
2025-07-13,20:16:18:283,06262,----,
2025-07-13,20:16:18:396,03936,----,
2025-07-13,20:16:18:499,03936,----,
2025-07-13,20:16:18:612,03773,----,
2025-07-13,20:16:18:725,03612,----,
2025-07-13,20:16:18:828,02361,----,
2025-07-13,20:16:18:940,02361,----,
2025-07-13,20:16:19:053,02364,----,
2025-07-13,20:16:19:156,02369,----,
2025-07-13,20:16:19:268,02434,----,
2025-07-13,20:16:19:382,02436,----,
2025-07-13,20:16:19:485,02436,----,
2025-07-13,20:16:19:599,02440,----,
2025-07-13,20:16:19:702,02510,----,
2025-07-13,20:16:19:814,02512,----,
2025-07-13,20:16:19:927,02512,----,
2025-07-13,20:16:20:031,02517,----,
2025-07-13,20:16:20:143,02567,----,
2025-07-13,20:16:20:256,02569,----,
2025-07-13,20:16:20:360,02572,----,
2025-07-13,20:16:20:472,02572,----,
2025-07-13,20:16:20:581,02618,----,
2025-07-13,20:16:20:688,02620,----,
2025-07-13,20:16:20:803,02624,----,
2025-07-13,20:16:20:906,02686,----,
2025-07-13,20:16:21:019,02686,----,
2025-07-13,20:16:21:132,02689,----,
2025-07-13,20:16:21:235,02697,----,
2025-07-13,20:16:21:348,02793,----,
2025-07-13,20:16:21:461,02793,----,
2025-07-13,20:16:21:564,02794,----,
2025-07-13,20:16:21:678,02797,----,
2025-07-13,20:16:21:789,02833,----,
2025-07-13,20:16:21:891,02834,----,
2025-07-13,20:16:22:005,02834,----,
2025-07-13,20:16:22:122,02837,----,
2025-07-13,20:16:22:219,02861,----,
2025-07-13,20:16:22:332,02861,----,
2025-07-13,20:16:22:445,02861,----,
2025-07-13,20:16:22:548,02862,----,
2025-07-13,20:16:22:666,02862,----,
2025-07-13,20:16:22:767,02862,----,
2025-07-13,20:16:22:880,02859,----,
2025-07-13,20:16:22:983,02859,----,
2025-07-13,20:16:23:098,02855,----,
2025-07-13,20:16:23:212,02588,----,
2025-07-13,20:16:23:314,02554,----,
2025-07-13,20:16:23:428,02609,----,
2025-07-13,20:16:23:531,02609,----,
2025-07-13,20:16:23:643,02794,----,
2025-07-13,20:16:23:754,02740,----,
2025-07-13,20:16:23:859,02700,----,
2025-07-13,20:16:23:971,02700,----,
2025-07-13,20:16:24:084,02511,----,
2025-07-13,20:16:24:187,02512,----,
2025-07-13,20:16:24:301,02491,----,
2025-07-13,20:16:24:414,02454,----,
2025-07-13,20:16:24:517,02454,----,
2025-07-13,20:16:24:627,02425,----,
2025-07-13,20:16:24:743,02483,----,
2025-07-13,20:16:24:845,05567,----,
2025-07-13,20:16:24:966,05567,----,
2025-07-13,20:16:25:061,05575,----,
2025-07-13,20:16:25:175,05600,----,
2025-07-13,20:16:25:290,05671,----,
2025-07-13,20:16:25:392,05661,----,
2025-07-13,20:16:25:508,05661,----,
2025-07-13,20:16:25:609,05637,----,
2025-07-13,20:16:25:721,05425,----,
2025-07-13,20:16:25:833,05495,----,
2025-07-13,20:16:25:941,05579,----,
2025-07-13,20:16:26:047,05579,----,
2025-07-13,20:16:26:159,06309,----,
2025-07-13,20:16:26:276,06232,----,
2025-07-13,20:16:26:375,05990,----,
2025-07-13,20:16:26:489,05990,----,
2025-07-13,20:16:26:602,03190,----,
2025-07-13,20:16:26:706,03180,----,
2025-07-13,20:16:26:817,03180,----,
2025-07-13,20:16:26:931,03250,----,
2025-07-13,20:16:27:031,03250,----,
2025-07-13,20:16:27:143,03378,----,
