DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:10:14:337,06284,----,
2025-07-13,20:10:14:445,06284,----,
2025-07-13,20:10:14:553,06285,----,
2025-07-13,20:10:14:662,06285,----,
2025-07-13,20:10:14:770,06285,----,
2025-07-13,20:10:14:879,06285,----,
2025-07-13,20:10:14:989,06285,----,
2025-07-13,20:10:15:097,06285,----,
2025-07-13,20:10:15:205,06285,----,
2025-07-13,20:10:15:312,06285,----,
2025-07-13,20:10:15:435,06285,----,
2025-07-13,20:10:15:536,06285,----,
2025-07-13,20:10:15:651,06285,----,
2025-07-13,20:10:15:758,06285,----,
2025-07-13,20:10:15:866,06285,----,
2025-07-13,20:10:15:977,06286,----,
2025-07-13,20:10:16:086,06286,----,
2025-07-13,20:10:16:197,06286,----,
2025-07-13,20:10:16:305,06286,----,
2025-07-13,20:10:16:413,06287,----,
2025-07-13,20:10:16:520,06287,----,
2025-07-13,20:10:16:631,06286,----,
2025-07-13,20:10:16:741,06286,----,
2025-07-13,20:10:16:851,06275,----,
2025-07-13,20:10:16:962,06263,----,
2025-07-13,20:10:17:070,06223,----,
2025-07-13,20:10:17:178,06225,----,
2025-07-13,20:10:17:287,06225,----,
2025-07-13,20:10:17:396,06228,----,
2025-07-13,20:10:17:505,06231,----,
2025-07-13,20:10:17:615,06259,----,
2025-07-13,20:10:17:724,06259,----,
2025-07-13,20:10:17:833,06258,----,
2025-07-13,20:10:17:943,06258,----,
2025-07-13,20:10:18:052,06257,----,
2025-07-13,20:10:18:162,06258,----,
2025-07-13,20:10:18:271,06258,----,
2025-07-13,20:10:18:379,06258,----,
2025-07-13,20:10:18:488,06259,----,
2025-07-13,20:10:18:595,06257,----,
2025-07-13,20:10:18:704,06257,----,
2025-07-13,20:10:18:813,06256,----,
2025-07-13,20:10:18:923,06245,----,
2025-07-13,20:10:19:032,06216,----,
2025-07-13,20:10:19:141,04703,----,
2025-07-13,20:10:19:250,04703,----,
2025-07-13,20:10:19:358,04550,----,
2025-07-13,20:10:19:480,04363,----,
2025-07-13,20:10:19:590,02867,----,
2025-07-13,20:10:19:698,02874,----,
2025-07-13,20:10:19:810,02874,----,
2025-07-13,20:10:19:917,02886,----,
2025-07-13,20:10:20:025,03040,----,
2025-07-13,20:10:20:135,03044,----,
2025-07-13,20:10:20:243,03044,----,
2025-07-13,20:10:20:345,03050,----,
2025-07-13,20:10:20:458,03167,----,
2025-07-13,20:10:20:568,03173,----,
2025-07-13,20:10:20:676,03183,----,
2025-07-13,20:10:20:784,03183,----,
2025-07-13,20:10:20:894,03279,----,
2025-07-13,20:10:21:003,03279,----,
2025-07-13,20:10:21:113,03275,----,
2025-07-13,20:10:21:224,03275,----,
2025-07-13,20:10:21:333,03272,----,
2025-07-13,20:10:21:442,03271,----,
2025-07-13,20:10:21:548,03272,----,
2025-07-13,20:10:21:658,03276,----,
2025-07-13,20:10:21:766,03276,----,
2025-07-13,20:10:21:874,03341,----,
2025-07-13,20:10:21:998,03343,----,
2025-07-13,20:10:22:104,03346,----,
2025-07-13,20:10:22:216,03388,----,
2025-07-13,20:10:22:324,03388,----,
2025-07-13,20:10:22:433,03389,----,
2025-07-13,20:10:22:540,03391,----,
2025-07-13,20:10:22:646,03422,----,
2025-07-13,20:10:22:755,03422,----,
2025-07-13,20:10:22:859,03423,----,
2025-07-13,20:10:22:970,03423,----,
2025-07-13,20:10:23:080,03423,----,
2025-07-13,20:10:23:188,03411,----,
2025-07-13,20:10:23:310,03411,----,
2025-07-13,20:10:23:420,03322,----,
2025-07-13,20:10:23:527,02426,----,
2025-07-13,20:10:23:635,02433,----,
2025-07-13,20:10:23:747,02452,----,
2025-07-13,20:10:23:853,02452,----,
2025-07-13,20:10:23:962,02685,----,
2025-07-13,20:10:24:070,02687,----,
2025-07-13,20:10:24:182,02690,----,
2025-07-13,20:10:24:290,02690,----,
2025-07-13,20:10:24:398,02979,----,
2025-07-13,20:10:24:510,02976,----,
2025-07-13,20:10:24:615,02969,----,
2025-07-13,20:10:24:725,02888,----,
2025-07-13,20:10:24:834,02888,----,
2025-07-13,20:10:24:945,02924,----,
2025-07-13,20:10:25:051,03074,----,
2025-07-13,20:10:25:162,03252,----,
2025-07-13,20:10:25:271,03252,----,
2025-07-13,20:10:25:379,03255,----,
2025-07-13,20:10:25:489,03265,----,
2025-07-13,20:10:25:597,03401,----,
2025-07-13,20:10:25:704,03407,----,
2025-07-13,20:10:25:812,03407,----,
2025-07-13,20:10:25:935,03416,----,
2025-07-13,20:10:26:045,03534,----,
2025-07-13,20:10:26:151,03537,----,
2025-07-13,20:10:26:263,03543,----,
2025-07-13,20:10:26:373,03543,----,
2025-07-13,20:10:26:482,03625,----,
2025-07-13,20:10:26:591,03628,----,
2025-07-13,20:10:26:699,03632,----,
2025-07-13,20:10:26:809,03632,----,
2025-07-13,20:10:26:917,03692,----,
2025-07-13,20:10:27:028,03694,----,
2025-07-13,20:10:27:136,03698,----,
2025-07-13,20:10:27:245,03653,----,
2025-07-13,20:10:27:355,03653,----,
2025-07-13,20:10:27:465,03557,----,
2025-07-13,20:10:27:575,03455,----,
2025-07-13,20:10:27:685,02746,----,
2025-07-13,20:10:27:792,02756,----,
2025-07-13,20:10:27:891,02756,----,
