DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:06:01:318,06025,----,
2025-07-13,19:06:01:427,06026,----,
2025-07-13,19:06:01:546,06027,----,
2025-07-13,19:06:01:643,06028,----,
2025-07-13,19:06:01:758,06028,----,
2025-07-13,19:06:01:866,06029,----,
2025-07-13,19:06:01:975,06030,----,
2025-07-13,19:06:02:080,06031,----,
2025-07-13,19:06:02:195,06031,----,
2025-07-13,19:06:02:298,06032,----,
2025-07-13,19:06:02:410,06033,----,
2025-07-13,19:06:02:517,06034,----,
2025-07-13,19:06:02:625,05708,----,
2025-07-13,19:06:02:742,05708,----,
2025-07-13,19:06:02:851,05312,----,
2025-07-13,19:06:02:961,02042,----,
2025-07-13,19:06:03:063,02039,----,
2025-07-13,19:06:03:177,02039,----,
2025-07-13,19:06:03:282,02035,----,
2025-07-13,19:06:03:395,02018,----,
2025-07-13,19:06:03:505,02023,----,
2025-07-13,19:06:03:617,02032,----,
