DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:37:37:077,05833,----,
2025-07-13,17:37:37:195,05817,----,
2025-07-13,17:37:37:296,05817,----,
2025-07-13,17:37:37:410,05785,----,
2025-07-13,17:37:37:515,02043,----,
2025-07-13,17:37:37:629,02034,----,
2025-07-13,17:37:37:742,02029,----,
2025-07-13,17:37:37:844,02029,----,
2025-07-13,17:37:37:958,02097,----,
2025-07-13,17:37:38:061,02146,----,
2025-07-13,17:37:38:174,02194,----,
2025-07-13,17:37:38:289,02194,----,
2025-07-13,17:37:38:391,02558,----,
2025-07-13,17:37:38:500,02540,----,
2025-07-13,17:37:38:612,02519,----,
2025-07-13,17:37:38:726,02389,----,
2025-07-13,17:37:38:831,02389,----,
2025-07-13,17:37:38:943,02399,----,
2025-07-13,17:37:39:046,02419,----,
2025-07-13,17:37:39:160,02589,----,
2025-07-13,17:37:39:264,02593,----,
2025-07-13,17:37:39:377,02593,----,
2025-07-13,17:37:39:586,02609,----,
2025-07-13,17:37:39:606,02860,----,
2025-07-13,17:37:39:701,02860,----,
2025-07-13,17:37:39:817,02860,----,
2025-07-13,17:37:39:925,02855,----,
2025-07-13,17:37:40:035,02793,----,
2025-07-13,17:37:40:148,02794,----,
2025-07-13,17:37:40:249,02796,----,
2025-07-13,17:37:40:363,02796,----,
2025-07-13,17:37:40:475,02798,----,
2025-07-13,17:37:40:586,02684,----,
2025-07-13,17:37:40:688,02631,----,
2025-07-13,17:37:40:800,02631,----,
2025-07-13,17:37:40:909,02573,----,
2025-07-13,17:37:41:015,02129,----,
2025-07-13,17:37:41:130,02131,----,
2025-07-13,17:37:41:241,02209,----,
2025-07-13,17:37:41:351,02209,----,
2025-07-13,17:37:41:453,02859,----,
2025-07-13,17:37:41:566,02808,----,
2025-07-13,17:37:41:679,02919,----,
2025-07-13,17:37:41:780,03345,----,
2025-07-13,17:37:41:895,03345,----,
2025-07-13,17:37:41:999,03339,----,
2025-07-13,17:37:42:108,03347,----,
2025-07-13,17:37:42:222,03502,----,
2025-07-13,17:37:42:336,03502,----,
2025-07-13,17:37:42:439,03496,----,
2025-07-13,17:37:42:550,03495,----,
2025-07-13,17:37:42:662,03504,----,
2025-07-13,17:37:42:765,03510,----,
2025-07-13,17:37:42:878,03510,----,
2025-07-13,17:37:42:990,03578,----,
2025-07-13,17:37:43:096,03583,----,
2025-07-13,17:37:43:209,03585,----,
2025-07-13,17:37:43:312,03585,----,
2025-07-13,17:37:43:425,03588,----,
2025-07-13,17:37:43:537,03592,----,
2025-07-13,17:37:43:645,03564,----,
2025-07-13,17:37:43:750,03557,----,
2025-07-13,17:37:43:865,03557,----,
2025-07-13,17:37:43:968,03534,----,
2025-07-13,17:37:44:081,03155,----,
2025-07-13,17:37:44:195,03087,----,
2025-07-13,17:37:44:298,02992,----,
2025-07-13,17:37:44:411,02992,----,
2025-07-13,17:37:44:514,02687,----,
2025-07-13,17:37:44:627,02649,----,
2025-07-13,17:37:44:740,02713,----,
2025-07-13,17:37:44:845,02713,----,
2025-07-13,17:37:44:969,02562,----,
2025-07-13,17:37:45:071,02550,----,
2025-07-13,17:37:45:182,02531,----,
2025-07-13,17:37:45:283,04623,----,
2025-07-13,17:37:45:396,04623,----,
2025-07-13,17:37:45:503,04672,----,
2025-07-13,17:37:45:611,04653,----,
2025-07-13,17:37:45:729,04335,----,
2025-07-13,17:37:45:831,04335,----,
2025-07-13,17:37:45:939,04341,----,
2025-07-13,17:37:46:051,04359,----,
2025-07-13,17:37:46:160,03178,----,
2025-07-13,17:37:46:278,03161,----,
2025-07-13,17:37:46:377,03161,----,
2025-07-13,17:37:46:489,03147,----,
2025-07-13,17:37:46:600,03072,----,
2025-07-13,17:37:46:703,03074,----,
2025-07-13,17:37:46:822,03074,----,
2025-07-13,17:37:46:926,03080,----,
2025-07-13,17:37:47:030,03150,----,
2025-07-13,17:37:47:150,03152,----,
2025-07-13,17:37:47:261,03157,----,
2025-07-13,17:37:47:378,03157,----,
2025-07-13,17:37:47:494,03210,----,
2025-07-13,17:37:47:602,03207,----,
2025-07-13,17:37:47:711,03196,----,
2025-07-13,17:37:47:813,03247,----,
2025-07-13,17:37:47:929,03247,----,
2025-07-13,17:37:48:036,03291,----,
2025-07-13,17:37:48:156,03293,----,
2025-07-13,17:37:48:262,03708,----,
2025-07-13,17:37:48:366,03711,----,
2025-07-13,17:37:48:470,03711,----,
2025-07-13,17:37:48:581,03646,----,
2025-07-13,17:37:48:699,03062,----,
2025-07-13,17:37:48:795,03055,----,
2025-07-13,17:37:48:913,03055,----,
2025-07-13,17:37:49:025,03312,----,
2025-07-13,17:37:49:134,05199,----,
2025-07-13,17:37:49:243,05038,----,
2025-07-13,17:37:49:352,04845,----,
2025-07-13,17:37:49:459,04845,----,
2025-07-13,17:37:49:567,03327,----,
2025-07-13,17:37:49:676,03343,----,
2025-07-13,17:37:49:783,03422,----,
2025-07-13,17:37:49:902,05211,----,
2025-07-13,17:37:50:005,05211,----,
2025-07-13,17:37:50:114,05313,----,
2025-07-13,17:37:50:223,05428,----,
2025-07-13,17:37:50:329,06357,----,
2025-07-13,17:37:50:437,06357,----,
2025-07-13,17:37:50:551,06350,----,
2025-07-13,17:37:50:661,06340,----,
