DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:51:10:508,06595,----,
2025-06-24,21:51:10:616,06603,----,
2025-06-24,21:51:10:719,06649,----,
2025-06-24,21:51:10:833,06677,----,
2025-06-24,21:51:10:946,06703,----,
2025-06-24,21:51:11:048,06748,----,
2025-06-24,21:51:11:161,06757,----,
2025-06-24,21:51:11:277,06804,----,
2025-06-24,21:51:11:378,06832,----,
2025-06-24,21:51:11:490,06860,----,
2025-06-24,21:51:11:601,06889,----,
2025-06-24,21:51:11:705,06657,----,
2025-06-24,21:51:11:818,06530,----,
2025-06-24,21:51:11:933,05763,----,
2025-06-24,21:51:12:034,05841,----,
2025-06-24,21:51:12:146,05761,----,
2025-06-24,21:51:12:260,05656,----,
2025-06-24,21:51:12:359,05324,----,
2025-06-24,21:51:12:472,03447,----,
2025-06-24,21:51:12:585,01965,----,
2025-06-24,21:51:12:697,01823,----,
2025-06-24,21:51:12:801,01738,----,
2025-06-24,21:51:12:914,01745,----,
2025-06-24,21:51:13:016,01775,----,
2025-06-24,21:51:13:130,01761,----,
2025-06-24,21:51:13:244,01681,----,
2025-06-24,21:51:13:347,01667,----,
2025-06-24,21:51:13:458,01660,----,
2025-06-24,21:51:13:567,01630,----,
2025-06-24,21:51:13:680,01612,----,
2025-06-24,21:51:13:792,01802,----,
2025-06-24,21:51:13:894,03170,----,
2025-06-24,21:51:14:004,03998,----,
2025-06-24,21:51:14:113,04398,----,
2025-06-24,21:51:14:225,04642,----,
2025-06-24,21:51:14:336,04886,----,
2025-06-24,21:51:14:440,05068,----,
2025-06-24,21:51:14:550,05219,----,
2025-06-24,21:51:14:663,05373,----,
2025-06-24,21:51:14:776,05500,----,
2025-06-24,21:51:14:876,05657,----,
2025-06-24,21:51:14:987,05744,----,
2025-06-24,21:51:15:100,05304,----,
2025-06-24,21:51:15:210,04939,----,
2025-06-24,21:51:15:324,03160,----,
2025-06-24,21:51:15:425,02012,----,
2025-06-24,21:51:15:543,01854,----,
2025-06-24,21:51:15:641,01794,----,
2025-06-24,21:51:15:751,01807,----,
2025-06-24,21:51:15:864,01802,----,
2025-06-24,21:51:15:974,01714,----,
2025-06-24,21:51:16:085,01658,----,
2025-06-24,21:51:16:191,01635,----,
2025-06-24,21:51:16:306,01615,----,
2025-06-24,21:51:16:409,01608,----,
2025-06-24,21:51:16:519,01803,----,
2025-06-24,21:51:16:635,03262,----,
2025-06-24,21:51:16:734,03903,----,
2025-06-24,21:51:16:846,04168,----,
2025-06-24,21:51:16:956,04436,----,
2025-06-24,21:51:17:066,04608,----,
2025-06-24,21:51:17:182,04779,----,
2025-06-24,21:51:17:283,04953,----,
2025-06-24,21:51:17:399,05081,----,
2025-06-24,21:51:17:511,05231,----,
2025-06-24,21:51:17:609,05157,----,
2025-06-24,21:51:17:722,04452,----,
2025-06-24,21:51:17:837,04315,----,
2025-06-24,21:51:17:949,02519,----,
2025-06-24,21:51:18:049,02011,----,
2025-06-24,21:51:18:161,01840,----,
2025-06-24,21:51:18:275,01769,----,
2025-06-24,21:51:18:375,01784,----,
2025-06-24,21:51:18:488,01798,----,
2025-06-24,21:51:18:599,01776,----,
2025-06-24,21:51:18:713,01753,----,
2025-06-24,21:51:18:821,01747,----,
2025-06-24,21:51:18:926,01744,----,
2025-06-24,21:51:19:039,01707,----,
2025-06-24,21:51:19:142,02689,----,
2025-06-24,21:51:19:257,03678,----,
2025-06-24,21:51:19:360,04044,----,
2025-06-24,21:51:19:474,04282,----,
2025-06-24,21:51:19:580,04503,----,
2025-06-24,21:51:19:688,04674,----,
2025-06-24,21:51:19:803,04824,----,
2025-06-24,21:51:19:916,04980,----,
2025-06-24,21:51:20:017,05125,----,
2025-06-24,21:51:20:130,05244,----,
2025-06-24,21:51:20:243,05378,----,
2025-06-24,21:51:20:348,05409,----,
2025-06-24,21:51:20:464,04705,----,
2025-06-24,21:51:20:573,04494,----,
2025-06-24,21:51:20:673,02920,----,
2025-06-24,21:51:20:786,02122,----,
2025-06-24,21:51:20:898,01936,----,
2025-06-24,21:51:21:010,01877,----,
2025-06-24,21:51:21:110,01849,----,
2025-06-24,21:51:21:225,01835,----,
2025-06-24,21:51:21:328,01812,----,
2025-06-24,21:51:21:445,01775,----,
2025-06-24,21:51:21:554,01723,----,
2025-06-24,21:51:21:665,01728,----,
2025-06-24,21:51:21:770,01715,----,
2025-06-24,21:51:21:882,01675,----,
2025-06-24,21:51:21:985,02137,----,
2025-06-24,21:51:22:099,03408,----,
2025-06-24,21:51:22:213,03921,----,
2025-06-24,21:51:22:324,04209,----,
2025-06-24,21:51:22:424,04424,----,
2025-06-24,21:51:22:538,04574,----,
2025-06-24,21:51:22:649,04767,----,
2025-06-24,21:51:22:763,04915,----,
2025-06-24,21:51:22:861,05062,----,
2025-06-24,21:51:22:974,05147,----,
2025-06-24,21:51:23:087,05286,----,
2025-06-24,21:51:23:190,05414,----,
2025-06-24,21:51:23:304,05269,----,
2025-06-24,21:51:23:414,04590,----,
2025-06-24,21:51:23:528,03113,----,
2025-06-24,21:51:23:628,02111,----,
2025-06-24,21:51:23:740,01911,----,
2025-06-24,21:51:23:853,01834,----,
2025-06-24,21:51:23:956,01819,----,
2025-06-24,21:51:24:063,01771,----,
