DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:45:31:344,06577,----,
2025-06-24,21:45:31:457,06624,----,
2025-06-24,21:45:31:579,06673,----,
2025-06-24,21:45:31:690,06698,----,
2025-06-24,21:45:31:806,06725,----,
2025-06-24,21:45:31:907,06754,----,
2025-06-24,21:45:32:022,06800,----,
2025-06-24,21:45:32:136,06825,----,
2025-06-24,21:45:32:238,06708,----,
2025-06-24,21:45:32:351,06734,----,
2025-06-24,21:45:32:454,06265,----,
2025-06-24,21:45:32:568,05714,----,
2025-06-24,21:45:32:681,05402,----,
2025-06-24,21:45:32:790,05299,----,
2025-06-24,21:45:32:890,04463,----,
2025-06-24,21:45:33:002,03101,----,
2025-06-24,21:45:33:111,02041,----,
2025-06-24,21:45:33:227,01993,----,
2025-06-24,21:45:33:339,01854,----,
2025-06-24,21:45:33:438,01814,----,
2025-06-24,21:45:33:551,01820,----,
2025-06-24,21:45:33:662,01825,----,
2025-06-24,21:45:33:775,01825,----,
2025-06-24,21:45:33:876,01840,----,
2025-06-24,21:45:33:989,01816,----,
2025-06-24,21:45:34:101,01777,----,
2025-06-24,21:45:34:213,01764,----,
2025-06-24,21:45:34:317,01751,----,
2025-06-24,21:45:34:428,01731,----,
2025-06-24,21:45:34:538,01724,----,
2025-06-24,21:45:34:651,01724,----,
2025-06-24,21:45:34:761,01743,----,
2025-06-24,21:45:34:868,01779,----,
2025-06-24,21:45:34:969,02344,----,
2025-06-24,21:45:35:082,03543,----,
2025-06-24,21:45:35:195,04022,----,
2025-06-24,21:45:35:307,04316,----,
2025-06-24,21:45:35:420,04577,----,
2025-06-24,21:45:35:519,04810,----,
2025-06-24,21:45:35:632,04945,----,
2025-06-24,21:45:35:737,05111,----,
2025-06-24,21:45:35:848,05222,----,
2025-06-24,21:45:35:960,05207,----,
2025-06-24,21:45:36:074,04414,----,
2025-06-24,21:45:36:176,03211,----,
2025-06-24,21:45:36:292,02171,----,
2025-06-24,21:45:36:391,01999,----,
2025-06-24,21:45:36:502,01872,----,
2025-06-24,21:45:36:611,01857,----,
2025-06-24,21:45:36:723,01849,----,
2025-06-24,21:45:36:835,01849,----,
2025-06-24,21:45:36:942,01796,----,
2025-06-24,21:45:37:056,01768,----,
2025-06-24,21:45:37:158,01753,----,
2025-06-24,21:45:37:272,01746,----,
2025-06-24,21:45:37:386,01738,----,
2025-06-24,21:45:37:487,01744,----,
2025-06-24,21:45:37:596,01751,----,
2025-06-24,21:45:37:710,01758,----,
2025-06-24,21:45:37:814,01763,----,
2025-06-24,21:45:37:927,02095,----,
2025-06-24,21:45:38:038,03373,----,
2025-06-24,21:45:38:152,03897,----,
2025-06-24,21:45:38:253,04219,----,
2025-06-24,21:45:38:366,04444,----,
2025-06-24,21:45:38:472,04647,----,
2025-06-24,21:45:38:586,04811,----,
2025-06-24,21:45:38:700,04972,----,
2025-06-24,21:45:38:799,05112,----,
2025-06-24,21:45:38:909,05189,----,
2025-06-24,21:45:39:020,05262,----,
2025-06-24,21:45:39:144,04632,----,
2025-06-24,21:45:39:254,04363,----,
2025-06-24,21:45:39:368,02278,----,
2025-06-24,21:45:39:481,02005,----,
2025-06-24,21:45:39:582,01825,----,
2025-06-24,21:45:39:690,01820,----,
2025-06-24,21:45:39:802,01828,----,
2025-06-24,21:45:39:907,01828,----,
2025-06-24,21:45:40:018,01835,----,
2025-06-24,21:45:40:127,01785,----,
2025-06-24,21:45:40:238,01750,----,
2025-06-24,21:45:40:354,01727,----,
2025-06-24,21:45:40:465,01720,----,
2025-06-24,21:45:40:564,01720,----,
2025-06-24,21:45:40:676,01726,----,
2025-06-24,21:45:40:793,01740,----,
2025-06-24,21:45:40:893,01749,----,
2025-06-24,21:45:41:007,01771,----,
2025-06-24,21:45:41:120,02432,----,
2025-06-24,21:45:41:221,03491,----,
2025-06-24,21:45:41:336,03886,----,
2025-06-24,21:45:41:438,04214,----,
2025-06-24,21:45:41:564,04413,----,
2025-06-24,21:45:41:666,04648,----,
2025-06-24,21:45:41:767,04806,----,
2025-06-24,21:45:41:879,04941,----,
2025-06-24,21:45:41:992,05075,----,
2025-06-24,21:45:42:097,05224,----,
2025-06-24,21:45:42:206,05328,----,
2025-06-24,21:45:42:319,05420,----,
2025-06-24,21:45:42:424,05490,----,
2025-06-24,21:45:42:547,05057,----,
2025-06-24,21:45:42:645,04658,----,
2025-06-24,21:45:42:756,03831,----,
2025-06-24,21:45:42:871,02135,----,
2025-06-24,21:45:42:978,01902,----,
2025-06-24,21:45:43:081,01857,----,
2025-06-24,21:45:43:197,01857,----,
2025-06-24,21:45:43:308,01836,----,
2025-06-24,21:45:43:410,01761,----,
2025-06-24,21:45:43:522,01740,----,
2025-06-24,21:45:43:632,01718,----,
2025-06-24,21:45:43:745,01711,----,
2025-06-24,21:45:43:849,01710,----,
2025-06-24,21:45:43:960,01723,----,
2025-06-24,21:45:44:062,01743,----,
2025-06-24,21:45:44:178,01759,----,
2025-06-24,21:45:44:291,02586,----,
2025-06-24,21:45:44:391,03534,----,
2025-06-24,21:45:44:503,03943,----,
2025-06-24,21:45:44:613,04246,----,
2025-06-24,21:45:44:725,04467,----,
2025-06-24,21:45:44:828,04706,----,
2025-06-24,21:45:44:942,04853,----,
