DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:48:15:895,05966,----,
2025-06-24,21:48:16:007,06008,----,
2025-06-24,21:48:16:111,06074,----,
2025-06-24,21:48:16:223,06099,----,
2025-06-24,21:48:16:338,06141,----,
2025-06-24,21:48:16:438,06170,----,
2025-06-24,21:48:16:550,06212,----,
2025-06-24,21:48:16:665,06279,----,
2025-06-24,21:48:16:774,06186,----,
2025-06-24,21:48:16:886,05886,----,
2025-06-24,21:48:16:989,05215,----,
2025-06-24,21:48:17:097,04976,----,
2025-06-24,21:48:17:212,04767,----,
2025-06-24,21:48:17:313,04728,----,
2025-06-24,21:48:17:431,04750,----,
2025-06-24,21:48:17:536,02870,----,
2025-06-24,21:48:17:650,01996,----,
2025-06-24,21:48:17:752,01814,----,
2025-06-24,21:48:17:863,01754,----,
2025-06-24,21:48:17:978,01755,----,
2025-06-24,21:48:18:086,01762,----,
2025-06-24,21:48:18:189,01744,----,
2025-06-24,21:48:18:303,01682,----,
2025-06-24,21:48:18:407,01652,----,
2025-06-24,21:48:18:520,01617,----,
2025-06-24,21:48:18:632,01580,----,
2025-06-24,21:48:18:742,01582,----,
2025-06-24,21:48:18:845,01593,----,
2025-06-24,21:48:18:957,01605,----,
2025-06-24,21:48:19:074,02021,----,
2025-06-24,21:48:19:172,03449,----,
2025-06-24,21:48:19:284,03859,----,
2025-06-24,21:48:19:396,04184,----,
2025-06-24,21:48:19:509,04336,----,
2025-06-24,21:48:19:614,04561,----,
2025-06-24,21:48:19:726,04777,----,
2025-06-24,21:48:19:828,04916,----,
2025-06-24,21:48:19:940,05026,----,
2025-06-24,21:48:20:052,05122,----,
2025-06-24,21:48:20:166,04901,----,
2025-06-24,21:48:20:269,04234,----,
2025-06-24,21:48:20:381,04145,----,
2025-06-24,21:48:20:492,02544,----,
2025-06-24,21:48:20:594,02084,----,
2025-06-24,21:48:20:707,01914,----,
2025-06-24,21:48:20:822,01826,----,
2025-06-24,21:48:20:932,01799,----,
2025-06-24,21:48:21:035,01724,----,
2025-06-24,21:48:21:144,01664,----,
2025-06-24,21:48:21:255,01643,----,
2025-06-24,21:48:21:369,01615,----,
2025-06-24,21:48:21:469,01584,----,
2025-06-24,21:48:21:586,01577,----,
2025-06-24,21:48:21:694,01596,----,
2025-06-24,21:48:21:804,01622,----,
2025-06-24,21:48:21:917,02133,----,
2025-06-24,21:48:22:016,03431,----,
2025-06-24,21:48:22:131,03842,----,
2025-06-24,21:48:22:244,04135,----,
2025-06-24,21:48:22:346,04378,----,
2025-06-24,21:48:22:457,04581,----,
2025-06-24,21:48:22:568,04716,----,
2025-06-24,21:48:22:682,04873,----,
2025-06-24,21:48:22:783,05005,----,
2025-06-24,21:48:22:895,05115,----,
2025-06-24,21:48:23:010,05250,----,
2025-06-24,21:48:23:112,05301,----,
2025-06-24,21:48:23:225,04609,----,
2025-06-24,21:48:23:346,04149,----,
2025-06-24,21:48:23:460,04112,----,
2025-06-24,21:48:23:571,02157,----,
2025-06-24,21:48:23:674,01872,----,
2025-06-24,21:48:23:786,01801,----,
2025-06-24,21:48:23:897,01792,----,
2025-06-24,21:48:24:010,01780,----,
2025-06-24,21:48:24:111,01681,----,
2025-06-24,21:48:24:224,01633,----,
2025-06-24,21:48:24:342,01618,----,
2025-06-24,21:48:24:440,01590,----,
2025-06-24,21:48:24:552,01575,----,
2025-06-24,21:48:24:664,01593,----,
2025-06-24,21:48:24:774,01605,----,
2025-06-24,21:48:24:886,01915,----,
2025-06-24,21:48:24:985,03112,----,
2025-06-24,21:48:25:108,03706,----,
2025-06-24,21:48:25:211,04069,----,
2025-06-24,21:48:25:315,04288,----,
2025-06-24,21:48:25:428,04493,----,
2025-06-24,21:48:25:533,04697,----,
2025-06-24,21:48:25:642,04840,----,
2025-06-24,21:48:25:753,04976,----,
2025-06-24,21:48:25:864,05073,----,
2025-06-24,21:48:25:977,05214,----,
2025-06-24,21:48:26:080,05278,----,
2025-06-24,21:48:26:192,04973,----,
2025-06-24,21:48:26:305,04188,----,
2025-06-24,21:48:26:408,04046,----,
2025-06-24,21:48:26:516,02221,----,
2025-06-24,21:48:26:634,01948,----,
2025-06-24,21:48:26:735,01799,----,
2025-06-24,21:48:26:848,01783,----,
2025-06-24,21:48:26:965,01770,----,
2025-06-24,21:48:27:066,01729,----,
2025-06-24,21:48:27:178,01673,----,
2025-06-24,21:48:27:284,01645,----,
2025-06-24,21:48:27:392,01629,----,
2025-06-24,21:48:27:504,01594,----,
2025-06-24,21:48:27:614,01604,----,
2025-06-24,21:48:27:726,01630,----,
2025-06-24,21:48:27:837,02174,----,
2025-06-24,21:48:27:940,03407,----,
2025-06-24,21:48:28:048,03834,----,
2025-06-24,21:48:28:174,04149,----,
2025-06-24,21:48:28:288,04415,----,
2025-06-24,21:48:28:400,04583,----,
2025-06-24,21:48:28:505,04770,----,
2025-06-24,21:48:28:617,04882,----,
2025-06-24,21:48:28:726,05027,----,
2025-06-24,21:48:28:836,05157,----,
2025-06-24,21:48:28:940,05253,----,
2025-06-24,21:48:29:053,05349,----,
2025-06-24,21:48:29:167,05310,----,
2025-06-24,21:48:29:269,04329,----,
2025-06-24,21:48:29:383,04175,----,
2025-06-24,21:48:29:499,02376,----,
