DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:50:27:521,05954,----,
2025-06-24,21:50:27:634,06025,----,
2025-06-24,21:50:27:736,06067,----,
2025-06-24,21:50:27:851,06111,----,
2025-06-24,21:50:27:965,06175,----,
2025-06-24,21:50:28:066,06221,----,
2025-06-24,21:50:28:179,06245,----,
2025-06-24,21:50:28:281,06289,----,
2025-06-24,21:50:28:395,06337,----,
2025-06-24,21:50:28:507,06399,----,
2025-06-24,21:50:28:619,04931,----,
2025-06-24,21:50:28:719,05157,----,
2025-06-24,21:50:28:836,05011,----,
2025-06-24,21:50:28:947,04432,----,
2025-06-24,21:50:29:049,04231,----,
2025-06-24,21:50:29:162,04029,----,
2025-06-24,21:50:29:275,04027,----,
2025-06-24,21:50:29:376,01912,----,
2025-06-24,21:50:29:489,01815,----,
2025-06-24,21:50:29:599,01666,----,
2025-06-24,21:50:29:714,01659,----,
2025-06-24,21:50:29:818,01672,----,
2025-06-24,21:50:29:931,01690,----,
2025-06-24,21:50:30:033,01690,----,
2025-06-24,21:50:30:143,01643,----,
2025-06-24,21:50:30:258,01614,----,
2025-06-24,21:50:30:370,01606,----,
2025-06-24,21:50:30:471,01572,----,
2025-06-24,21:50:30:582,01543,----,
2025-06-24,21:50:30:695,01544,----,
2025-06-24,21:50:30:808,02179,----,
2025-06-24,21:50:30:910,03474,----,
2025-06-24,21:50:31:021,03871,----,
2025-06-24,21:50:31:139,04128,----,
2025-06-24,21:50:31:234,04307,----,
2025-06-24,21:50:31:348,04409,----,
2025-06-24,21:50:31:463,04325,----,
2025-06-24,21:50:31:563,04271,----,
2025-06-24,21:50:31:673,04392,----,
2025-06-24,21:50:31:788,04274,----,
2025-06-24,21:50:31:898,04056,----,
2025-06-24,21:50:32:002,03999,----,
2025-06-24,21:50:32:114,04080,----,
2025-06-24,21:50:32:227,04094,----,
2025-06-24,21:50:32:328,03275,----,
2025-06-24,21:50:32:441,02027,----,
2025-06-24,21:50:32:549,01891,----,
2025-06-24,21:50:32:663,01904,----,
2025-06-24,21:50:32:772,01831,----,
2025-06-24,21:50:32:882,01806,----,
2025-06-24,21:50:32:987,01809,----,
2025-06-24,21:50:33:100,01801,----,
2025-06-24,21:50:33:205,01764,----,
2025-06-24,21:50:33:318,01717,----,
2025-06-24,21:50:33:422,01674,----,
2025-06-24,21:50:33:537,01581,----,
2025-06-24,21:50:33:651,01560,----,
2025-06-24,21:50:33:751,01597,----,
2025-06-24,21:50:33:865,02553,----,
2025-06-24,21:50:33:978,03572,----,
2025-06-24,21:50:34:082,03953,----,
2025-06-24,21:50:34:194,04215,----,
2025-06-24,21:50:34:306,04403,----,
2025-06-24,21:50:34:408,04609,----,
2025-06-24,21:50:34:524,04749,----,
2025-06-24,21:50:34:637,04907,----,
2025-06-24,21:50:34:736,05024,----,
2025-06-24,21:50:34:853,05069,----,
2025-06-24,21:50:34:953,04124,----,
2025-06-24,21:50:35:068,03887,----,
2025-06-24,21:50:35:182,02115,----,
2025-06-24,21:50:35:285,02175,----,
2025-06-24,21:50:35:397,02048,----,
2025-06-24,21:50:35:513,01848,----,
2025-06-24,21:50:35:620,01747,----,
2025-06-24,21:50:35:730,01741,----,
2025-06-24,21:50:35:832,01740,----,
2025-06-24,21:50:35:944,01753,----,
2025-06-24,21:50:36:052,01740,----,
2025-06-24,21:50:36:159,01671,----,
2025-06-24,21:50:36:279,01625,----,
2025-06-24,21:50:36:381,01569,----,
2025-06-24,21:50:36:494,01562,----,
2025-06-24,21:50:36:601,02159,----,
2025-06-24,21:50:36:712,03323,----,
2025-06-24,21:50:36:813,03804,----,
2025-06-24,21:50:36:925,04062,----,
2025-06-24,21:50:37:040,04294,----,
2025-06-24,21:50:37:154,04492,----,
2025-06-24,21:50:37:254,04672,----,
2025-06-24,21:50:37:366,04804,----,
2025-06-24,21:50:37:478,04946,----,
2025-06-24,21:50:37:584,05075,----,
2025-06-24,21:50:37:691,05145,----,
2025-06-24,21:50:37:805,04777,----,
2025-06-24,21:50:37:914,03967,----,
2025-06-24,21:50:38:025,03224,----,
2025-06-24,21:50:38:136,02076,----,
2025-06-24,21:50:38:238,01878,----,
2025-06-24,21:50:38:351,01754,----,
2025-06-24,21:50:38:455,01747,----,
2025-06-24,21:50:38:571,01747,----,
2025-06-24,21:50:38:673,01728,----,
2025-06-24,21:50:38:789,01679,----,
2025-06-24,21:50:38:901,01633,----,
2025-06-24,21:50:39:009,01602,----,
2025-06-24,21:50:39:112,01557,----,
2025-06-24,21:50:39:225,01566,----,
2025-06-24,21:50:39:339,02512,----,
2025-06-24,21:50:39:441,03486,----,
2025-06-24,21:50:39:560,03862,----,
2025-06-24,21:50:39:663,04168,----,
2025-06-24,21:50:39:778,04351,----,
2025-06-24,21:50:39:875,04570,----,
2025-06-24,21:50:39:988,04704,----,
2025-06-24,21:50:40:101,04850,----,
2025-06-24,21:50:40:212,05009,----,
2025-06-24,21:50:40:321,05117,----,
2025-06-24,21:50:40:435,05188,----,
2025-06-24,21:50:40:535,04644,----,
2025-06-24,21:50:40:647,04105,----,
2025-06-24,21:50:40:759,03959,----,
2025-06-24,21:50:40:867,02285,----,
2025-06-24,21:50:40:979,01977,----,
2025-06-24,21:50:41:080,01817,----,
