DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,21:20:07:545,02898,----,
2025-07-28,21:20:07:652,02881,----,
2025-07-28,21:20:07:760,02881,----,
2025-07-28,21:20:07:869,02897,----,
2025-07-28,21:20:07:977,02897,----,
2025-07-28,21:20:08:085,02912,----,
2025-07-28,21:20:08:193,02912,----,
2025-07-28,21:20:08:303,02913,----,
2025-07-28,21:20:08:412,02913,----,
2025-07-28,21:20:08:535,02913,----,
2025-07-28,21:20:08:644,02913,----,
2025-07-28,21:20:08:752,02913,----,
2025-07-28,21:20:08:862,02898,----,
2025-07-28,21:20:08:970,02939,----,
2025-07-28,21:20:09:078,02910,----,
2025-07-28,21:20:09:187,02770,----,
2025-07-28,21:20:09:295,02228,----,
2025-07-28,21:20:09:404,02057,----,
2025-07-28,21:20:09:512,01957,----,
2025-07-28,21:20:09:622,01866,----,
2025-07-28,21:20:09:732,01833,----,
2025-07-28,21:20:09:841,01832,----,
2025-07-28,21:20:09:949,01832,----,
2025-07-28,21:20:10:057,01855,----,
2025-07-28,21:20:10:167,01050,----,
2025-07-28,21:20:10:275,00648,----,
2025-07-28,21:20:10:384,00670,----,
2025-07-28,21:20:10:491,00670,----,
2025-07-28,21:20:10:600,00686,----,
2025-07-28,21:20:10:723,00662,----,
2025-07-28,21:20:10:818,00647,----,
2025-07-28,21:20:10:939,00625,----,
2025-07-28,21:20:11:040,00609,----,
2025-07-28,21:20:11:156,00609,----,
2025-07-28,21:20:11:264,00609,----,
2025-07-28,21:20:11:374,00609,----,
2025-07-28,21:20:11:482,00610,----,
2025-07-28,21:20:11:590,00609,----,
2025-07-28,21:20:11:699,00587,----,
2025-07-28,21:20:11:807,00587,----,
2025-07-28,21:20:11:914,00587,----,
2025-07-28,21:20:12:024,00587,----,
2025-07-28,21:20:12:134,00586,----,
2025-07-28,21:20:12:243,00586,----,
2025-07-28,21:20:12:352,00658,----,
2025-07-28,21:20:12:461,00776,----,
2025-07-28,21:20:12:570,00814,----,
2025-07-28,21:20:12:678,00905,----,
2025-07-28,21:20:12:801,00906,----,
2025-07-28,21:20:12:896,00942,----,
2025-07-28,21:20:13:018,00942,----,
2025-07-28,21:20:13:126,00943,----,
2025-07-28,21:20:13:233,00920,----,
2025-07-28,21:20:13:343,00921,----,
2025-07-28,21:20:13:454,00965,----,
2025-07-28,21:20:13:556,01004,----,
2025-07-28,21:20:13:673,01032,----,
2025-07-28,21:20:13:780,01017,----,
2025-07-28,21:20:13:891,01051,----,
2025-07-28,21:20:13:998,01069,----,
2025-07-28,21:20:14:108,01070,----,
2025-07-28,21:20:14:217,00688,----,
2025-07-28,21:20:14:324,00603,----,
2025-07-28,21:20:14:432,00529,----,
2025-07-28,21:20:14:540,00529,----,
2025-07-28,21:20:14:649,00656,----,
2025-07-28,21:20:14:758,00870,----,
2025-07-28,21:20:14:866,00950,----,
2025-07-28,21:20:14:974,01010,----,
2025-07-28,21:20:15:098,01039,----,
2025-07-28,21:20:15:207,01130,----,
2025-07-28,21:20:15:315,01190,----,
2025-07-28,21:20:15:423,01218,----,
2025-07-28,21:20:15:531,01259,----,
2025-07-28,21:20:15:640,01279,----,
2025-07-28,21:20:15:748,01301,----,
2025-07-28,21:20:15:858,01339,----,
2025-07-28,21:20:15:964,01359,----,
2025-07-28,21:20:16:072,01378,----,
2025-07-28,21:20:16:180,01394,----,
2025-07-28,21:20:16:291,01414,----,
2025-07-28,21:20:16:399,01448,----,
2025-07-28,21:20:16:507,01449,----,
2025-07-28,21:20:16:615,01469,----,
2025-07-28,21:20:16:738,01488,----,
2025-07-28,21:20:16:846,01506,----,
2025-07-28,21:20:16:953,01507,----,
2025-07-28,21:20:17:057,01525,----,
2025-07-28,21:20:17:170,01540,----,
2025-07-28,21:20:17:279,01556,----,
2025-07-28,21:20:17:388,01557,----,
2025-07-28,21:20:17:497,01572,----,
2025-07-28,21:20:17:606,00719,----,
2025-07-28,21:20:17:713,00688,----,
2025-07-28,21:20:17:821,00665,----,
2025-07-28,21:20:17:929,00677,----,
2025-07-28,21:20:18:038,00676,----,
2025-07-28,21:20:18:160,00676,----,
2025-07-28,21:20:18:268,00676,----,
2025-07-28,21:20:18:374,00665,----,
2025-07-28,21:20:18:482,00665,----,
2025-07-28,21:20:18:589,00644,----,
2025-07-28,21:20:18:697,00628,----,
2025-07-28,21:20:18:806,00628,----,
2025-07-28,21:20:18:914,00614,----,
2025-07-28,21:20:19:023,00614,----,
2025-07-28,21:20:19:132,00614,----,
2025-07-28,21:20:19:242,00613,----,
2025-07-28,21:20:19:350,00600,----,
2025-07-28,21:20:19:460,00600,----,
2025-07-28,21:20:19:567,00679,----,
2025-07-28,21:20:19:677,00750,----,
2025-07-28,21:20:19:800,00821,----,
2025-07-28,21:20:19:909,00919,----,
2025-07-28,21:20:20:005,01030,----,
2025-07-28,21:20:20:125,01067,----,
2025-07-28,21:20:20:233,01126,----,
2025-07-28,21:20:20:340,01115,----,
2025-07-28,21:20:20:446,00983,----,
2025-07-28,21:20:20:553,00947,----,
2025-07-28,21:20:20:675,00947,----,
2025-07-28,21:20:20:782,00973,----,
2025-07-28,21:20:20:889,00973,----,
2025-07-28,21:20:20:999,00941,----,
2025-07-28,21:20:21:108,00964,----,
