DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,21:55:12:853,02858,----,
2025-07-28,21:55:12:962,02859,----,
2025-07-28,21:55:13:071,02859,----,
2025-07-28,21:55:13:181,02860,----,
2025-07-28,21:55:13:290,02861,----,
2025-07-28,21:55:13:398,02862,----,
2025-07-28,21:55:13:520,02863,----,
2025-07-28,21:55:13:615,02864,----,
2025-07-28,21:55:13:723,02865,----,
2025-07-28,21:55:13:834,02865,----,
2025-07-28,21:55:13:957,02866,----,
2025-07-28,21:55:14:063,02866,----,
2025-07-28,21:55:14:173,02865,----,
2025-07-28,21:55:14:282,02865,----,
2025-07-28,21:55:14:391,02865,----,
2025-07-28,21:55:14:500,02865,----,
2025-07-28,21:55:14:608,02864,----,
2025-07-28,21:55:14:719,02864,----,
2025-07-28,21:55:14:828,02864,----,
2025-07-28,21:55:14:937,02863,----,
2025-07-28,21:55:15:048,02863,----,
2025-07-28,21:55:15:158,02847,----,
2025-07-28,21:55:15:267,02847,----,
2025-07-28,21:55:15:376,02847,----,
2025-07-28,21:55:15:485,01271,----,
2025-07-28,21:55:15:594,00937,----,
2025-07-28,21:55:15:703,00922,----,
2025-07-28,21:55:15:802,00942,----,
2025-07-28,21:55:15:920,00968,----,
2025-07-28,21:55:16:027,00968,----,
2025-07-28,21:55:16:135,00949,----,
2025-07-28,21:55:16:246,00932,----,
2025-07-28,21:55:16:354,00915,----,
2025-07-28,21:55:16:462,00914,----,
2025-07-28,21:55:16:570,00900,----,
2025-07-28,21:55:16:679,00900,----,
2025-07-28,21:55:16:786,00876,----,
2025-07-28,21:55:16:910,00852,----,
2025-07-28,21:55:17:015,00836,----,
2025-07-28,21:55:17:124,00819,----,
2025-07-28,21:55:17:233,00798,----,
2025-07-28,21:55:17:342,00776,----,
2025-07-28,21:55:17:448,00754,----,
2025-07-28,21:55:17:556,00701,----,
2025-07-28,21:55:17:664,00668,----,
2025-07-28,21:55:17:773,00638,----,
2025-07-28,21:55:17:881,00623,----,
2025-07-28,21:55:18:004,00607,----,
2025-07-28,21:55:18:112,00591,----,
2025-07-28,21:55:18:219,00590,----,
2025-07-28,21:55:18:328,00577,----,
2025-07-28,21:55:18:438,00577,----,
2025-07-28,21:55:18:548,00577,----,
2025-07-28,21:55:18:655,00577,----,
2025-07-28,21:55:18:765,00590,----,
2025-07-28,21:55:18:873,00591,----,
2025-07-28,21:55:18:983,00606,----,
2025-07-28,21:55:19:090,00607,----,
2025-07-28,21:55:19:199,00621,----,
2025-07-28,21:55:19:308,00638,----,
2025-07-28,21:55:19:416,00657,----,
2025-07-28,21:55:19:525,00675,----,
2025-07-28,21:55:19:633,00723,----,
2025-07-28,21:55:19:740,00742,----,
2025-07-28,21:55:19:850,00768,----,
2025-07-28,21:55:19:973,00769,----,
2025-07-28,21:55:20:098,00762,----,
2025-07-28,21:55:20:208,00777,----,
2025-07-28,21:55:20:303,00776,----,
2025-07-28,21:55:20:424,00754,----,
2025-07-28,21:55:20:533,00775,----,
2025-07-28,21:55:20:640,00797,----,
2025-07-28,21:55:20:749,00825,----,
2025-07-28,21:55:20:857,00825,----,
2025-07-28,21:55:20:964,00826,----,
2025-07-28,21:55:21:073,00826,----,
2025-07-28,21:55:21:180,00826,----,
2025-07-28,21:55:21:290,00876,----,
2025-07-28,21:55:21:398,00906,----,
2025-07-28,21:55:21:506,00952,----,
2025-07-28,21:55:21:616,00985,----,
2025-07-28,21:55:21:724,01014,----,
2025-07-28,21:55:21:836,01040,----,
2025-07-28,21:55:21:944,01068,----,
2025-07-28,21:55:22:053,01122,----,
2025-07-28,21:55:22:164,01156,----,
2025-07-28,21:55:22:273,01208,----,
2025-07-28,21:55:22:380,01164,----,
2025-07-28,21:55:22:490,01107,----,
2025-07-28,21:55:22:599,01015,----,
2025-07-28,21:55:22:708,00006,----,
2025-07-28,21:55:22:831,00941,----,
2025-07-28,21:55:22:940,01466,----,
2025-07-28,21:55:23:048,01731,----,
2025-07-28,21:55:23:158,01875,----,
2025-07-28,21:55:23:267,01986,----,
2025-07-28,21:55:23:374,02061,----,
2025-07-28,21:55:23:482,02093,----,
2025-07-28,21:55:23:589,02133,----,
2025-07-28,21:55:23:698,02166,----,
2025-07-28,21:55:23:806,02257,----,
2025-07-28,21:55:23:915,02279,----,
2025-07-28,21:55:24:025,02312,----,
2025-07-28,21:55:24:131,02355,----,
2025-07-28,21:55:24:239,02371,----,
2025-07-28,21:55:24:362,02401,----,
2025-07-28,21:55:24:471,02435,----,
2025-07-28,21:55:24:580,02461,----,
2025-07-28,21:55:24:688,02486,----,
2025-07-28,21:55:24:798,02505,----,
2025-07-28,21:55:24:907,01072,----,
2025-07-28,21:55:25:015,00847,----,
2025-07-28,21:55:25:125,00847,----,
2025-07-28,21:55:25:234,00828,----,
2025-07-28,21:55:25:344,00815,----,
2025-07-28,21:55:25:453,00814,----,
2025-07-28,21:55:25:559,00814,----,
2025-07-28,21:55:25:668,00814,----,
2025-07-28,21:55:25:775,00814,----,
2025-07-28,21:55:25:883,00813,----,
2025-07-28,21:55:25:991,00797,----,
2025-07-28,21:55:26:100,00777,----,
2025-07-28,21:55:26:221,00760,----,
2025-07-28,21:55:26:330,00742,----,
2025-07-28,21:55:26:440,00741,----,
