DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,21:46:21:239,03173,----,
2025-07-28,21:46:21:346,03150,----,
2025-07-28,21:46:21:454,03149,----,
2025-07-28,21:46:21:562,03148,----,
2025-07-28,21:46:21:670,03147,----,
2025-07-28,21:46:21:777,03135,----,
2025-07-28,21:46:21:886,03135,----,
2025-07-28,21:46:21:996,03135,----,
2025-07-28,21:46:22:106,03136,----,
2025-07-28,21:46:22:214,03150,----,
2025-07-28,21:46:22:323,03150,----,
2025-07-28,21:46:22:430,03150,----,
2025-07-28,21:46:22:540,03150,----,
2025-07-28,21:46:22:648,03150,----,
2025-07-28,21:46:22:756,03150,----,
2025-07-28,21:46:22:864,03150,----,
2025-07-28,21:46:22:989,03151,----,
2025-07-28,21:46:23:096,03151,----,
2025-07-28,21:46:23:204,03152,----,
2025-07-28,21:46:23:313,03153,----,
2025-07-28,21:46:23:423,03154,----,
2025-07-28,21:46:23:531,01461,----,
2025-07-28,21:46:23:643,00775,----,
2025-07-28,21:46:23:750,00720,----,
2025-07-28,21:46:23:858,00700,----,
2025-07-28,21:46:23:964,00699,----,
2025-07-28,21:46:24:072,00700,----,
2025-07-28,21:46:24:185,00700,----,
2025-07-28,21:46:24:289,00700,----,
2025-07-28,21:46:24:397,00673,----,
2025-07-28,21:46:24:505,00649,----,
2025-07-28,21:46:24:628,00631,----,
2025-07-28,21:46:24:737,00631,----,
2025-07-28,21:46:24:846,00614,----,
2025-07-28,21:46:24:953,00614,----,
2025-07-28,21:46:25:063,00613,----,
2025-07-28,21:46:25:171,00596,----,
2025-07-28,21:46:25:278,00595,----,
2025-07-28,21:46:25:386,00578,----,
2025-07-28,21:46:25:494,00536,----,
2025-07-28,21:46:25:602,00536,----,
2025-07-28,21:46:25:709,00495,----,
2025-07-28,21:46:25:818,00459,----,
2025-07-28,21:46:25:927,00459,----,
2025-07-28,21:46:26:050,00442,----,
2025-07-28,21:46:26:156,00424,----,
2025-07-28,21:46:26:265,00424,----,
2025-07-28,21:46:26:374,00423,----,
2025-07-28,21:46:26:480,00409,----,
2025-07-28,21:46:26:589,00409,----,
2025-07-28,21:46:26:696,00409,----,
2025-07-28,21:46:26:804,00410,----,
2025-07-28,21:46:26:912,00429,----,
2025-07-28,21:46:27:020,00442,----,
2025-07-28,21:46:27:143,00456,----,
2025-07-28,21:46:27:251,00456,----,
2025-07-28,21:46:27:360,00469,----,
2025-07-28,21:46:27:469,00485,----,
2025-07-28,21:46:27:576,00502,----,
2025-07-28,21:46:27:684,00528,----,
2025-07-28,21:46:27:796,00589,----,
2025-07-28,21:46:27:903,00618,----,
2025-07-28,21:46:28:013,00638,----,
2025-07-28,21:46:28:122,00653,----,
2025-07-28,21:46:28:232,00667,----,
2025-07-28,21:46:28:340,00667,----,
2025-07-28,21:46:28:448,00668,----,
2025-07-28,21:46:28:557,00668,----,
2025-07-28,21:46:28:666,00668,----,
2025-07-28,21:46:28:775,00646,----,
2025-07-28,21:46:28:885,00647,----,
2025-07-28,21:46:28:993,00665,----,
2025-07-28,21:46:29:101,00665,----,
2025-07-28,21:46:29:211,00679,----,
2025-07-28,21:46:29:320,00680,----,
2025-07-28,21:46:29:430,00680,----,
2025-07-28,21:46:29:538,00680,----,
2025-07-28,21:46:29:648,00710,----,
2025-07-28,21:46:29:755,00746,----,
2025-07-28,21:46:29:864,00760,----,
2025-07-28,21:46:29:988,00774,----,
2025-07-28,21:46:30:095,00774,----,
2025-07-28,21:46:30:193,00822,----,
2025-07-28,21:46:30:313,00802,----,
2025-07-28,21:46:30:420,00790,----,
2025-07-28,21:46:30:529,00791,----,
2025-07-28,21:46:30:639,00849,----,
2025-07-28,21:46:30:742,00870,----,
2025-07-28,21:46:30:850,00946,----,
2025-07-28,21:46:30:962,00971,----,
2025-07-28,21:46:31:070,00901,----,
2025-07-28,21:46:31:179,00694,----,
2025-07-28,21:46:31:287,00694,----,
2025-07-28,21:46:31:411,00849,----,
2025-07-28,21:46:31:505,01214,----,
2025-07-28,21:46:31:615,01428,----,
2025-07-28,21:46:31:725,01566,----,
2025-07-28,21:46:31:834,01694,----,
2025-07-28,21:46:31:958,01776,----,
2025-07-28,21:46:32:065,01854,----,
2025-07-28,21:46:32:173,01911,----,
2025-07-28,21:46:32:283,01950,----,
2025-07-28,21:46:32:391,02003,----,
2025-07-28,21:46:32:498,02034,----,
2025-07-28,21:46:32:599,02061,----,
2025-07-28,21:46:32:714,02107,----,
2025-07-28,21:46:32:823,02129,----,
2025-07-28,21:46:32:931,02150,----,
2025-07-28,21:46:33:040,02171,----,
2025-07-28,21:46:33:149,02201,----,
2025-07-28,21:46:33:259,02201,----,
2025-07-28,21:46:33:365,02216,----,
2025-07-28,21:46:33:474,02235,----,
2025-07-28,21:46:33:585,02254,----,
2025-07-28,21:46:33:706,02271,----,
2025-07-28,21:46:33:804,02303,----,
2025-07-28,21:46:33:925,02303,----,
2025-07-28,21:46:34:030,02339,----,
2025-07-28,21:46:34:134,02339,----,
2025-07-28,21:46:34:252,02340,----,
2025-07-28,21:46:34:352,02370,----,
2025-07-28,21:46:34:469,02371,----,
2025-07-28,21:46:34:578,02360,----,
2025-07-28,21:46:34:689,02359,----,
2025-07-28,21:46:34:796,01152,----,
