DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,21:35:56:338,02823,----,
2025-07-28,21:35:56:449,02823,----,
2025-07-28,21:35:56:557,02824,----,
2025-07-28,21:35:56:665,02839,----,
2025-07-28,21:35:56:773,02839,----,
2025-07-28,21:35:56:879,02827,----,
2025-07-28,21:35:56:989,02826,----,
2025-07-28,21:35:57:114,02812,----,
2025-07-28,21:35:57:209,02811,----,
2025-07-28,21:35:57:318,02811,----,
2025-07-28,21:35:57:427,02811,----,
2025-07-28,21:35:57:536,02810,----,
2025-07-28,21:35:57:658,02810,----,
2025-07-28,21:35:57:767,02810,----,
2025-07-28,21:35:57:875,02810,----,
2025-07-28,21:35:57:984,02810,----,
2025-07-28,21:35:58:090,02810,----,
2025-07-28,21:35:58:199,02810,----,
2025-07-28,21:35:58:303,02810,----,
2025-07-28,21:35:58:415,02811,----,
2025-07-28,21:35:58:523,02812,----,
2025-07-28,21:35:58:633,02812,----,
2025-07-28,21:35:58:741,02813,----,
2025-07-28,21:35:58:850,02814,----,
2025-07-28,21:35:58:974,02814,----,
2025-07-28,21:35:59:082,02815,----,
2025-07-28,21:35:59:191,01463,----,
2025-07-28,21:35:59:292,00584,----,
2025-07-28,21:35:59:408,00571,----,
2025-07-28,21:35:59:516,00571,----,
2025-07-28,21:35:59:624,00588,----,
2025-07-28,21:35:59:734,00588,----,
2025-07-28,21:35:59:843,00589,----,
2025-07-28,21:35:59:950,00589,----,
2025-07-28,21:36:00:057,00567,----,
2025-07-28,21:36:00:165,00567,----,
2025-07-28,21:36:00:274,00555,----,
2025-07-28,21:36:00:382,00555,----,
2025-07-28,21:36:00:492,00556,----,
2025-07-28,21:36:00:600,00556,----,
2025-07-28,21:36:00:708,00536,----,
2025-07-28,21:36:00:817,00519,----,
2025-07-28,21:36:00:940,00519,----,
2025-07-28,21:36:01:047,00497,----,
2025-07-28,21:36:01:156,00458,----,
2025-07-28,21:36:01:264,00447,----,
2025-07-28,21:36:01:371,00461,----,
2025-07-28,21:36:01:481,00432,----,
2025-07-28,21:36:01:590,00414,----,
2025-07-28,21:36:01:699,00380,----,
2025-07-28,21:36:01:808,00379,----,
2025-07-28,21:36:01:916,00379,----,
2025-07-28,21:36:02:025,00379,----,
2025-07-28,21:36:02:133,00392,----,
2025-07-28,21:36:02:242,00392,----,
2025-07-28,21:36:02:350,00407,----,
2025-07-28,21:36:02:459,00407,----,
2025-07-28,21:36:02:569,00461,----,
2025-07-28,21:36:02:678,00545,----,
2025-07-28,21:36:02:787,00633,----,
2025-07-28,21:36:02:895,00876,----,
2025-07-28,21:36:03:018,01115,----,
2025-07-28,21:36:03:126,01262,----,
2025-07-28,21:36:03:232,01367,----,
2025-07-28,21:36:03:341,01454,----,
2025-07-28,21:36:03:449,01563,----,
2025-07-28,21:36:03:557,01550,----,
2025-07-28,21:36:03:666,01431,----,
2025-07-28,21:36:03:776,01175,----,
2025-07-28,21:36:03:885,00981,----,
2025-07-28,21:36:03:992,00910,----,
2025-07-28,21:36:04:102,00727,----,
2025-07-28,21:36:04:210,00760,----,
2025-07-28,21:36:04:317,00846,----,
2025-07-28,21:36:04:427,00870,----,
2025-07-28,21:36:04:536,00852,----,
2025-07-28,21:36:04:646,00833,----,
2025-07-28,21:36:04:771,00858,----,
2025-07-28,21:36:04:865,00884,----,
2025-07-28,21:36:04:987,00816,----,
2025-07-28,21:36:05:096,00848,----,
2025-07-28,21:36:05:206,00930,----,
2025-07-28,21:36:05:314,00953,----,
2025-07-28,21:36:05:423,00887,----,
2025-07-28,21:36:05:530,00887,----,
2025-07-28,21:36:05:638,00925,----,
2025-07-28,21:36:05:744,00958,----,
2025-07-28,21:36:05:852,01044,----,
2025-07-28,21:36:05:960,01094,----,
2025-07-28,21:36:06:068,01108,----,
2025-07-28,21:36:06:192,01151,----,
2025-07-28,21:36:06:300,01218,----,
2025-07-28,21:36:06:409,01245,----,
2025-07-28,21:36:06:518,01283,----,
2025-07-28,21:36:06:626,00918,----,
2025-07-28,21:36:06:735,00564,----,
2025-07-28,21:36:06:835,00489,----,
2025-07-28,21:36:06:953,00630,----,
2025-07-28,21:36:07:060,00890,----,
2025-07-28,21:36:07:168,01352,----,
2025-07-28,21:36:07:277,01574,----,
2025-07-28,21:36:07:386,01722,----,
2025-07-28,21:36:07:495,01823,----,
2025-07-28,21:36:07:601,01907,----,
2025-07-28,21:36:07:709,02020,----,
2025-07-28,21:36:07:818,02080,----,
2025-07-28,21:36:07:928,02113,----,
2025-07-28,21:36:08:049,02180,----,
2025-07-28,21:36:08:157,02235,----,
2025-07-28,21:36:08:267,02259,----,
2025-07-28,21:36:08:376,02314,----,
2025-07-28,21:36:08:483,02334,----,
2025-07-28,21:36:08:592,02362,----,
2025-07-28,21:36:08:699,02407,----,
2025-07-28,21:36:08:808,02434,----,
2025-07-28,21:36:08:915,02459,----,
2025-07-28,21:36:09:023,02475,----,
2025-07-28,21:36:09:146,02490,----,
2025-07-28,21:36:09:239,02514,----,
2025-07-28,21:36:09:361,02539,----,
2025-07-28,21:36:09:468,02539,----,
2025-07-28,21:36:09:576,02555,----,
2025-07-28,21:36:09:685,02585,----,
2025-07-28,21:36:09:792,02603,----,
2025-07-28,21:36:09:900,02604,----,
