DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,21:26:42:742,02713,----,
2025-07-28,21:26:42:849,02713,----,
2025-07-28,21:26:42:973,02714,----,
2025-07-28,21:26:43:067,02715,----,
2025-07-28,21:26:43:190,02716,----,
2025-07-28,21:26:43:297,02717,----,
2025-07-28,21:26:43:405,02718,----,
2025-07-28,21:26:43:513,02718,----,
2025-07-28,21:26:43:621,02719,----,
2025-07-28,21:26:43:730,02719,----,
2025-07-28,21:26:43:839,02719,----,
2025-07-28,21:26:43:945,02719,----,
2025-07-28,21:26:44:053,02720,----,
2025-07-28,21:26:44:175,02720,----,
2025-07-28,21:26:44:283,02720,----,
2025-07-28,21:26:44:393,02720,----,
2025-07-28,21:26:44:498,02721,----,
2025-07-28,21:26:44:609,02721,----,
2025-07-28,21:26:44:719,02722,----,
2025-07-28,21:26:44:828,02724,----,
2025-07-28,21:26:44:936,01224,----,
2025-07-28,21:26:45:043,00621,----,
2025-07-28,21:26:45:152,00591,----,
2025-07-28,21:26:45:261,00569,----,
2025-07-28,21:26:45:371,00555,----,
2025-07-28,21:26:45:481,00555,----,
2025-07-28,21:26:45:590,00555,----,
2025-07-28,21:26:45:700,00554,----,
2025-07-28,21:26:45:809,00537,----,
2025-07-28,21:26:45:919,00537,----,
2025-07-28,21:26:46:027,00537,----,
2025-07-28,21:26:46:133,00537,----,
2025-07-28,21:26:46:241,00521,----,
2025-07-28,21:26:46:350,00487,----,
2025-07-28,21:26:46:458,00486,----,
2025-07-28,21:26:46:567,00473,----,
2025-07-28,21:26:46:690,00453,----,
2025-07-28,21:26:46:799,00452,----,
2025-07-28,21:26:46:908,00451,----,
2025-07-28,21:26:47:017,00437,----,
2025-07-28,21:26:47:122,00437,----,
2025-07-28,21:26:47:230,00437,----,
2025-07-28,21:26:47:336,00438,----,
2025-07-28,21:26:47:444,00439,----,
2025-07-28,21:26:47:565,00450,----,
2025-07-28,21:26:47:674,00474,----,
2025-07-28,21:26:47:780,00548,----,
2025-07-28,21:26:47:888,00578,----,
2025-07-28,21:26:47:997,00600,----,
2025-07-28,21:26:48:106,00634,----,
2025-07-28,21:26:48:213,00668,----,
2025-07-28,21:26:48:321,00723,----,
2025-07-28,21:26:48:431,00745,----,
2025-07-28,21:26:48:540,00771,----,
2025-07-28,21:26:48:649,00771,----,
2025-07-28,21:26:48:755,00838,----,
2025-07-28,21:26:48:865,00866,----,
2025-07-28,21:26:48:986,00907,----,
2025-07-28,21:26:49:094,00907,----,
2025-07-28,21:26:49:202,00857,----,
2025-07-28,21:26:49:311,00887,----,
2025-07-28,21:26:49:418,00916,----,
2025-07-28,21:26:49:527,00915,----,
2025-07-28,21:26:49:634,00871,----,
2025-07-28,21:26:49:744,00946,----,
2025-07-28,21:26:49:853,00973,----,
2025-07-28,21:26:49:962,01009,----,
2025-07-28,21:26:50:073,01150,----,
2025-07-28,21:26:50:179,00976,----,
2025-07-28,21:26:50:286,00486,----,
2025-07-28,21:26:50:409,00434,----,
2025-07-28,21:26:50:517,00420,----,
2025-07-28,21:26:50:627,00538,----,
2025-07-28,21:26:50:735,00932,----,
2025-07-28,21:26:50:843,01164,----,
2025-07-28,21:26:50:949,01320,----,
2025-07-28,21:26:51:057,01429,----,
2025-07-28,21:26:51:165,01510,----,
2025-07-28,21:26:51:273,01597,----,
2025-07-28,21:26:51:382,01629,----,
2025-07-28,21:26:51:492,01703,----,
2025-07-28,21:26:51:600,01725,----,
2025-07-28,21:26:51:709,01776,----,
2025-07-28,21:26:51:833,01807,----,
2025-07-28,21:26:51:940,01833,----,
2025-07-28,21:26:52:036,01888,----,
2025-07-28,21:26:52:159,01913,----,
2025-07-28,21:26:52:262,01960,----,
2025-07-28,21:26:52:375,01961,----,
2025-07-28,21:26:52:484,02007,----,
2025-07-28,21:26:52:592,02033,----,
2025-07-28,21:26:52:700,02051,----,
2025-07-28,21:26:52:807,02071,----,
2025-07-28,21:26:52:915,02102,----,
2025-07-28,21:26:53:023,02122,----,
2025-07-28,21:26:53:131,02141,----,
2025-07-28,21:26:53:239,02142,----,
2025-07-28,21:26:53:349,02161,----,
2025-07-28,21:26:53:471,02179,----,
2025-07-28,21:26:53:578,00679,----,
2025-07-28,21:26:53:686,00617,----,
2025-07-28,21:26:53:795,00604,----,
2025-07-28,21:26:53:904,00580,----,
2025-07-28,21:26:54:012,00560,----,
2025-07-28,21:26:54:123,00559,----,
2025-07-28,21:26:54:231,00559,----,
2025-07-28,21:26:54:337,00558,----,
2025-07-28,21:26:54:445,00558,----,
2025-07-28,21:26:54:555,00557,----,
2025-07-28,21:26:54:664,00545,----,
2025-07-28,21:26:54:785,00544,----,
2025-07-28,21:26:54:881,00524,----,
2025-07-28,21:26:55:002,00507,----,
2025-07-28,21:26:55:112,00506,----,
2025-07-28,21:26:55:220,00475,----,
2025-07-28,21:26:55:328,00475,----,
2025-07-28,21:26:55:437,00458,----,
2025-07-28,21:26:55:547,00439,----,
2025-07-28,21:26:55:654,00439,----,
2025-07-28,21:26:55:764,00422,----,
2025-07-28,21:26:55:871,00422,----,
2025-07-28,21:26:55:978,00421,----,
2025-07-28,21:26:56:087,00420,----,
2025-07-28,21:26:56:195,00419,----,
2025-07-28,21:26:56:305,00418,----,
