DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,22:00:22:431,02653,----,
2025-07-28,22:00:22:540,02652,----,
2025-07-28,22:00:22:651,02641,----,
2025-07-28,22:00:22:761,02642,----,
2025-07-28,22:00:22:871,02643,----,
2025-07-28,22:00:22:977,02644,----,
2025-07-28,22:00:23:085,02656,----,
2025-07-28,22:00:23:194,02656,----,
2025-07-28,22:00:23:317,02656,----,
2025-07-28,22:00:23:425,02657,----,
2025-07-28,22:00:23:532,02657,----,
2025-07-28,22:00:23:639,02657,----,
2025-07-28,22:00:23:747,02658,----,
2025-07-28,22:00:23:855,02658,----,
2025-07-28,22:00:23:964,02658,----,
2025-07-28,22:00:24:074,02659,----,
2025-07-28,22:00:24:181,02659,----,
2025-07-28,22:00:24:289,01209,----,
2025-07-28,22:00:24:398,00810,----,
2025-07-28,22:00:24:505,00739,----,
2025-07-28,22:00:24:627,00714,----,
2025-07-28,22:00:24:734,00713,----,
2025-07-28,22:00:24:842,00729,----,
2025-07-28,22:00:24:948,00729,----,
2025-07-28,22:00:25:057,00729,----,
2025-07-28,22:00:25:165,00715,----,
2025-07-28,22:00:25:275,00714,----,
2025-07-28,22:00:25:383,00673,----,
2025-07-28,22:00:25:493,00673,----,
2025-07-28,22:00:25:601,00672,----,
2025-07-28,22:00:25:710,00655,----,
2025-07-28,22:00:25:821,00639,----,
2025-07-28,22:00:25:930,00619,----,
2025-07-28,22:00:26:039,00603,----,
2025-07-28,22:00:26:146,00602,----,
2025-07-28,22:00:26:268,00577,----,
2025-07-28,22:00:26:365,00535,----,
2025-07-28,22:00:26:475,00515,----,
2025-07-28,22:00:26:593,00503,----,
2025-07-28,22:00:26:702,00502,----,
2025-07-28,22:00:26:808,00488,----,
2025-07-28,22:00:26:915,00463,----,
2025-07-28,22:00:27:024,00463,----,
2025-07-28,22:00:27:132,00451,----,
2025-07-28,22:00:27:243,00451,----,
2025-07-28,22:00:27:352,00451,----,
2025-07-28,22:00:27:459,00468,----,
2025-07-28,22:00:27:568,00468,----,
2025-07-28,22:00:27:679,00484,----,
2025-07-28,22:00:27:789,00484,----,
2025-07-28,22:00:27:896,00484,----,
2025-07-28,22:00:28:018,00485,----,
2025-07-28,22:00:28:126,00517,----,
2025-07-28,22:00:28:233,00534,----,
2025-07-28,22:00:28:342,00551,----,
2025-07-28,22:00:28:443,00570,----,
2025-07-28,22:00:28:556,00623,----,
2025-07-28,22:00:28:665,00644,----,
2025-07-28,22:00:28:775,00673,----,
2025-07-28,22:00:28:884,00723,----,
2025-07-28,22:00:28:993,00789,----,
2025-07-28,22:00:29:102,00817,----,
2025-07-28,22:00:29:212,00833,----,
2025-07-28,22:00:29:320,00789,----,
2025-07-28,22:00:29:428,00828,----,
2025-07-28,22:00:29:537,00838,----,
2025-07-28,22:00:29:648,00839,----,
2025-07-28,22:00:29:756,00867,----,
2025-07-28,22:00:29:865,00820,----,
2025-07-28,22:00:29:975,00784,----,
2025-07-28,22:00:30:098,00784,----,
2025-07-28,22:00:30:207,00807,----,
2025-07-28,22:00:30:314,00850,----,
2025-07-28,22:00:30:421,00904,----,
2025-07-28,22:00:30:532,00991,----,
2025-07-28,22:00:30:640,01030,----,
2025-07-28,22:00:30:750,01030,----,
2025-07-28,22:00:30:858,01060,----,
2025-07-28,22:00:30:967,00968,----,
2025-07-28,22:00:31:076,01017,----,
2025-07-28,22:00:31:184,01044,----,
2025-07-28,22:00:31:291,01155,----,
2025-07-28,22:00:31:400,01042,----,
2025-07-28,22:00:31:509,00869,----,
2025-07-28,22:00:31:616,00711,----,
2025-07-28,22:00:31:739,00626,----,
2025-07-28,22:00:31:848,00560,----,
2025-07-28,22:00:31:956,00705,----,
2025-07-28,22:00:32:068,00973,----,
2025-07-28,22:00:32:164,01343,----,
2025-07-28,22:00:32:284,01511,----,
2025-07-28,22:00:32:393,01682,----,
2025-07-28,22:00:32:500,01757,----,
2025-07-28,22:00:32:607,01818,----,
2025-07-28,22:00:32:714,01854,----,
2025-07-28,22:00:32:824,01915,----,
2025-07-28,22:00:32:932,01967,----,
2025-07-28,22:00:33:040,01998,----,
2025-07-28,22:00:33:149,02047,----,
2025-07-28,22:00:33:258,02067,----,
2025-07-28,22:00:33:367,02086,----,
2025-07-28,22:00:33:475,02111,----,
2025-07-28,22:00:33:584,02135,----,
2025-07-28,22:00:33:709,02152,----,
2025-07-28,22:00:33:802,02179,----,
2025-07-28,22:00:33:913,02179,----,
2025-07-28,22:00:34:032,02196,----,
2025-07-28,22:00:34:139,02226,----,
2025-07-28,22:00:34:247,02243,----,
2025-07-28,22:00:34:355,02244,----,
2025-07-28,22:00:34:464,02265,----,
2025-07-28,22:00:34:571,02290,----,
2025-07-28,22:00:34:679,02314,----,
2025-07-28,22:00:34:788,02333,----,
2025-07-28,22:00:34:896,02352,----,
2025-07-28,22:00:35:019,02334,----,
2025-07-28,22:00:35:127,00791,----,
2025-07-28,22:00:35:236,00761,----,
2025-07-28,22:00:35:343,00750,----,
2025-07-28,22:00:35:450,00707,----,
2025-07-28,22:00:35:558,00695,----,
2025-07-28,22:00:35:668,00694,----,
2025-07-28,22:00:35:771,00694,----,
2025-07-28,22:00:35:883,00694,----,
2025-07-28,22:00:35:993,00693,----,
